cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability
rgi7.0|global|south=-048|west=-0073,-48,-73,8376.498721203187,611.569348198266,1,17,91,4,0.043956043956
rgi7.0|global|south=-048|west=-0072,-48,-72,8376.498721203187,14.117680377216,1,17,91,4,0.043956043956
rgi7.0|global|south=-047|west=-0075,-47,-75,8532.776592456237,15.879368547974,1,17,91,4,0.043956043956
rgi7.0|global|south=-047|west=-0074,-47,-74,8532.776592456237,2472.222763364131,1,17,91,4,0.043956043956
rgi7.0|global|south=-047|west=-0073,-47,-73,8532.776592456237,440.418957040498,1,17,91,4,0.043956043956
rgi7.0|global|south=-047|west=-0072,-47,-72,8532.776592456237,9.083349941512,1,17,91,4,0.043956043956
rgi7.0|global|south=-047|west=+0037,-47,37,8532.776592456237,0.527697979482,1,19,15,4,0.266666666667
rgi7.0|global|south=-046|west=-0074,-46,-74,8686.379301739440,83.755245527509,1,17,91,4,0.043956043956
rgi7.0|global|south=-046|west=-0073,-46,-73,8686.379301739440,320.318751449128,1,17,91,4,0.043956043956
rgi7.0|global|south=-046|west=-0072,-46,-72,8686.379301739440,0.372396491868,1,17,91,4,0.043956043956
rgi7.0|global|south=-046|west=+0167,-46,167,8686.379301739440,0.155510508884,1,18,12,4,0.333333333333
rgi7.0|global|south=-046|west=+0168,-46,168,8686.379301739440,0.069399630104,1,18,12,4,0.333333333333
rgi7.0|global|south=-045|west=-0074,-45,-74,8837.263633158142,3.546263024632,1,17,91,4,0.043956043956
rgi7.0|global|south=-045|west=-0073,-45,-73,8837.263633158142,375.976031353675,1,17,91,4,0.043956043956
rgi7.0|global|south=-045|west=-0072,-45,-72,8837.263633158142,17.321566567405,1,17,91,4,0.043956043956
rgi7.0|global|south=-045|west=+0167,-45,167,8837.263633158142,8.057046208842,1,18,12,4,0.333333333333
rgi7.0|global|south=-045|west=+0168,-45,168,8837.263633158142,234.901151639511,1,18,12,4,0.333333333333
rgi7.0|global|south=-045|west=+0169,-45,169,8837.263633158142,13.170662021082,1,18,12,4,0.333333333333
rgi7.0|global|south=-044|west=-0073,-44,-73,8985.387394837158,385.561058562214,1,17,91,4,0.043956043956
rgi7.0|global|south=-044|west=-0072,-44,-72,8985.387394837158,51.814613126349,1,17,91,4,0.043956043956
rgi7.0|global|south=-044|west=+0169,-44,169,8985.387394837158,83.212055377909,1,18,12,4,0.333333333333
rgi7.0|global|south=-044|west=+0170,-44,170,8985.387394837158,520.099848739331,1,18,12,4,0.333333333333
rgi7.0|global|south=-044|west=+0171,-44,171,8985.387394837158,15.150777484477,1,18,12,4,0.333333333333
rgi7.0|global|south=-043|west=-0073,-43,-73,9130.709421221009,473.490029239462,1,17,91,4,0.043956043956
rgi7.0|global|south=-043|west=-0072,-43,-72,9130.709421221009,84.595859538710,1,17,91,4,0.043956043956
rgi7.0|global|south=-043|west=+0171,-43,171,9130.709421221009,7.815928330349,1,18,12,4,0.333333333333
rgi7.0|global|south=-043|west=+0172,-43,172,9130.709421221009,0.035970093016,1,18,12,4,0.333333333333
rgi7.0|global|south=-042|west=-0073,-42,-73,9273.189574569886,128.277992282108,1,17,91,4,0.043956043956
rgi7.0|global|south=-042|west=-0072,-42,-72,9273.189574569886,84.675163736164,1,17,91,4,0.043956043956
rgi7.0|global|south=-042|west=+0172,-42,172,9273.189574569886,0.013431953838,1,18,12,4,0.333333333333
rgi7.0|global|south=-041|west=-0073,-41,-73,9412.788745688966,4.490767941274,1,17,91,4,0.043956043956
rgi7.0|global|south=-041|west=-0072,-41,-72,9412.788745688966,5.407066588120,1,17,91,4,0.043956043956
rgi7.0|global|south=-040|west=-0073,-40,-73,9549.468853921388,18.056524021275,1,17,91,4,0.043956043956
rgi7.0|global|south=-040|west=-0072,-40,-72,9549.468853921388,45.125992259917,1,17,91,4,0.043956043956
rgi7.0|global|south=-040|west=-0071,-40,-71,9549.468853921388,0.141224114924,1,17,91,4,0.043956043956
rgi7.0|global|south=-040|west=+0175,-40,175,9549.468853921388,3.722336111020,1,18,12,4,0.333333333333
rgi7.0|global|south=-039|west=-0072,-39,-72,9683.192846440003,42.919004648186,1,17,91,4,0.043956043956
rgi7.0|global|south=-039|west=-0071,-39,-71,9683.192846440003,0.277176650451,1,17,91,4,0.043956043956
rgi7.0|global|south=-038|west=-0072,-38,-72,9813.924696872986,32.770026978056,1,17,91,4,0.043956043956
rgi7.0|global|south=-038|west=-0071,-38,-71,9813.924696872986,2.439573343426,1,17,91,4,0.043956043956
rgi7.0|global|south=-037|west=-0072,-37,-72,9941.629403294068,12.128270400963,1,17,91,4,0.043956043956
rgi7.0|global|south=-037|west=-0071,-37,-71,9941.629403294068,30.738510073355,1,17,91,4,0.043956043956
rgi7.0|global|south=-037|west=-0070,-37,-70,9941.629403294068,0.179499559648,1,17,91,4,0.043956043956
rgi7.0|global|south=-036|west=-0072,-36,-72,10066.272985625001,3.987411392173,1,17,91,4,0.043956043956
rgi7.0|global|south=-036|west=-0071,-36,-71,10066.272985625001,41.526726568615,1,17,91,4,0.043956043956
rgi7.0|global|south=-036|west=-0070,-36,-70,10066.272985625001,0.363273333104,1,17,91,4,0.043956043956
rgi7.0|global|south=-035|west=-0071,-35,-71,10187.822482474487,391.515249115470,1,17,91,4,0.043956043956
rgi7.0|global|south=-035|west=-0070,-35,-70,10187.822482474487,50.269336270877,1,17,91,4,0.043956043956
rgi7.0|global|south=-034|west=-0071,-34,-71,10306.245947464782,183.262432636197,1,17,91,4,0.043956043956
rgi7.0|global|south=-034|west=-0070,-34,-70,10306.245947464782,500.741698306209,1,17,91,4,0.043956043956
rgi7.0|global|south=-033|west=-0071,-33,-71,10421.512445071472,127.454655535511,1,17,91,4,0.043956043956
rgi7.0|global|south=-033|west=-0070,-33,-70,10421.512445071472,94.814545264647,1,17,91,4,0.043956043956
rgi7.0|global|south=-032|west=-0071,-32,-71,10533.592046028260,45.617266674012,1,17,91,4,0.043956043956
rgi7.0|global|south=-032|west=-0070,-32,-70,10533.592046028260,41.441412789277,1,17,91,4,0.043956043956
rgi7.0|global|south=-031|west=-0071,-31,-71,10642.455822326538,5.178930571386,1,17,91,4,0.043956043956
rgi7.0|global|south=-031|west=-0070,-31,-70,10642.455822326538,72.542219498665,1,17,91,4,0.043956043956
rgi7.0|global|south=-030|west=-0071,-30,-71,10748.075841854004,11.584370928454,1,17,91,4,0.043956043956
rgi7.0|global|south=-030|west=-0070,-30,-70,10748.075841854004,34.215808408501,1,17,91,4,0.043956043956
rgi7.0|global|south=-030|west=-0068,-30,-68,10748.075841854004,1.824636153433,1,17,91,4,0.043956043956
rgi7.0|global|south=-029|west=-0070,-29,-70,10850.425162710022,38.526569321725,1,17,91,4,0.043956043956
rgi7.0|global|south=-029|west=-0069,-29,-69,10850.425162710022,8.092682386627,1,17,91,4,0.043956043956
rgi7.0|global|south=-029|west=-0068,-29,-68,10850.425162710022,0.291673403805,1,17,91,4,0.043956043956
rgi7.0|global|south=-028|west=-0070,-28,-70,10949.477827238525,3.038827419323,1,17,91,4,0.043956043956
rgi7.0|global|south=-028|west=-0069,-28,-69,10949.477827238525,87.055972293823,1,17,91,4,0.043956043956
rgi7.0|global|south=-028|west=-0067,-28,-67,10949.477827238525,0.025833423321,1,17,91,4,0.043956043956
rgi7.0|global|south=-027|west=-0069,-27,-69,11045.208855817200,12.053180826214,1,17,91,4,0.043956043956
rgi7.0|global|south=-027|west=-0068,-27,-68,11045.208855817200,0.137336329949,1,17,91,4,0.043956043956
rgi7.0|global|south=-026|west=-0069,-26,-69,11137.594240442382,0.030951520182,1,17,91,4,0.043956043956
rgi7.0|global|south=-026|west=-0068,-26,-68,11137.594240442382,0.300808760664,1,17,91,4,0.043956043956
rgi7.0|global|south=-026|west=-0067,-26,-67,11137.594240442382,0.113014429317,1,17,91,4,0.043956043956
rgi7.0|global|south=-025|west=-0069,-25,-69,11226.610938148011,0.293456841510,1,16,54,4,0.074074074074
rgi7.0|global|south=-025|west=-0067,-25,-67,11226.610938148011,1.139525095204,1,16,54,4,0.074074074074
rgi7.0|global|south=-025|west=-0066,-25,-66,11226.610938148011,0.023664977640,1,16,54,4,0.074074074074
rgi7.0|global|south=-021|west=-0069,-21,-69,11548.563398867829,0.030364175101,1,16,54,4,0.074074074074
rgi7.0|global|south=-020|west=-0069,-20,-69,11620.424320216400,0.573622074082,1,16,54,4,0.074074074074
rgi7.0|global|south=-019|west=-0070,-19,-70,11688.798182751128,7.929745207861,1,16,54,4,0.074074074074
rgi7.0|global|south=-019|west=-0069,-19,-69,11688.798182751128,2.587593910549,1,16,54,4,0.074074074074
rgi7.0|global|south=-018|west=-0070,-18,-70,11753.668508472931,1.130895495720,1,16,54,4,0.074074074074
rgi7.0|global|south=-018|west=-0068,-18,-68,11753.668508472931,1.343964600450,1,16,54,4,0.074074074074
rgi7.0|global|south=-017|west=-0069,-17,-69,11815.019730269652,57.204620888224,1,16,54,4,0.074074074074
rgi7.0|global|south=-017|west=-0068,-17,-68,11815.019730269652,61.429055553403,1,16,54,4,0.074074074074
rgi7.0|global|south=-016|west=-0073,-16,-73,11872.837185481139,52.485574828666,1,16,54,4,0.074074074074
rgi7.0|global|south=-016|west=-0072,-16,-72,11872.837185481139,7.334832839076,1,16,54,4,0.074074074074
rgi7.0|global|south=-016|west=-0071,-16,-71,11872.837185481139,0.154778934941,1,16,54,4,0.074074074074
rgi7.0|global|south=-016|west=-0070,-16,-70,11872.837185481139,13.724666057006,1,16,54,4,0.074074074074
rgi7.0|global|south=-016|west=-0069,-16,-69,11872.837185481139,120.477573762933,1,16,54,4,0.074074074074
rgi7.0|global|south=-015|west=-0073,-15,-73,11927.107109651764,5.445934635479,1,16,54,4,0.074074074074
rgi7.0|global|south=-015|west=-0072,-15,-72,11927.107109651764,1.236570114653,1,16,54,4,0.074074074074
rgi7.0|global|south=-015|west=-0071,-15,-71,11927.107109651764,13.472754985557,1,16,54,4,0.074074074074
rgi7.0|global|south=-015|west=-0070,-15,-70,11927.107109651764,180.847059963522,1,16,54,4,0.074074074074
rgi7.0|global|south=-015|west=-0069,-15,-69,11927.107109651764,3.142547942679,1,16,54,4,0.074074074074
rgi7.0|global|south=-014|west=-0076,-14,-76,11977.816630488220,0.146819270479,1,16,54,4,0.074074074074
rgi7.0|global|south=-014|west=-0074,-14,-74,11977.816630488220,16.530921620711,1,16,54,4,0.074074074074
rgi7.0|global|south=-014|west=-0073,-14,-73,11977.816630488220,139.710793286353,1,16,54,4,0.074074074074
rgi7.0|global|south=-014|west=-0072,-14,-72,11977.816630488220,185.621111345891,1,16,54,4,0.074074074074
rgi7.0|global|south=-014|west=-0071,-14,-71,11977.816630488220,161.805709519434,1,16,54,4,0.074074074074
rgi7.0|global|south=-013|west=-0076,-13,-76,12024.953762060670,17.007797253838,1,16,54,4,0.074074074074
rgi7.0|global|south=-013|west=-0073,-13,-73,12024.953762060670,0.604074816971,1,16,54,4,0.074074074074
rgi7.0|global|south=-012|west=-0077,-12,-77,12068.507399265274,37.515318333557,1,16,54,4,0.074074074074
rgi7.0|global|south=-012|west=-0076,-12,-76,12068.507399265274,25.915310856892,1,16,54,4,0.074074074074
rgi7.0|global|south=-012|west=-0075,-12,-75,12068.507399265274,11.807770670683,1,16,54,4,0.074074074074
rgi7.0|global|south=-011|west=-0078,-11,-78,12108.467312577088,2.275432706490,1,16,54,4,0.074074074074
rgi7.0|global|south=-011|west=-0077,-11,-77,12108.467312577088,98.505439584456,1,16,54,4,0.074074074074
rgi7.0|global|south=-011|west=-0076,-11,-76,12108.467312577088,9.207092281457,1,16,54,4,0.074074074074
rgi7.0|global|south=-010|west=-0078,-10,-78,12144.824143115920,390.364189526105,1,16,54,4,0.074074074074
rgi7.0|global|south=-009|west=-0078,-9,-78,12177.569398044418,116.575845901685,1,16,54,4,0.074074074074
rgi7.0|global|south=-005|west=+0137,-5,137,12272.294889134369,2.137027979378,1,16,54,4,0.074074074074
rgi7.0|global|south=-004|west=+0037,-4,37,12286.884908946891,2.869689341393,1,16,54,4,0.074074074074
rgi7.0|global|south=-003|west=-0079,-3,-79,12297.830372106037,4.443863312439,1,16,54,4,0.074074074074
rgi7.0|global|south=-002|west=-0079,-2,-79,12305.128751042905,46.173603595200,1,16,54,4,0.074074074074
rgi7.0|global|south=-001|west=-0079,-1,-79,12308.778361469453,36.778018222473,1,16,54,4,0.074074074074
rgi7.0|global|south=-001|west=-0078,-1,-78,12308.778361469453,0.464465158838,1,16,54,4,0.074074074074
rgi7.0|global|south=-001|west=+0037,-1,37,12308.778361469453,0.397639564584,1,16,54,4,0.074074074074
rgi7.0|global|south=+000|west=-0079,0,-79,12308.778361469453,3.536144159225,1,16,54,4,0.074074074074
rgi7.0|global|south=+000|west=-0078,0,-78,12308.778361469453,16.423924540244,1,16,54,4,0.074074074074
rgi7.0|global|south=+000|west=+0029,0,29,12308.778361469453,1.137553827947,1,16,54,4,0.074074074074
rgi7.0|global|south=+002|west=-0077,2,-77,12297.830372106037,11.893670093206,1,16,54,4,0.074074074074
rgi7.0|global|south=+004|west=-0076,4,-76,12272.294889134369,18.220008020947,1,16,54,4,0.074074074074
rgi7.0|global|south=+006|west=-0073,6,-73,12232.195514828156,21.939080940299,1,16,54,4,0.074074074074
rgi7.0|global|south=+008|west=-0072,8,-72,12177.569398044418,0.379610117027,1,16,54,4,0.074074074074
rgi7.0|global|south=+008|west=-0071,8,-71,12177.569398044418,0.415413022806,1,16,54,4,0.074074074074
rgi7.0|global|south=+010|west=-0074,10,-74,12108.467312577088,14.140336961197,1,16,54,4,0.074074074074
rgi7.0|global|south=+019|west=-0099,19,-99,11620.424320216400,0.430734806619,1,16,54,4,0.074074074074
rgi7.0|global|south=+019|west=-0098,19,-98,11620.424320216400,1.196972768238,1,16,54,4,0.074074074074
rgi7.0|global|south=+027|west=+0086,27,86,10949.477827238525,513.627048383638,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0087,27,87,10949.477827238525,489.935819481466,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0088,27,88,10949.477827238525,968.216822220958,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0089,27,89,10949.477827238525,87.491978594392,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0090,27,90,10949.477827238525,108.494886737220,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0091,27,91,10949.477827238525,74.837123814288,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0092,27,92,10949.477827238525,312.510608410123,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0097,27,97,10949.477827238525,0.048691620315,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0098,27,98,10949.477827238525,0.142219556911,1,15,52,4,0.076923076923
rgi7.0|global|south=+027|west=+0100,27,100,10949.477827238525,8.790616881964,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0082,28,82,10850.425162710022,2.704366460693,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0083,28,83,10850.425162710022,702.804254729635,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0084,28,84,10850.425162710022,1083.563152446144,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0085,28,85,10850.425162710022,995.991793735614,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0086,28,86,10850.425162710022,906.523417746402,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0087,28,87,10850.425162710022,205.473829513815,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0088,28,88,10850.425162710022,63.783968525661,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0089,28,89,10850.425162710022,288.488187981043,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0090,28,90,10850.425162710022,1028.084125633397,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0091,28,91,10850.425162710022,265.007293627368,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0092,28,92,10850.425162710022,249.804264504144,2,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0093,28,93,10850.425162710022,103.313891212209,2,13,235,9,0.038297872340
rgi7.0|global|south=+028|west=+0096,28,96,10850.425162710022,49.389758988523,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0097,28,97,10850.425162710022,161.950877120893,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0098,28,98,10850.425162710022,185.669979035008,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0099,28,99,10850.425162710022,0.970716749826,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0100,28,100,10850.425162710022,5.070651450261,1,15,52,4,0.076923076923
rgi7.0|global|south=+028|west=+0101,28,101,10850.425162710022,0.253949554239,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0080,29,80,10748.075841854004,28.791840865085,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0081,29,81,10748.075841854004,219.200266715870,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0082,29,82,10748.075841854004,648.464763927930,2,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0083,29,83,10748.075841854004,215.697511461186,2,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0084,29,84,10748.075841854004,138.203390694347,2,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0085,29,85,10748.075841854004,51.454981375109,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0086,29,86,10748.075841854004,44.616197089613,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0087,29,87,10748.075841854004,13.626194377193,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0088,29,88,10748.075841854004,32.790837527916,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0089,29,89,10748.075841854004,18.622866479243,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0090,29,90,10748.075841854004,104.603435274134,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0092,29,92,10748.075841854004,109.310060094651,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0093,29,93,10748.075841854004,121.046610872256,1,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0094,29,94,10748.075841854004,180.369030583278,2,13,235,9,0.038297872340
rgi7.0|global|south=+029|west=+0095,29,95,10748.075841854004,546.650180625886,2,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0096,29,96,10748.075841854004,1621.412661026480,2,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0097,29,97,10748.075841854004,504.296322090149,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0098,29,98,10748.075841854004,18.413396467070,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0099,29,99,10748.075841854004,45.330595064899,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0101,29,101,10748.075841854004,246.950470362846,1,15,52,4,0.076923076923
rgi7.0|global|south=+029|west=+0102,29,102,10748.075841854004,8.676083968143,1,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0051,30,51,10642.455822326538,0.436081266899,1,12,29,4,0.137931034483
rgi7.0|global|south=+030|west=+0078,30,78,10642.455822326538,209.340310994752,1,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0079,30,79,10642.455822326538,1361.181881087425,2,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0080,30,80,10642.455822326538,835.998925855291,2,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0081,30,81,10642.455822326538,395.280065749323,2,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0082,30,82,10642.455822326538,424.197462510916,3,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0083,30,83,10642.455822326538,237.496276432345,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0084,30,84,10642.455822326538,95.995877987220,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0085,30,85,10642.455822326538,36.166762813178,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0086,30,86,10642.455822326538,132.736456965297,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0087,30,87,10642.455822326538,7.020877109963,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0088,30,88,10642.455822326538,109.689624679920,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0089,30,89,10642.455822326538,33.436488701005,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0090,30,90,10642.455822326538,541.988925879096,1,13,235,9,0.038297872340
