cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+054|west=-0164,54,-164,7211.492417458862,117.099541871864,1,01,145,5,0.034482758621,0a218bd706e1e1ea73e63cf13c17d1c4050f7dd0bebda4b4e6aba0acc00c3513,1,yes,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+058|west=-0138,58,-138,6494.252394051514,1458.119691158637,1,01,145,5,0.034482758621,0d07bc3fad2604a89a183db531d9695acd41203924b0419b6dbcfd0827e194b1,2,yes,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+060|west=-0154,60,-154,6122.943163071289,1321.584658986143,1,01,145,5,0.034482758621,0f25b951822ede0b7ace3d05d55a2ceeddc972ee786922af92cc328f40a814c6,3,yes,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+057|west=-0153,57,-153,6676.816849631226,2.071729442959,1,01,145,5,0.034482758621,0f65e1a35234811670576106d89ca6b33be8a590c73a039897d74ef44cabc78f,4,yes,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+056|west=-0160,56,-160,6857.247564419434,313.754954984661,1,01,145,5,0.034482758621,1140a7a77d43bbffae5a71b8cd4806f18d0caa29563d5ca328a4371e2a705fb1,5,yes,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+058|west=-0134,58,-134,6494.252394051514,1282.383416220777,1,01,145,5,0.034482758621,123b38ec70bb5c8f736f0cea5341c5d86badb256eafa09e7b69c0c406bc5d246,6,no,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+058|west=-0133,58,-133,6494.252394051514,529.977543654921,1,01,145,5,0.034482758621,1265dfac5b3155536473dd82378750bdb858aa33f02cd8598c3b9e79dc53a68d,7,no,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+063|west=-0150,63,-150,5551.380453395630,82.124298879956,1,01,145,5,0.034482758621,17f00f4c1a42f3ea1a06d58c7769a44d85d23b1cd0ef8480e89e2c617058adaf,8,no,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+059|west=-0149,59,-149,6309.609195783570,2.987984472826,1,01,145,5,0.034482758621,1c80a8c574e82f66dac8cfb7c9b611bb3ed65b815db675ff8bdd193522a08061,9,no,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+061|west=-0139,61,-139,5934.311098485474,11.395057857749,1,01,145,5,0.034482758621,1d3d0897ec1bb08d22289c2cabfda649641b7674f71993adc1adffb533ceb84a,10,no,0.000957854406,product_of_first_order_probabilities
rgi7.0|global|south=+062|west=-0153,62,-153,5743.770682061768,567.737863263282,1,01,145,5,0.034482758621,1f95cd025f4de391e555074ce14345fec2858431801cd166960e86df463027e7,11,no,0.000957854406,product_of_first_order_probabilities
