cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+035|west=+0097,35,97,10066.272985625001,3.268781851566,1,13,235,9,0.038297872340,03aa9d88e128f441574cfb89a6e913ba1a35d8f8dccbc4447c7e2dfddd48bb1e,4,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+034|west=+0080,34,80,10187.822482474487,455.057836548380,1,13,235,9,0.038297872340,0424167071095c95361beb524a84541cd49b749d675ca67d63fb213c64a782c4,5,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+035|west=+0079,35,79,10066.272985625001,538.638952188493,1,13,235,9,0.038297872340,042a00b726253d1ccedd7d230c49a5f41f3da38c1d7919f50d6dce60d94033d1,6,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+034|west=+0086,34,86,10187.822482474487,21.272110842845,1,13,235,9,0.038297872340,058c36a82ee4d2ec4a6aa26f0a60f3d25889fb5c428b590229d03bb0258e25ae,7,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+043|west=+0088,43,88,8985.387394837158,124.937068119061,1,13,235,9,0.038297872340,060da7c5f93f10836066022744e45bf03103c54ebe11da2f999c081907b85895,8,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+037|west=+0088,37,88,9813.924696872986,114.598136912956,1,13,235,9,0.038297872340,063c3a38ba1b97dea4cbc04a484a9ad41ab5c7da13531a7754112be380a45408,9,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+035|west=+0068,35,68,10066.272985625001,1.001557987988,1,14,41,4,0.097560975610,07607e53bbcabc77687eed1dd20516d10493bfe9d58596189bc701f801917b59,1,yes,0.007317073171,product_of_first_order_probabilities
rgi7.0|global|south=+034|west=+0073,34,73,10187.822482474487,97.836473729093,1,14,41,4,0.097560975610,0c72935ab7c786fff0da31e9ce1178bc5254691543d77ba3f15626ae693c1f6d,2,yes,0.007317073171,product_of_first_order_probabilities
rgi7.0|global|south=+034|west=+0068,34,68,10187.822482474487,0.132410706402,1,14,41,4,0.097560975610,0cfdc0cc0e5d828f3a40a0a78c4d0c50133ab9af8013275511974ed498a5aed6,3,yes,0.007317073171,product_of_first_order_probabilities
rgi7.0|global|south=+035|west=+0070,35,70,10066.272985625001,187.389470690194,1,14,41,4,0.097560975610,1504e437248a913f0c251372b50a41cc3772fabb18ddd5547857d64269c36b27,4,yes,0.007317073171,product_of_first_order_probabilities
rgi7.0|global|south=+027|west=+0086,27,86,10949.477827238525,513.627048383638,1,15,52,4,0.076923076923,053aec1b3942191879c93adecfb49a36aad0657cee4e2bf7b060101b19ffb531,1,yes,0.004524886878,product_of_first_order_probabilities
rgi7.0|global|south=+029|west=+0097,29,97,10748.075841854004,504.296322090149,1,15,52,4,0.076923076923,05aa9b7ab9524490acca0ff33212ab41fb59e5b2da7dbeb8ca53db39974fbfd1,2,yes,0.004524886878,product_of_first_order_probabilities
rgi7.0|global|south=+029|west=+0081,29,81,10748.075841854004,219.200266715870,1,15,52,4,0.076923076923,0a4b759897d73823919c5ac887c0997507be4eb2206ea690bdca5b0d6378c8e8,3,yes,0.004524886878,product_of_first_order_probabilities
