candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,year,window,hours,mean_t2m_k
pedersen-2024,60,210.25,False,1986,7d,168,278.53158569335938
pedersen-2024,60,210.25,False,1986,7d_buffered,168,278.78704833984375
pedersen-2024,60,210.25,False,1986,30d,720,280.36212158203125
pedersen-2024,60,210.25,False,1986,event_day,24,277.59881591796875
pedersen-2024,60,210.25,False,1987,2d,48,278.58297729492188
pedersen-2024,60,210.25,False,1987,7d,168,279.556884765625
pedersen-2024,60,210.25,False,1987,7d_buffered,168,279.86468505859375
pedersen-2024,60,210.25,False,1987,30d,720,280.757568359375
pedersen-2024,60,210.25,False,1987,event_day,24,278.39804077148438
pedersen-2024,60,210.25,False,1988,2d,48,279.73849487304688
pedersen-2024,60,210.25,False,1988,7d,168,279.60623168945312
pedersen-2024,60,210.25,False,1988,7d_buffered,168,279.9476318359375
pedersen-2024,60,210.25,False,1988,30d,720,280.62796020507812
pedersen-2024,60,210.25,False,1988,event_day,24,278.89453125
pedersen-2024,60,210.25,False,1989,2d,48,284.65707397460938
pedersen-2024,60,210.25,False,1989,7d,168,281.96743774414062
pedersen-2024,60,210.25,False,1989,7d_buffered,168,281.42770385742188
pedersen-2024,60,210.25,False,1989,30d,720,281.47442626953125
pedersen-2024,60,210.25,False,1989,event_day,24,280.32028198242188
pedersen-2024,60,210.25,False,1990,2d,48,280.38653564453125
pedersen-2024,60,210.25,False,1990,7d,168,279.26950073242188
pedersen-2024,60,210.25,False,1990,7d_buffered,168,278.90896606445312
pedersen-2024,60,210.25,False,1990,30d,720,280.19354248046875
pedersen-2024,60,210.25,False,1990,event_day,24,279.01956176757812
pedersen-2024,60,210.25,False,1991,2d,48,279.46231079101562
pedersen-2024,60,210.25,False,1991,7d,168,278.45718383789062
pedersen-2024,60,210.25,False,1991,7d_buffered,168,278.23745727539062
pedersen-2024,60,210.25,False,1991,30d,720,279.47781372070312
pedersen-2024,60,210.25,False,1991,event_day,24,280.42453002929688
pedersen-2024,60,210.25,False,1992,2d,48,279.90908813476562
pedersen-2024,60,210.25,False,1992,7d,168,279.735595703125
pedersen-2024,60,210.25,False,1992,7d_buffered,168,279.818603515625
pedersen-2024,60,210.25,False,1992,30d,720,280.14096069335938
pedersen-2024,60,210.25,False,1992,event_day,24,280.63790893554688
pedersen-2024,60,210.25,False,1993,2d,48,283.0760498046875
pedersen-2024,60,210.25,False,1993,7d,168,282.25201416015625
pedersen-2024,60,210.25,False,1993,7d_buffered,168,282.11428833007812
pedersen-2024,60,210.25,False,1993,30d,720,283.03945922851562
pedersen-2024,60,210.25,False,1993,event_day,24,282.22964477539062
pedersen-2024,60,210.25,False,1994,2d,48,285.102294921875
pedersen-2024,60,210.25,False,1994,7d,168,283.07321166992188
pedersen-2024,60,210.25,False,1994,7d_buffered,168,283.02719116210938
pedersen-2024,60,210.25,False,1994,30d,720,280.84695434570312
pedersen-2024,60,210.25,False,1994,event_day,24,282.5628662109375
pedersen-2024,60,210.25,False,1995,2d,48,280.59121704101562
pedersen-2024,60,210.25,False,1995,7d,168,279.858642578125
pedersen-2024,60,210.25,False,1995,7d_buffered,168,279.81146240234375
pedersen-2024,60,210.25,False,1995,30d,720,280.25836181640625
pedersen-2024,60,210.25,False,1995,event_day,24,278.56759643554688
pedersen-2024,60,210.25,False,1996,2d,48,279.68978881835938
pedersen-2024,60,210.25,False,1996,7d,168,279.77194213867188
pedersen-2024,60,210.25,False,1996,7d_buffered,168,279.80581665039062
pedersen-2024,60,210.25,False,1996,30d,720,280.05307006835938
pedersen-2024,60,210.25,False,1996,event_day,24,279.55157470703125
pedersen-2024,60,210.25,False,1997,2d,48,283.70504760742188
pedersen-2024,60,210.25,False,1997,7d,168,282.8134765625
pedersen-2024,60,210.25,False,1997,7d_buffered,168,282.88568115234375
pedersen-2024,60,210.25,False,1997,30d,720,282.13946533203125
pedersen-2024,60,210.25,False,1997,event_day,24,282.88531494140625
pedersen-2024,60,210.25,False,1998,2d,48,279.38333129882812
pedersen-2024,60,210.25,False,1998,7d,168,280.87545776367188
pedersen-2024,60,210.25,False,1998,7d_buffered,168,281.08505249023438
pedersen-2024,60,210.25,False,1998,30d,720,279.72189331054688
pedersen-2024,60,210.25,False,1998,event_day,24,277.90335083007812
pedersen-2024,60,210.25,False,1999,2d,48,280.2401123046875
pedersen-2024,60,210.25,False,1999,7d,168,281.13031005859375
pedersen-2024,60,210.25,False,1999,7d_buffered,168,281.0601806640625
pedersen-2024,60,210.25,False,1999,30d,720,280.640625
pedersen-2024,60,210.25,False,1999,event_day,24,281.58609008789062
pedersen-2024,60,210.25,False,2000,2d,48,280.96920776367188
pedersen-2024,60,210.25,False,2000,7d,168,280.1363525390625
pedersen-2024,60,210.25,False,2000,7d_buffered,168,279.56167602539062
pedersen-2024,60,210.25,False,2000,30d,720,279.8792724609375
pedersen-2024,60,210.25,False,2000,event_day,24,281.20681762695312
pedersen-2024,60,210.25,False,2001,2d,48,280.9254150390625
pedersen-2024,60,210.25,False,2001,7d,168,281.43527221679688
pedersen-2024,60,210.25,False,2001,7d_buffered,168,281.31353759765625
pedersen-2024,60,210.25,False,2001,30d,720,280.99673461914062
pedersen-2024,60,210.25,False,2001,event_day,24,284.13107299804688
pedersen-2024,60,210.25,False,2002,2d,48,282.90127563476562
pedersen-2024,60,210.25,False,2002,7d,168,284.71087646484375
pedersen-2024,60,210.25,False,2002,7d_buffered,168,284.836181640625
pedersen-2024,60,210.25,False,2002,30d,720,281.6925048828125
pedersen-2024,60,210.25,False,2002,event_day,24,281.76168823242188
pedersen-2024,60,210.25,False,2003,2d,48,284.19924926757812
pedersen-2024,60,210.25,False,2003,7d,168,282.16302490234375
pedersen-2024,60,210.25,False,2003,7d_buffered,168,281.23294067382812
pedersen-2024,60,210.25,False,2003,30d,720,282.13436889648438
pedersen-2024,60,210.25,False,2003,event_day,24,285.92312622070312
pedersen-2024,60,210.25,False,2004,2d,48,283.76376342773438
pedersen-2024,60,210.25,False,2004,7d,168,283.22280883789062
pedersen-2024,60,210.25,False,2004,7d_buffered,168,282.70806884765625
pedersen-2024,60,210.25,False,2004,30d,720,282.47540283203125
pedersen-2024,60,210.25,False,2004,event_day,24,286.62301635742188
pedersen-2024,60,210.25,False,2005,2d,48,282.635009765625
pedersen-2024,60,210.25,False,2005,7d,168,281.21905517578125
pedersen-2024,60,210.25,False,2005,7d_buffered,168,281.14895629882812
pedersen-2024,60,210.25,False,2005,30d,720,281.7779541015625
pedersen-2024,60,210.25,False,2005,event_day,24,282.43511962890625
pedersen-2024,60,210.25,False,2006,2d,48,280.27297973632812
pedersen-2024,60,210.25,False,2006,7d,168,279.53656005859375
pedersen-2024,60,210.25,False,2006,7d_buffered,168,279.78363037109375
pedersen-2024,60,210.25,False,2006,30d,720,279.89028930664062
pedersen-2024,60,210.25,False,2006,event_day,24,282.9556884765625
pedersen-2024,60,210.25,False,2007,2d,48,280.62396240234375
pedersen-2024,60,210.25,False,2007,7d,168,279.37533569335938
pedersen-2024,60,210.25,False,2007,7d_buffered,168,279.51651000976562
pedersen-2024,60,210.25,False,2007,30d,720,280.05099487304688
pedersen-2024,60,210.25,False,2007,event_day,24,282.12710571289062
pedersen-2024,60,210.25,False,2008,2d,48,279.67953491210938
pedersen-2024,60,210.25,False,2008,7d,168,280.14947509765625
pedersen-2024,60,210.25,False,2008,7d_buffered,168,280.86398315429688
pedersen-2024,60,210.25,False,2008,30d,720,279.65545654296875
pedersen-2024,60,210.25,False,2008,event_day,24,279.43484497070312
pedersen-2024,60,210.25,False,2009,2d,48,281.08389282226562
pedersen-2024,60,210.25,False,2009,7d,168,280.681640625
pedersen-2024,60,210.25,False,2009,7d_buffered,168,280.55804443359375
pedersen-2024,60,210.25,False,2009,30d,720,281.26416015625
pedersen-2024,60,210.25,False,2009,event_day,24,280.30636596679688
pedersen-2024,60,210.25,False,2010,2d,48,279.89483642578125
pedersen-2024,60,210.25,False,2010,7d,168,280.70404052734375
pedersen-2024,60,210.25,False,2010,7d_buffered,168,280.29525756835938
pedersen-2024,60,210.25,False,2010,30d,720,279.4815673828125
pedersen-2024,60,210.25,False,2010,event_day,24,280.90383911132812
pedersen-2024,60,210.25,False,2011,2d,48,278.99349975585938
pedersen-2024,60,210.25,False,2011,7d,168,279.678955078125
pedersen-2024,60,210.25,False,2011,7d_buffered,168,280.26849365234375
pedersen-2024,60,210.25,False,2011,30d,720,280.4588623046875
pedersen-2024,60,210.25,False,2011,event_day,24,277.99307250976562
pedersen-2024,60,210.25,False,2012,2d,48,278.57510375976562
pedersen-2024,60,210.25,False,2012,7d,168,278.64163208007812
pedersen-2024,60,210.25,False,2012,7d_buffered,168,278.35882568359375
pedersen-2024,60,210.25,False,2012,30d,720,279.07809448242188
pedersen-2024,60,210.25,False,2012,event_day,24,280.04501342773438
pedersen-2024,60,210.25,False,2013,2d,48,280.17294311523438
pedersen-2024,60,210.25,False,2013,7d,168,281.6370849609375
pedersen-2024,60,210.25,False,2013,7d_buffered,168,282.32232666015625
pedersen-2024,60,210.25,False,2013,30d,720,283.2481689453125
pedersen-2024,60,210.25,False,2013,event_day,24,279.967041015625
pedersen-2024,60,210.25,False,2014,2d,48,281.228759765625
pedersen-2024,60,210.25,False,2014,7d,168,281.8671875
pedersen-2024,60,210.25,False,2014,7d_buffered,168,282.06683349609375
pedersen-2024,60,210.25,False,2014,30d,720,281.42877197265625
pedersen-2024,60,210.25,False,2014,event_day,24,281.02255249023438
pedersen-2024,60,210.25,False,2015,2d,48,282.93020629882812
pedersen-2024,60,210.25,False,2015,7d,168,284.03683471679688
pedersen-2024,60,210.25,False,2015,7d_buffered,168,283.99673461914062
pedersen-2024,60,210.25,False,2015,30d,720,282.01486206054688
pedersen-2024,60,210.25,False,2015,event_day,24,285.69345092773438
pedersen-2024,60,210.25,False,2016,2d,48,282.220703125
pedersen-2024,60,210.25,False,2016,7d,168,281.554931640625
pedersen-2024,60,210.25,False,2016,7d_buffered,168,281.5872802734375
pedersen-2024,60,210.25,False,2016,30d,720,283.24044799804688
pedersen-2024,60,210.25,False,2016,event_day,24,280.45797729492188
pedersen-2024,60,210.25,False,2017,2d,48,286.1864013671875
pedersen-2024,60,210.25,False,2017,7d,168,282.79721069335938
pedersen-2024,60,210.25,False,2017,7d_buffered,168,282.33935546875
pedersen-2024,60,210.25,False,2017,30d,720,281.85317993164062
pedersen-2024,60,210.25,False,2017,event_day,24,283.24630737304688
pedersen-2024,60,210.25,False,2018,2d,48,284.00650024414062
pedersen-2024,60,210.25,False,2018,7d,168,282.99468994140625
pedersen-2024,60,210.25,False,2018,7d_buffered,168,282.89736938476562
pedersen-2024,60,210.25,False,2018,30d,720,281.09344482421875
pedersen-2024,60,210.25,False,2018,event_day,24,283.19961547851562
pedersen-2024,60,210.25,False,2019,2d,48,285.20932006835938
pedersen-2024,60,210.25,False,2019,7d,168,284.64117431640625
pedersen-2024,60,210.25,False,2019,7d_buffered,168,284.376708984375
pedersen-2024,60,210.25,False,2019,30d,720,283.54885864257812
pedersen-2024,60,210.25,False,2019,event_day,24,284.07333374023438
pedersen-2024,60,210.25,False,2020,2d,48,281.18807983398438
pedersen-2024,60,210.25,False,2020,7d,168,281.59039306640625
pedersen-2024,60,210.25,False,2020,7d_buffered,168,281.86984252929688
pedersen-2024,60,210.25,False,2020,30d,720,282.13491821289062
pedersen-2024,60,210.25,False,2020,event_day,24,279.76315307617188
pedersen-2024,60,210.25,False,2021,2d,48,283.641845703125
pedersen-2024,60,210.25,False,2021,7d,168,283.99346923828125
pedersen-2024,60,210.25,False,2021,7d_buffered,168,283.79660034179688
pedersen-2024,60,210.25,False,2021,30d,720,281.95919799804688
pedersen-2024,60,210.25,False,2021,event_day,24,283.06124877929688
pedersen-2024,60,210.25,False,2022,2d,48,281.59548950195312
pedersen-2024,60,210.25,False,2022,7d,168,282.41104125976562
pedersen-2024,60,210.25,False,2022,7d_buffered,168,282.73934936523438
pedersen-2024,60,210.25,False,2022,30d,720,281.2000732421875
pedersen-2024,60,210.25,False,2022,event_day,24,281.6324462890625
pedersen-2024,60,210.25,False,2023,2d,48,282.16000366210938
pedersen-2024,60,210.25,False,2023,7d,168,283.09420776367188
pedersen-2024,60,210.25,False,2023,7d_buffered,168,283.2568359375
pedersen-2024,60,210.25,False,2023,30d,720,281.83868408203125
pedersen-2024,60,210.25,False,2023,event_day,24,282.1005859375
pedersen-2024,60,210.25,False,2024,2d,48,281.50955200195312
pedersen-2024,60,210.25,False,2024,7d,168,281.39187622070312
pedersen-2024,60,210.25,False,2024,7d_buffered,168,281.2923583984375
pedersen-2024,60,210.25,False,2024,30d,720,280.46575927734375
pedersen-2024,60,210.25,False,2024,event_day,24,281.25430297851562
pedersen-2024,60,210.25,False,2025,2d,48,282.12875366210938
pedersen-2024,60,210.25,False,2025,7d,168,282.10626220703125
pedersen-2024,60,210.25,False,2025,7d_buffered,168,282.3095703125
pedersen-2024,60,210.25,False,2025,30d,720,281.57562255859375
pedersen-2024,60,210.25,False,2025,event_day,24,279.3944091796875
pedersen-2024,59.75,210,False,1979,2d,48,283.919921875
pedersen-2024,59.75,210,False,1979,7d,168,284.32412719726562
pedersen-2024,59.75,210,False,1979,7d_buffered,168,284.39279174804688
pedersen-2024,59.75,210,False,1979,30d,720,283.283203125
pedersen-2024,59.75,210,False,1979,event_day,24,282.8812255859375
pedersen-2024,59.75,210,False,1980,2d,48,284.58193969726562
pedersen-2024,59.75,210,False,1980,7d,168,283.26174926757812
pedersen-2024,59.75,210,False,1980,7d_buffered,168,283.0335693359375
pedersen-2024,59.75,210,False,1980,30d,720,282.7176513671875
pedersen-2024,59.75,210,False,1980,event_day,24,282.04592895507812
pedersen-2024,59.75,210,False,1981,2d,48,283.49594116210938
pedersen-2024,59.75,210,False,1981,7d,168,283.42791748046875
pedersen-2024,59.75,210,False,1981,7d_buffered,168,283.7265625
pedersen-2024,59.75,210,False,1981,30d,720,282.77520751953125
pedersen-2024,59.75,210,False,1981,event_day,24,282.91934204101562
pedersen-2024,59.75,210,False,1982,2d,48,282.08114624023438
pedersen-2024,59.75,210,False,1982,7d,168,283.220947265625
pedersen-2024,59.75,210,False,1982,7d_buffered,168,283.14407348632812
pedersen-2024,59.75,210,False,1982,30d,720,282.26498413085938
pedersen-2024,59.75,210,False,1982,event_day,24,282.04306030273438
pedersen-2024,59.75,210,False,1983,2d,48,283.24148559570312
pedersen-2024,59.75,210,False,1983,7d,168,284.18051147460938
pedersen-2024,59.75,210,False,1983,7d_buffered,168,284.16131591796875
pedersen-2024,59.75,210,False,1983,30d,720,283.2857666015625
pedersen-2024,59.75,210,False,1983,event_day,24,282.79153442382812
pedersen-2024,59.75,210,False,1984,2d,48,284.73922729492188
pedersen-2024,59.75,210,False,1984,7d,168,283.89340209960938
pedersen-2024,59.75,210,False,1984,7d_buffered,168,283.69558715820312
pedersen-2024,59.75,210,False,1984,30d,720,282.46548461914062
pedersen-2024,59.75,210,False,1984,event_day,24,285.49606323242188
pedersen-2024,59.75,210,False,1985,2d,48,282.2777099609375
pedersen-2024,59.75,210,False,1985,7d,168,282.35916137695312
pedersen-2024,59.75,210,False,1985,7d_buffered,168,282.39181518554688
pedersen-2024,59.75,210,False,1985,30d,720,281.86346435546875
pedersen-2024,59.75,210,False,1985,event_day,24,280.773681640625
pedersen-2024,59.75,210,False,1986,2d,48,280.53091430664062
pedersen-2024,59.75,210,False,1986,7d,168,280.99798583984375
pedersen-2024,59.75,210,False,1986,7d_buffered,168,281.094970703125
pedersen-2024,59.75,210,False,1986,30d,720,282.3094482421875
pedersen-2024,59.75,210,False,1986,event_day,24,280.08059692382812
pedersen-2024,59.75,210,False,1987,2d,48,281.36386108398438
pedersen-2024,59.75,210,False,1987,7d,168,281.94192504882812
pedersen-2024,59.75,210,False,1987,7d_buffered,168,282.19110107421875
pedersen-2024,59.75,210,False,1987,30d,720,282.70126342773438
pedersen-2024,59.75,210,False,1987,event_day,24,281.75741577148438
pedersen-2024,59.75,210,False,1988,2d,48,282.27410888671875
pedersen-2024,59.75,210,False,1988,7d,168,282.20361328125
pedersen-2024,59.75,210,False,1988,7d_buffered,168,282.27252197265625
pedersen-2024,59.75,210,False,1988,30d,720,282.42108154296875
pedersen-2024,59.75,210,False,1988,event_day,24,282.509521484375
pedersen-2024,59.75,210,False,1989,2d,48,285.47665405273438
pedersen-2024,59.75,210,False,1989,7d,168,283.83837890625
pedersen-2024,59.75,210,False,1989,7d_buffered,168,283.52401733398438
pedersen-2024,59.75,210,False,1989,30d,720,283.48538208007812
pedersen-2024,59.75,210,False,1989,event_day,24,282.81002807617188
pedersen-2024,59.75,210,False,1990,2d,48,283.09219360351562
pedersen-2024,59.75,210,False,1990,7d,168,282.20046997070312
pedersen-2024,59.75,210,False,1990,7d_buffered,168,281.84820556640625
pedersen-2024,59.75,210,False,1990,30d,720,282.13198852539062
pedersen-2024,59.75,210,False,1990,event_day,24,281.05441284179688
pedersen-2024,59.75,210,False,1991,2d,48,281.71463012695312
pedersen-2024,59.75,210,False,1991,7d,168,281.04367065429688
pedersen-2024,59.75,210,False,1991,7d_buffered,168,280.942138671875
pedersen-2024,59.75,210,False,1991,30d,720,281.57763671875
pedersen-2024,59.75,210,False,1991,event_day,24,282.79733276367188
pedersen-2024,59.75,210,False,1992,2d,48,282.64987182617188
pedersen-2024,59.75,210,False,1992,7d,168,282.34237670898438
pedersen-2024,59.75,210,False,1992,7d_buffered,168,282.23968505859375
pedersen-2024,59.75,210,False,1992,30d,720,282.16156005859375
pedersen-2024,59.75,210,False,1992,event_day,24,282.66177368164062
pedersen-2024,59.75,210,False,1993,2d,48,284.86343383789062
pedersen-2024,59.75,210,False,1993,7d,168,283.88677978515625
pedersen-2024,59.75,210,False,1993,7d_buffered,168,283.78475952148438
pedersen-2024,59.75,210,False,1993,30d,720,284.5130615234375
pedersen-2024,59.75,210,False,1993,event_day,24,285.64990234375
pedersen-2024,59.75,210,False,1994,2d,48,285.5628662109375
pedersen-2024,59.75,210,False,1994,7d,168,284.22653198242188
pedersen-2024,59.75,210,False,1994,7d_buffered,168,284.14642333984375
pedersen-2024,59.75,210,False,1994,30d,720,282.66055297851562
pedersen-2024,59.75,210,False,1994,event_day,24,283.82321166992188
pedersen-2024,59.75,210,False,1995,2d,48,282.15231323242188
pedersen-2024,59.75,210,False,1995,7d,168,281.92941284179688
pedersen-2024,59.75,210,False,1995,7d_buffered,168,281.97738647460938
pedersen-2024,59.75,210,False,1995,30d,720,281.96475219726562
pedersen-2024,59.75,210,False,1995,event_day,24,280.96365356445312
pedersen-2024,59.75,210,False,1996,2d,48,282.7589111328125
pedersen-2024,59.75,210,False,1996,7d,168,283.03384399414062
pedersen-2024,59.75,210,False,1996,7d_buffered,168,282.9281005859375
pedersen-2024,59.75,210,False,1996,30d,720,282.36355590820312
pedersen-2024,59.75,210,False,1996,event_day,24,283.43927001953125
pedersen-2024,59.75,210,False,1997,2d,48,284.8587646484375
pedersen-2024,59.75,210,False,1997,7d,168,284.62417602539062
pedersen-2024,59.75,210,False,1997,7d_buffered,168,284.68429565429688
pedersen-2024,59.75,210,False,1997,30d,720,284.11856079101562
pedersen-2024,59.75,210,False,1997,event_day,24,284.81051635742188
pedersen-2024,59.75,210,False,1998,2d,48,281.98654174804688
pedersen-2024,59.75,210,False,1998,7d,168,283.41064453125
pedersen-2024,59.75,210,False,1998,7d_buffered,168,283.80718994140625
pedersen-2024,59.75,210,False,1998,30d,720,282.46945190429688
pedersen-2024,59.75,210,False,1998,event_day,24,281.53244018554688
pedersen-2024,59.75,210,False,1999,2d,48,282.33346557617188
pedersen-2024,59.75,210,False,1999,7d,168,282.53347778320312
pedersen-2024,59.75,210,False,1999,7d_buffered,168,282.46530151367188
pedersen-2024,59.75,210,False,1999,30d,720,282.2781982421875
pedersen-2024,59.75,210,False,1999,event_day,24,282.89901733398438
pedersen-2024,59.75,210,False,2000,2d,48,283.5355224609375
pedersen-2024,59.75,210,False,2000,7d,168,282.78952026367188
pedersen-2024,59.75,210,False,2000,7d_buffered,168,282.324462890625
pedersen-2024,59.75,210,False,2000,30d,720,282.25408935546875
pedersen-2024,59.75,210,False,2000,event_day,24,284.17996215820312
pedersen-2024,59.75,210,False,2001,2d,48,284.49209594726562
pedersen-2024,59.75,210,False,2001,7d,168,283.96548461914062
pedersen-2024,59.75,210,False,2001,7d_buffered,168,283.57415771484375
pedersen-2024,59.75,210,False,2001,30d,720,282.96932983398438
pedersen-2024,59.75,210,False,2001,event_day,24,285.24053955078125
pedersen-2024,59.75,210,False,2002,2d,48,284.09902954101562
pedersen-2024,59.75,210,False,2002,7d,168,286.25543212890625
pedersen-2024,59.75,210,False,2002,7d_buffered,168,286.52252197265625
pedersen-2024,59.75,210,False,2002,30d,720,283.3521728515625
pedersen-2024,59.75,210,False,2002,event_day,24,283.36032104492188
pedersen-2024,59.75,210,False,2003,2d,48,285.91629028320312
pedersen-2024,59.75,210,False,2003,7d,168,284.908935546875
pedersen-2024,59.75,210,False,2003,7d_buffered,168,284.18472290039062
pedersen-2024,59.75,210,False,2003,30d,720,284.19882202148438
pedersen-2024,59.75,210,False,2003,event_day,24,287.14358520507812
pedersen-2024,59.75,210,False,2004,2d,48,284.98260498046875
pedersen-2024,59.75,210,False,2004,7d,168,285.36041259765625
pedersen-2024,59.75,210,False,2004,7d_buffered,168,284.9566650390625
pedersen-2024,59.75,210,False,2004,30d,720,284.47894287109375
pedersen-2024,59.75,210,False,2004,event_day,24,287.79074096679688
pedersen-2024,59.75,210,False,2005,2d,48,284.36978149414062
pedersen-2024,59.75,210,False,2005,7d,168,283.67465209960938
pedersen-2024,59.75,210,False,2005,7d_buffered,168,283.55337524414062
pedersen-2024,59.75,210,False,2005,30d,720,283.93829345703125
pedersen-2024,59.75,210,False,2005,event_day,24,284.88082885742188
pedersen-2024,59.75,210,False,2006,2d,48,282.11328125
pedersen-2024,59.75,210,False,2006,7d,168,281.72836303710938
pedersen-2024,59.75,210,False,2006,7d_buffered,168,281.87808227539062
pedersen-2024,59.75,210,False,2006,30d,720,282.12191772460938
pedersen-2024,59.75,210,False,2006,event_day,24,283.4656982421875
pedersen-2024,59.75,210,False,2007,2d,48,282.90093994140625
pedersen-2024,59.75,210,False,2007,7d,168,282.0560302734375
pedersen-2024,59.75,210,False,2007,7d_buffered,168,282.08514404296875
pedersen-2024,59.75,210,False,2007,30d,720,282.3568115234375
pedersen-2024,59.75,210,False,2007,event_day,24,284.99072265625
pedersen-2024,59.75,210,False,2008,2d,48,281.6348876953125
pedersen-2024,59.75,210,False,2008,7d,168,282.00027465820312
pedersen-2024,59.75,210,False,2008,7d_buffered,168,282.501220703125
pedersen-2024,59.75,210,False,2008,30d,720,281.59564208984375
pedersen-2024,59.75,210,False,2008,event_day,24,282.71463012695312
pedersen-2024,59.75,210,False,2009,2d,48,282.6036376953125
pedersen-2024,59.75,210,False,2009,7d,168,282.18011474609375
pedersen-2024,59.75,210,False,2009,7d_buffered,168,282.0748291015625
pedersen-2024,59.75,210,False,2009,30d,720,282.70895385742188
pedersen-2024,59.75,210,False,2009,event_day,24,281.78277587890625
pedersen-2024,59.75,210,False,2010,2d,48,281.64224243164062
pedersen-2024,59.75,210,False,2010,7d,168,282.12045288085938
pedersen-2024,59.75,210,False,2010,7d_buffered,168,281.98138427734375
pedersen-2024,59.75,210,False,2010,30d,720,281.4862060546875
pedersen-2024,59.75,210,False,2010,event_day,24,282.35720825195312
pedersen-2024,59.75,210,False,2011,2d,48,281.26239013671875
pedersen-2024,59.75,210,False,2011,7d,168,282.3228759765625
pedersen-2024,59.75,210,False,2011,7d_buffered,168,282.91610717773438
pedersen-2024,59.75,210,False,2011,30d,720,282.73678588867188
pedersen-2024,59.75,210,False,2011,event_day,24,280.89181518554688
pedersen-2024,59.75,210,False,2012,2d,48,281.27920532226562
pedersen-2024,59.75,210,False,2012,7d,168,281.157958984375
pedersen-2024,59.75,210,False,2012,7d_buffered,168,280.82339477539062
pedersen-2024,59.75,210,False,2012,30d,720,281.13632202148438
pedersen-2024,59.75,210,False,2012,event_day,24,282.00839233398438
pedersen-2024,59.75,210,False,2013,2d,48,282.79940795898438
pedersen-2024,59.75,210,False,2013,7d,168,283.58621215820312
pedersen-2024,59.75,210,False,2013,7d_buffered,168,284.06488037109375
pedersen-2024,59.75,210,False,2013,30d,720,284.9532470703125
pedersen-2024,59.75,210,False,2013,event_day,24,282.75308227539062
pedersen-2024,59.75,210,False,2014,2d,48,283.60952758789062
pedersen-2024,59.75,210,False,2014,7d,168,283.75228881835938
pedersen-2024,59.75,210,False,2014,7d_buffered,168,283.872314453125
pedersen-2024,59.75,210,False,2014,30d,720,283.32138061523438
pedersen-2024,59.75,210,False,2014,event_day,24,283.03311157226562
pedersen-2024,59.75,210,False,2015,2d,48,284.64700317382812
pedersen-2024,59.75,210,False,2015,7d,168,285.552001953125
pedersen-2024,59.75,210,False,2015,7d_buffered,168,285.396240234375
pedersen-2024,59.75,210,False,2015,30d,720,283.80596923828125
pedersen-2024,59.75,210,False,2015,event_day,24,286.43350219726562
pedersen-2024,59.75,210,False,2016,2d,48,284.32998657226562
pedersen-2024,59.75,210,False,2016,7d,168,283.89370727539062
pedersen-2024,59.75,210,False,2016,7d_buffered,168,283.84686279296875
pedersen-2024,59.75,210,False,2016,30d,720,285.32357788085938
pedersen-2024,59.75,210,False,2016,event_day,24,283.6905517578125
pedersen-2024,59.75,210,False,2017,2d,48,285.78921508789062
pedersen-2024,59.75,210,False,2017,7d,168,284.19573974609375
pedersen-2024,59.75,210,False,2017,7d_buffered,168,283.95803833007812
pedersen-2024,59.75,210,False,2017,30d,720,283.48831176757812
pedersen-2024,59.75,210,False,2017,event_day,24,284.21734619140625
pedersen-2024,59.75,210,False,2018,2d,48,284.7763671875
pedersen-2024,59.75,210,False,2018,7d,168,284.34185791015625
pedersen-2024,59.75,210,False,2018,7d_buffered,168,284.19711303710938
pedersen-2024,59.75,210,False,2018,30d,720,282.89913940429688
pedersen-2024,59.75,210,False,2018,event_day,24,284.08847045898438
pedersen-2024,59.75,210,False,2019,2d,48,288.21633911132812
pedersen-2024,59.75,210,False,2019,7d,168,286.47711181640625
pedersen-2024,59.75,210,False,2019,7d_buffered,168,286.07369995117188
pedersen-2024,59.75,210,False,2019,30d,720,285.24462890625
pedersen-2024,59.75,210,False,2019,event_day,24,288.296630859375
pedersen-2024,59.75,210,False,2020,2d,48,283.62820434570312
pedersen-2024,59.75,210,False,2020,7d,168,283.6219482421875
pedersen-2024,59.75,210,False,2020,7d_buffered,168,283.77651977539062
pedersen-2024,59.75,210,False,2020,30d,720,284.05792236328125
pedersen-2024,59.75,210,False,2020,event_day,24,282.5501708984375
pedersen-2024,59.75,210,False,2021,2d,48,284.57955932617188
pedersen-2024,59.75,210,False,2021,7d,168,284.7496337890625
pedersen-2024,59.75,210,False,2021,7d_buffered,168,284.58392333984375
pedersen-2024,59.75,210,False,2021,30d,720,283.39935302734375
pedersen-2024,59.75,210,False,2021,event_day,24,284.58746337890625
pedersen-2024,59.75,210,False,2022,2d,48,283.6751708984375
pedersen-2024,59.75,210,False,2022,7d,168,284.56060791015625
pedersen-2024,59.75,210,False,2022,7d_buffered,168,284.70352172851562
pedersen-2024,59.75,210,False,2022,30d,720,283.29183959960938
pedersen-2024,59.75,210,False,2022,event_day,24,283.54177856445312
pedersen-2024,59.75,210,False,2023,2d,48,283.22451782226562
pedersen-2024,59.75,210,False,2023,7d,168,284.21078491210938
pedersen-2024,59.75,210,False,2023,7d_buffered,168,284.441650390625
pedersen-2024,59.75,210,False,2023,30d,720,283.15750122070312
pedersen-2024,59.75,210,False,2023,event_day,24,283.108642578125
