candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,window,event_year,event_mean_t2m_k,reference_median_t2m_k,warm_state_anomaly_k,warm_state_rank,theil_sen_k_per_decade,fitted_change_1991_to_event_k,linear_trend_residual_rank,dependence_component,component_representative
paat-2000,70.5,307.25,False,30d,2000,263.873779296875,261.74609375,2.127685546875,0.93103448275862066,0.4226466587611607,0.3803819928850446,0.93103448275862066,paat-2000,True
paat-2000,70.5,307.25,False,7d,2000,262.68521118164062,261.83993530273438,0.84527587890625,0.65517241379310343,1.3329139122596154,1.1996225210336537,0.75862068965517238,paat-2000,True
paat-2000,70.5,307.25,False,7d_buffered,2000,261.67453002929688,261.0230712890625,0.651458740234375,0.58620689655172409,1.1731775795541159,1.0558598215987043,0.62068965517241381,paat-2000,True
paat-2000,70.5,307.25,False,event_day,2000,267.1485595703125,260.80123901367188,6.347320556640625,0.93103448275862066,1.8725851307744565,1.6853266176970108,0.96551724137931039,paat-2000,True
pedersen-2024,59.75,210,False,2d,2024,283.36044311523438,283.57252502441406,-0.2120819091796875,0.46666666666666667,0.17691476004464285,0.5838187081473214,0.46666666666666667,pedersen-2024,True
pedersen-2024,59.75,210,False,30d,2024,282.51339721679688,282.81796264648438,-0.3045654296875,0.40000000000000002,0.20828659470016891,0.68734576251055746,0.16666666666666666,pedersen-2024,True
pedersen-2024,59.75,210,False,7d,2024,283.19815063476562,283.60408020019531,-0.4059295654296875,0.43333333333333335,0.24591445922851562,0.81151771545410156,0.36666666666666664,pedersen-2024,True
pedersen-2024,59.75,210,False,7d_buffered,2024,283.08389282226562,283.67533874511719,-0.5914459228515625,0.43333333333333335,0.2400908599028716,0.79229983767947632,0.36666666666666664,pedersen-2024,True
pedersen-2024,59.75,210,False,event_day,2024,283.41812133789062,283.45248413085938,-0.03436279296875,0.46666666666666667,0.32826143152573534,1.0832627240349266,0.33333333333333331,pedersen-2024,True
pedersen-2024,59.75,210.25,False,2d,2024,284.35989379882812,284.69773864746094,-0.3378448486328125,0.46666666666666667,0.21736546566611842,0.71730603669819082,0.36666666666666664,pedersen-2024,True
pedersen-2024,59.75,210.25,False,30d,2024,283.4766845703125,283.80511474609375,-0.32843017578125,0.33333333333333331,0.2297634548611111,0.75821940104166674,0.13333333333333333,pedersen-2024,True
pedersen-2024,59.75,210.25,False,7d,2024,284.035888671875,284.57473754882812,-0.538848876953125,0.40000000000000002,0.21148681640625,0.697906494140625,0.33333333333333331,pedersen-2024,True
pedersen-2024,59.75,210.25,False,7d_buffered,2024,283.9495849609375,284.60008239746094,-0.6504974365234375,0.36666666666666664,0.20687103271484375,0.68267440795898438,0.29999999999999999,pedersen-2024,True
pedersen-2024,59.75,210.25,False,event_day,2024,284.57455444335938,284.32745361328125,0.247100830078125,0.53333333333333333,0.31330108642578125,1.0338935852050781,0.45000000000000001,pedersen-2024,True
pedersen-2024,60,210,True,2d,2024,281.08609008789062,280.31927490234375,0.766815185546875,0.59999999999999998,0.29995649288862181,0.98985642653245198,0.59999999999999998,pedersen-2024,True
pedersen-2024,60,210,True,30d,2024,279.92742919921875,280.54432678222656,-0.6168975830078125,0.40000000000000002,0.18280029296875,0.603240966796875,0.29999999999999999,pedersen-2024,True
