object_id,latitude,longitude,url,retrieval_mode,availability,request_start_utc,request_complete_utc,curl_exit,http_status,payload_path,payload_bytes,payload_sha256,response_header_path,response_status_line,response_date,etag,last_modified,content_length,content_range,header_bytes,header_sha256
Copernicus_DSM_COG_10_S54_00_W036_00_DEM,-54,-36,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S54_00_W036_00_DEM/Copernicus_DSM_COG_10_S54_00_W036_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:57Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S54_00_W036_00_DEM.body,356,3d5caec2575d34bf779a06a3769aa5370970d6d6776ed45efff2f999adc78692,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S54_00_W036_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,266,c305108baa5a061e574c90900c56c8bdf5be91237c9591c224426fc4b8f458d2
Copernicus_DSM_COG_10_S53_00_W039_00_DEM,-53,-39,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S53_00_W039_00_DEM/Copernicus_DSM_COG_10_S53_00_W039_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:57Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S53_00_W039_00_DEM.body,356,377b6c27b10cf4e841ac212853a1583c927bd952b39c010db73eca5cbbcaaa55,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S53_00_W039_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:56 GMT",,,,,266,7453c31796985d1fea2041ea4e2a0d3e9d7f3c13aa6caa8bfa189cb98cd1b146
Copernicus_DSM_COG_10_S53_00_W038_00_DEM,-53,-38,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S53_00_W038_00_DEM/Copernicus_DSM_COG_10_S53_00_W038_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:57Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S53_00_W038_00_DEM.body,376,10f60ba50d12714baf94a50e0b83105eb59e262a6fd611ae4b274f04d8f1f6f8,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S53_00_W038_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,286,f188a844afbbb11b9b587be65df91adad9b37e733b224c86e382cb2ecf7f09d1
Copernicus_DSM_COG_10_S53_00_W037_00_DEM,-53,-37,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S53_00_W037_00_DEM/Copernicus_DSM_COG_10_S53_00_W037_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:57Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S53_00_W037_00_DEM.body,376,0881f5ad9a065d9895f707b54ddd9516b69ab773642c9a6aa51cbd5e29949e58,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S53_00_W037_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:56 GMT",,,,,286,a51abd4dde65e9c14a8f9fe3c5eee5d233d73abb7e902137e329fdd0b3561652
Copernicus_DSM_COG_10_S48_00_E036_00_DEM,-48,36,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S48_00_E036_00_DEM/Copernicus_DSM_COG_10_S48_00_E036_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:57Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S48_00_E036_00_DEM.body,356,0a594f28d62c158ce9d1048c2e4d91c798fb7b67e89a152c9a60552fc10a9dd7,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S48_00_E036_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:56 GMT",,,,,266,9700813e0e3a3cecf891ddc767e14429da7239af0c1d2ffcfd5cf01ef379c927
Copernicus_DSM_COG_10_S48_00_E037_00_DEM,-48,37,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S48_00_E037_00_DEM/Copernicus_DSM_COG_10_S48_00_E037_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:57Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S48_00_E037_00_DEM.body,376,2e5674fb0be6f65c4e239c4a55ebbe3779b02f70add3530e78e0b80ab0f02ea9,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S48_00_E037_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,286,0c979d2db39b51ea4504fb181b55ad91c621d8be2635316bb0851d89787d8196
Copernicus_DSM_COG_10_S48_00_E038_00_DEM,-48,38,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S48_00_E038_00_DEM/Copernicus_DSM_COG_10_S48_00_E038_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:58Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S48_00_E038_00_DEM.body,356,0ce56b5b51e1fabe6d3b02e456b322ea0dc2e5f71cf0cfcb8bc310a20ccca63a,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S48_00_E038_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,266,df5e8d798ddcf2ca1bc4213fb7aa7fabb5f9ccb19a486cba733f2f7ece32ddcc
Copernicus_DSM_COG_10_S47_00_E036_00_DEM,-47,36,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S47_00_E036_00_DEM/Copernicus_DSM_COG_10_S47_00_E036_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:58Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S47_00_E036_00_DEM.body,356,984a5a5ea91f97488579f506af76f0462193ef75c9b989fca9792d9bc1172201,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S47_00_E036_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,266,50287c1e86d3a7664d8c48273aff08c64f0e2bb56231e6252c43583c052d4b37
Copernicus_DSM_COG_10_S46_00_E036_00_DEM,-46,36,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S46_00_E036_00_DEM/Copernicus_DSM_COG_10_S46_00_E036_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:58Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S46_00_E036_00_DEM.body,356,132eda897087b35ac710330000c41887ffad948fcf6fca5d6ec94edfb99e6eb9,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S46_00_E036_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,266,b795b50bfe15dd0f8d549b28645a951cf55b77cad325d21ef0175a3b32b8843c
Copernicus_DSM_COG_10_S46_00_E037_00_DEM,-46,37,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S46_00_E037_00_DEM/Copernicus_DSM_COG_10_S46_00_E037_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:58Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S46_00_E037_00_DEM.body,376,476e71fa1f77bdbfea85a1916d26c2881fe4d1f18d7ca5dcb755ead7a3a8de86,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S46_00_E037_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,286,6af2466f9824fcf88b5c242549f124033c39c88835c3f171d99da1072727769b
