candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,anchor,year,window,hours,mean_t2m_k
karrat-2017,71.75,307.75,False,calendar,2016,7d,168,273.00408935546875
karrat-2017,71.75,307.75,False,calendar,2016,30d,720,270.05804443359375
karrat-2017,71.75,307.75,False,calendar,2017,2d,48,272.01422119140625
karrat-2017,71.75,307.75,False,calendar,2017,7d,168,272.6466064453125
karrat-2017,71.75,307.75,False,calendar,2017,30d,720,270.29617309570312
karrat-2017,71.75,307.75,False,calendar,2018,2d,48,270.91873168945312
karrat-2017,71.75,307.75,False,calendar,2018,7d,168,271.314697265625
karrat-2017,71.75,307.75,False,calendar,2018,30d,720,270.24508666992188
karrat-2017,71.75,307.75,False,calendar,2019,2d,48,275.46295166015625
karrat-2017,71.75,307.75,False,calendar,2019,7d,168,277.85357666015625
karrat-2017,71.75,307.75,False,calendar,2019,30d,720,273.31951904296875
karrat-2017,71.75,307.75,False,calendar,2020,2d,48,269.04055786132812
karrat-2017,71.75,307.75,False,calendar,2020,7d,168,270.9232177734375
karrat-2017,71.75,307.75,False,calendar,2020,30d,720,269.90570068359375
karrat-2017,71.75,307.75,False,calendar,2021,2d,48,268.83685302734375
karrat-2017,71.75,307.75,False,calendar,2021,7d,168,270.09027099609375
karrat-2017,71.75,307.75,False,calendar,2021,30d,720,271.77496337890625
karrat-2017,71.75,307.75,False,calendar,2022,2d,48,271.32528686523438
karrat-2017,71.75,307.75,False,calendar,2022,7d,168,269.31680297851562
karrat-2017,71.75,307.75,False,calendar,2022,30d,720,268.9127197265625
karrat-2017,71.75,307.75,False,calendar,2023,2d,48,268.41964721679688
karrat-2017,71.75,307.75,False,calendar,2023,7d,168,269.57342529296875
karrat-2017,71.75,307.75,False,calendar,2023,30d,720,267.31549072265625
karrat-2017,71.75,307.75,False,calendar,2024,2d,48,276.640869140625
karrat-2017,71.75,307.75,False,calendar,2024,7d,168,272.79180908203125
karrat-2017,71.75,307.75,False,calendar,2024,30d,720,268.26986694335938
karrat-2017,71.75,307.75,False,calendar,2025,2d,48,277.13626098632812
karrat-2017,71.75,307.75,False,calendar,2025,7d,168,273.2493896484375
karrat-2017,71.75,307.75,False,calendar,2025,30d,720,270.71060180664062
karrat-2017,71.5,307.75,False,onset,1979,2d,48,271.20632934570312
karrat-2017,71.5,307.75,False,onset,1979,7d,168,271.83682250976562
karrat-2017,71.5,307.75,False,onset,1979,30d,720,271.50860595703125
karrat-2017,71.5,307.75,False,onset,1980,2d,48,274.91824340820312
karrat-2017,71.5,307.75,False,onset,1980,7d,168,275.90927124023438
karrat-2017,71.5,307.75,False,onset,1980,30d,720,273.38134765625
karrat-2017,71.5,307.75,False,onset,1981,2d,48,272.36514282226562
karrat-2017,71.5,307.75,False,onset,1981,7d,168,272.9368896484375
karrat-2017,71.5,307.75,False,onset,1981,30d,720,273.69473266601562
karrat-2017,71.5,307.75,False,onset,1982,2d,48,275.15444946289062
karrat-2017,71.5,307.75,False,onset,1982,7d,168,275.26553344726562
karrat-2017,71.5,307.75,False,onset,1982,30d,720,272.26480102539062
karrat-2017,71.5,307.75,False,onset,1983,2d,48,273.7200927734375
karrat-2017,71.5,307.75,False,onset,1983,7d,168,271.39205932617188
karrat-2017,71.5,307.75,False,onset,1983,30d,720,270.96127319335938
karrat-2017,71.5,307.75,False,onset,1984,2d,48,273.417236328125
karrat-2017,71.5,307.75,False,onset,1984,7d,168,272.96694946289062
karrat-2017,71.5,307.75,False,onset,1984,30d,720,270.43368530273438
karrat-2017,71.5,307.75,False,onset,1985,2d,48,276.55117797851562
karrat-2017,71.5,307.75,False,onset,1985,7d,168,277.5208740234375
karrat-2017,71.5,307.75,False,onset,1985,30d,720,275.18798828125
karrat-2017,71.5,307.75,False,onset,1986,2d,48,271.93243408203125
karrat-2017,71.5,307.75,False,onset,1986,7d,168,272.61865234375
karrat-2017,71.5,307.75,False,onset,1986,30d,720,269.57470703125
karrat-2017,71.5,307.75,False,onset,1987,2d,48,275.50717163085938
karrat-2017,71.5,307.75,False,onset,1987,7d,168,277.81161499023438
karrat-2017,71.5,307.75,False,onset,1987,30d,720,274.27468872070312
karrat-2017,71.5,307.75,False,onset,1988,2d,48,271.33627319335938
karrat-2017,71.5,307.75,False,onset,1988,7d,168,273.622314453125
karrat-2017,71.5,307.75,False,onset,1988,30d,720,273.27560424804688
karrat-2017,71.5,307.75,False,onset,1989,2d,48,276.14218139648438
karrat-2017,71.5,307.75,False,onset,1989,7d,168,272.98028564453125
karrat-2017,71.5,307.75,False,onset,1989,30d,720,271.58746337890625
karrat-2017,71.5,307.75,False,onset,1990,2d,48,274.99539184570312
karrat-2017,71.5,307.75,False,onset,1990,7d,168,274.61843872070312
karrat-2017,71.5,307.75,False,onset,1990,30d,720,273.00469970703125
karrat-2017,71.5,307.75,False,onset,1991,2d,48,274.11618041992188
karrat-2017,71.5,307.75,False,onset,1991,7d,168,272.74240112304688
karrat-2017,71.5,307.75,False,onset,1991,30d,720,272.37884521484375
karrat-2017,71.5,307.75,False,onset,1992,2d,48,273.24432373046875
karrat-2017,71.5,307.75,False,onset,1992,7d,168,271.67108154296875
karrat-2017,71.5,307.75,False,onset,1992,30d,720,269.31314086914062
karrat-2017,71.5,307.75,False,onset,1993,2d,48,276.24136352539062
karrat-2017,71.5,307.75,False,onset,1993,7d,168,277.82159423828125
karrat-2017,71.5,307.75,False,onset,1993,30d,720,274.3502197265625
karrat-2017,71.5,307.75,False,onset,1994,2d,48,273.49990844726562
karrat-2017,71.5,307.75,False,onset,1994,7d,168,272.63864135742188
karrat-2017,71.5,307.75,False,onset,1994,30d,720,271.38156127929688
karrat-2017,71.5,307.75,False,onset,1995,2d,48,273.85140991210938
karrat-2017,71.5,307.75,False,onset,1995,7d,168,275.78216552734375
karrat-2017,71.5,307.75,False,onset,1995,30d,720,273.84451293945312
karrat-2017,71.5,307.75,False,onset,1996,2d,48,275.02267456054688
karrat-2017,71.5,307.75,False,onset,1996,7d,168,273.44647216796875
karrat-2017,71.5,307.75,False,onset,1996,30d,720,270.84402465820312
karrat-2017,71.5,307.75,False,onset,1997,2d,48,279.84616088867188
karrat-2017,71.5,307.75,False,onset,1997,7d,168,277.90277099609375
karrat-2017,71.5,307.75,False,onset,1997,30d,720,272.88775634765625
karrat-2017,71.5,307.75,False,onset,1998,2d,48,276.06515502929688
karrat-2017,71.5,307.75,False,onset,1998,7d,168,275.93429565429688
karrat-2017,71.5,307.75,False,onset,1998,30d,720,275.37857055664062
karrat-2017,71.5,307.75,False,onset,1999,2d,48,270.90292358398438
karrat-2017,71.5,307.75,False,onset,1999,7d,168,272.31588745117188
karrat-2017,71.5,307.75,False,onset,1999,30d,720,269.69378662109375
karrat-2017,71.5,307.75,False,onset,2000,2d,48,274.70999145507812
karrat-2017,71.5,307.75,False,onset,2000,7d,168,273.28564453125
karrat-2017,71.5,307.75,False,onset,2000,30d,720,270.997314453125
karrat-2017,71.5,307.75,False,onset,2001,2d,48,276.34359741210938
karrat-2017,71.5,307.75,False,onset,2001,7d,168,275.65139770507812
karrat-2017,71.5,307.75,False,onset,2001,30d,720,271.87832641601562
karrat-2017,71.5,307.75,False,onset,2002,2d,48,272.30264282226562
karrat-2017,71.5,307.75,False,onset,2002,7d,168,275.55453491210938
karrat-2017,71.5,307.75,False,onset,2002,30d,720,274.51214599609375
karrat-2017,71.5,307.75,False,onset,2003,2d,48,275.7232666015625
karrat-2017,71.5,307.75,False,onset,2003,7d,168,275.64718627929688
karrat-2017,71.5,307.75,False,onset,2003,30d,720,274.61911010742188
karrat-2017,71.5,307.75,False,onset,2004,2d,48,275.47836303710938
karrat-2017,71.5,307.75,False,onset,2004,7d,168,274.78500366210938
karrat-2017,71.5,307.75,False,onset,2004,30d,720,273.46646118164062
karrat-2017,71.5,307.75,False,onset,2005,2d,48,277.6239013671875
karrat-2017,71.5,307.75,False,onset,2005,7d,168,278.599609375
karrat-2017,71.5,307.75,False,onset,2005,30d,720,275.2650146484375
karrat-2017,71.5,307.75,False,onset,2006,2d,48,275.49703979492188
karrat-2017,71.5,307.75,False,onset,2006,7d,168,275.404052734375
karrat-2017,71.5,307.75,False,onset,2006,30d,720,273.40582275390625
karrat-2017,71.5,307.75,False,onset,2007,2d,48,276.42025756835938
karrat-2017,71.5,307.75,False,onset,2007,7d,168,275.48526000976562
karrat-2017,71.5,307.75,False,onset,2007,30d,720,272.440673828125
karrat-2017,71.5,307.75,False,onset,2008,2d,48,276.31448364257812
karrat-2017,71.5,307.75,False,onset,2008,7d,168,276.20498657226562
karrat-2017,71.5,307.75,False,onset,2008,30d,720,273.57720947265625
karrat-2017,71.5,307.75,False,onset,2009,2d,48,276.90896606445312
karrat-2017,71.5,307.75,False,onset,2009,7d,168,276.05523681640625
karrat-2017,71.5,307.75,False,onset,2009,30d,720,273.7156982421875
karrat-2017,71.5,307.75,False,onset,2010,2d,48,276.76693725585938
karrat-2017,71.5,307.75,False,onset,2010,7d,168,277.7559814453125
karrat-2017,71.5,307.75,False,onset,2010,30d,720,275.67495727539062
karrat-2017,71.5,307.75,False,onset,2011,2d,48,274.13247680664062
karrat-2017,71.5,307.75,False,onset,2011,7d,168,277.30804443359375
karrat-2017,71.5,307.75,False,onset,2011,30d,720,271.77777099609375
karrat-2017,71.5,307.75,False,onset,2012,2d,48,278.92813110351562
karrat-2017,71.5,307.75,False,onset,2012,7d,168,278.04629516601562
karrat-2017,71.5,307.75,False,onset,2012,30d,720,274.91409301757812
karrat-2017,71.5,307.75,False,onset,2013,2d,48,272.55307006835938
karrat-2017,71.5,307.75,False,onset,2013,7d,168,276.04849243164062
karrat-2017,71.5,307.75,False,onset,2013,30d,720,271.25
karrat-2017,71.5,307.75,False,onset,2014,2d,48,280.17648315429688
karrat-2017,71.5,307.75,False,onset,2014,7d,168,277.39907836914062
karrat-2017,71.5,307.75,False,onset,2014,30d,720,272.5489501953125
karrat-2017,71.5,307.75,False,onset,2015,2d,48,271.13339233398438
karrat-2017,71.5,307.75,False,onset,2015,7d,168,270.81008911132812
karrat-2017,71.5,307.75,False,onset,2015,30d,720,270.2579345703125
karrat-2017,71.5,307.75,False,onset,2016,2d,48,273.76687622070312
karrat-2017,71.5,307.75,False,onset,2016,7d,168,274.833740234375
karrat-2017,71.5,307.75,False,onset,2016,30d,720,272.31771850585938
karrat-2017,71.5,307.75,False,onset,2017,2d,48,273.67782592773438
karrat-2017,71.5,307.75,False,onset,2017,7d,168,275.184814453125
karrat-2017,71.5,307.75,False,onset,2017,30d,720,272.36273193359375
karrat-2017,71.5,307.75,False,onset,2018,2d,48,272.56680297851562
karrat-2017,71.5,307.75,False,onset,2018,7d,168,272.73712158203125
karrat-2017,71.5,307.75,False,onset,2018,30d,720,271.95663452148438
karrat-2017,71.5,307.75,False,onset,2019,2d,48,278.6470947265625
karrat-2017,71.5,307.75,False,onset,2019,7d,168,280.87753295898438
karrat-2017,71.5,307.75,False,onset,2019,30d,720,276.56820678710938
karrat-2017,71.5,307.75,False,onset,2020,2d,48,272.28863525390625
karrat-2017,71.5,307.75,False,onset,2020,7d,168,272.36148071289062
karrat-2017,71.5,307.75,False,onset,2020,30d,720,271.77615356445312
karrat-2017,71.5,307.75,False,onset,2021,2d,48,271.03482055664062
karrat-2017,71.5,307.75,False,onset,2021,7d,168,272.10369873046875
karrat-2017,71.5,307.75,False,onset,2021,30d,720,273.750732421875
karrat-2017,71.5,307.75,False,onset,2022,2d,48,276.32931518554688
karrat-2017,71.5,307.75,False,onset,2022,7d,168,271.54205322265625
karrat-2017,71.5,307.75,False,onset,2022,30d,720,270.98989868164062
karrat-2017,71.5,307.75,False,onset,2023,2d,48,268.44049072265625
karrat-2017,71.5,307.75,False,onset,2023,7d,168,270.420166015625
karrat-2017,71.5,307.75,False,onset,2023,30d,720,269.1923828125
karrat-2017,71.5,307.75,False,onset,2024,2d,48,280.39730834960938
karrat-2017,71.5,307.75,False,onset,2024,7d,168,275.06430053710938
karrat-2017,71.5,307.75,False,onset,2024,30d,720,270.55996704101562
karrat-2017,71.5,307.75,False,onset,2025,2d,48,275.92813110351562
karrat-2017,71.5,307.75,False,onset,2025,7d,168,275.07846069335938
karrat-2017,71.5,307.75,False,onset,2025,30d,720,272.63034057617188
karrat-2017,71.5,307.75,False,calendar,1979,2d,48,271.1341552734375
karrat-2017,71.5,307.75,False,calendar,1979,7d,168,271.7415771484375
karrat-2017,71.5,307.75,False,calendar,1979,30d,720,271.42205810546875
karrat-2017,71.5,307.75,False,calendar,1980,2d,48,275.54708862304688
karrat-2017,71.5,307.75,False,calendar,1980,7d,168,276.05398559570312
karrat-2017,71.5,307.75,False,calendar,1980,30d,720,273.33236694335938
karrat-2017,71.5,307.75,False,calendar,1981,2d,48,273.03125
karrat-2017,71.5,307.75,False,calendar,1981,7d,168,272.91647338867188
karrat-2017,71.5,307.75,False,calendar,1981,30d,720,273.55441284179688
karrat-2017,71.5,307.75,False,calendar,1982,2d,48,274.33609008789062
karrat-2017,71.5,307.75,False,calendar,1982,7d,168,275.22540283203125
karrat-2017,71.5,307.75,False,calendar,1982,30d,720,271.904541015625
karrat-2017,71.5,307.75,False,calendar,1983,2d,48,271.32601928710938
karrat-2017,71.5,307.75,False,calendar,1983,7d,168,271.0367431640625
karrat-2017,71.5,307.75,False,calendar,1983,30d,720,270.89309692382812
karrat-2017,71.5,307.75,False,calendar,1984,2d,48,274.005859375
karrat-2017,71.5,307.75,False,calendar,1984,7d,168,273.51339721679688
karrat-2017,71.5,307.75,False,calendar,1984,30d,720,270.20834350585938
karrat-2017,71.5,307.75,False,calendar,1985,2d,48,279.19735717773438
karrat-2017,71.5,307.75,False,calendar,1985,7d,168,277.44573974609375
karrat-2017,71.5,307.75,False,calendar,1985,30d,720,275.27963256835938
karrat-2017,71.5,307.75,False,calendar,1986,2d,48,272.23751831054688
karrat-2017,71.5,307.75,False,calendar,1986,7d,168,273.01138305664062
karrat-2017,71.5,307.75,False,calendar,1986,30d,720,269.41094970703125
karrat-2017,71.5,307.75,False,calendar,1987,2d,48,276.37240600585938
karrat-2017,71.5,307.75,False,calendar,1987,7d,168,278.073974609375
karrat-2017,71.5,307.75,False,calendar,1987,30d,720,273.9503173828125
karrat-2017,71.5,307.75,False,calendar,1988,2d,48,271.79428100585938
karrat-2017,71.5,307.75,False,calendar,1988,7d,168,274.22894287109375
karrat-2017,71.5,307.75,False,calendar,1988,30d,720,273.4173583984375
karrat-2017,71.5,307.75,False,calendar,1989,2d,48,275.2652587890625
karrat-2017,71.5,307.75,False,calendar,1989,7d,168,272.58013916015625
karrat-2017,71.5,307.75,False,calendar,1989,30d,720,271.16549682617188
karrat-2017,71.5,307.75,False,calendar,1990,2d,48,276.70474243164062
karrat-2017,71.5,307.75,False,calendar,1990,7d,168,274.53775024414062
karrat-2017,71.5,307.75,False,calendar,1990,30d,720,272.83380126953125
karrat-2017,71.5,307.75,False,calendar,1991,2d,48,271.8385009765625
karrat-2017,71.5,307.75,False,calendar,1991,7d,168,272.236083984375
karrat-2017,71.5,307.75,False,calendar,1991,30d,720,272.07223510742188
karrat-2017,71.5,307.75,False,calendar,1992,2d,48,273.31338500976562
karrat-2017,71.5,307.75,False,calendar,1992,7d,168,271.0244140625
karrat-2017,71.5,307.75,False,calendar,1992,30d,720,269.11495971679688
karrat-2017,71.5,307.75,False,calendar,1993,2d,48,276.161865234375
karrat-2017,71.5,307.75,False,calendar,1993,7d,168,278.52664184570312
karrat-2017,71.5,307.75,False,calendar,1993,30d,720,274.24560546875
karrat-2017,71.5,307.75,False,calendar,1994,2d,48,274.32943725585938
karrat-2017,71.5,307.75,False,calendar,1994,7d,168,272.44168090820312
karrat-2017,71.5,307.75,False,calendar,1994,30d,720,271.2730712890625
karrat-2017,71.5,307.75,False,calendar,1995,2d,48,274.8282470703125
karrat-2017,71.5,307.75,False,calendar,1995,7d,168,275.98989868164062
karrat-2017,71.5,307.75,False,calendar,1995,30d,720,273.7548828125
karrat-2017,71.5,307.75,False,calendar,1996,2d,48,274.34500122070312
karrat-2017,71.5,307.75,False,calendar,1996,7d,168,273.04769897460938
karrat-2017,71.5,307.75,False,calendar,1996,30d,720,270.86050415039062
karrat-2017,71.5,307.75,False,calendar,1997,2d,48,279.1123046875
karrat-2017,71.5,307.75,False,calendar,1997,7d,168,277.37020874023438
karrat-2017,71.5,307.75,False,calendar,1997,30d,720,272.74755859375
karrat-2017,71.5,307.75,False,calendar,1998,2d,48,278.21469116210938
karrat-2017,71.5,307.75,False,calendar,1998,7d,168,275.9375
karrat-2017,71.5,307.75,False,calendar,1998,30d,720,275.198486328125
karrat-2017,71.5,307.75,False,calendar,1999,2d,48,270.6396484375
karrat-2017,71.5,307.75,False,calendar,1999,7d,168,272.29794311523438
karrat-2017,71.5,307.75,False,calendar,1999,30d,720,269.30563354492188
karrat-2017,71.5,307.75,False,calendar,2000,2d,48,273.76486206054688
karrat-2017,71.5,307.75,False,calendar,2000,7d,168,273.3941650390625
karrat-2017,71.5,307.75,False,calendar,2000,30d,720,270.73904418945312
karrat-2017,71.5,307.75,False,calendar,2001,2d,48,274.90982055664062
karrat-2017,71.5,307.75,False,calendar,2001,7d,168,275.04486083984375
karrat-2017,71.5,307.75,False,calendar,2001,30d,720,271.52395629882812
karrat-2017,71.5,307.75,False,calendar,2002,2d,48,273.11044311523438
karrat-2017,71.5,307.75,False,calendar,2002,7d,168,276.0672607421875
karrat-2017,71.5,307.75,False,calendar,2002,30d,720,274.37429809570312
karrat-2017,71.5,307.75,False,calendar,2003,2d,48,275.623779296875
karrat-2017,71.5,307.75,False,calendar,2003,7d,168,275.40261840820312
karrat-2017,71.5,307.75,False,calendar,2003,30d,720,274.33349609375
karrat-2017,71.5,307.75,False,calendar,2004,2d,48,274.464111328125
karrat-2017,71.5,307.75,False,calendar,2004,7d,168,274.10696411132812
karrat-2017,71.5,307.75,False,calendar,2004,30d,720,273.229736328125
karrat-2017,71.5,307.75,False,calendar,2005,2d,48,278.6256103515625
karrat-2017,71.5,307.75,False,calendar,2005,7d,168,278.6802978515625
karrat-2017,71.5,307.75,False,calendar,2005,30d,720,275.29067993164062
karrat-2017,71.5,307.75,False,calendar,2006,2d,48,274.09951782226562
karrat-2017,71.5,307.75,False,calendar,2006,7d,168,274.55508422851562
karrat-2017,71.5,307.75,False,calendar,2006,30d,720,273.2589111328125
karrat-2017,71.5,307.75,False,calendar,2007,2d,48,275.51095581054688
karrat-2017,71.5,307.75,False,calendar,2007,7d,168,275.52761840820312
karrat-2017,71.5,307.75,False,calendar,2007,30d,720,272.18234252929688
karrat-2017,71.5,307.75,False,calendar,2008,2d,48,274.98623657226562
karrat-2017,71.5,307.75,False,calendar,2008,7d,168,276.43316650390625
karrat-2017,71.5,307.75,False,calendar,2008,30d,720,273.33694458007812
karrat-2017,71.5,307.75,False,calendar,2009,2d,48,276.05166625976562
karrat-2017,71.5,307.75,False,calendar,2009,7d,168,275.55105590820312
karrat-2017,71.5,307.75,False,calendar,2009,30d,720,273.71429443359375
karrat-2017,71.5,307.75,False,calendar,2010,2d,48,274.79476928710938
karrat-2017,71.5,307.75,False,calendar,2010,7d,168,277.20895385742188
karrat-2017,71.5,307.75,False,calendar,2010,30d,720,275.4173583984375
karrat-2017,71.5,307.75,False,calendar,2011,2d,48,277.09133911132812
karrat-2017,71.5,307.75,False,calendar,2011,7d,168,278.41497802734375
karrat-2017,71.5,307.75,False,calendar,2011,30d,720,271.65338134765625
karrat-2017,71.5,307.75,False,calendar,2012,2d,48,278.46142578125
karrat-2017,71.5,307.75,False,calendar,2012,7d,168,277.59927368164062
karrat-2017,71.5,307.75,False,calendar,2012,30d,720,274.61822509765625
karrat-2017,71.5,307.75,False,calendar,2013,2d,48,272.5069580078125
karrat-2017,71.5,307.75,False,calendar,2013,7d,168,276.92410278320312
karrat-2017,71.5,307.75,False,calendar,2013,30d,720,270.83840942382812
karrat-2017,71.5,307.75,False,calendar,2014,2d,48,281.48428344726562
karrat-2017,71.5,307.75,False,calendar,2014,7d,168,277.361328125
karrat-2017,71.5,307.75,False,calendar,2014,30d,720,272.19015502929688
karrat-2017,71.5,307.75,False,calendar,2015,2d,48,269.90908813476562
karrat-2017,71.5,307.75,False,calendar,2015,7d,168,270.48666381835938
karrat-2017,71.5,307.75,False,calendar,2015,30d,720,270.2547607421875
karrat-2017,71.5,307.75,False,calendar,2016,2d,48,271.39474487304688
karrat-2017,71.5,307.75,False,calendar,2016,7d,168,274.8538818359375
karrat-2017,71.5,307.75,False,calendar,2016,30d,720,272.21109008789062
karrat-2017,71.5,307.75,False,calendar,2017,2d,48,274.48211669921875
karrat-2017,71.5,307.75,False,calendar,2017,7d,168,275.10723876953125
karrat-2017,71.5,307.75,False,calendar,2017,30d,720,272.33499145507812
karrat-2017,71.5,307.75,False,calendar,2018,2d,48,273.3885498046875
karrat-2017,71.5,307.75,False,calendar,2018,7d,168,272.6861572265625
karrat-2017,71.5,307.75,False,calendar,2018,30d,720,272.02017211914062
karrat-2017,71.5,307.75,False,calendar,2019,2d,48,277.85769653320312
karrat-2017,71.5,307.75,False,calendar,2019,7d,168,280.85806274414062
karrat-2017,71.5,307.75,False,calendar,2019,30d,720,276.333251953125
karrat-2017,71.5,307.75,False,calendar,2020,2d,48,271.1778564453125
karrat-2017,71.5,307.75,False,calendar,2020,7d,168,272.62802124023438
karrat-2017,71.5,307.75,False,calendar,2020,30d,720,271.8173828125
karrat-2017,71.5,307.75,False,calendar,2021,2d,48,271.40390014648438
karrat-2017,71.5,307.75,False,calendar,2021,7d,168,272.48959350585938
karrat-2017,71.5,307.75,False,calendar,2021,30d,720,273.78683471679688
karrat-2017,71.5,307.75,False,calendar,2022,2d,48,273.35791015625
karrat-2017,71.5,307.75,False,calendar,2022,7d,168,270.84927368164062
karrat-2017,71.5,307.75,False,calendar,2022,30d,720,270.67776489257812
karrat-2017,71.5,307.75,False,calendar,2023,2d,48,269.75186157226562
karrat-2017,71.5,307.75,False,calendar,2023,7d,168,271.06039428710938
karrat-2017,71.5,307.75,False,calendar,2023,30d,720,269.28561401367188
karrat-2017,71.5,307.75,False,calendar,2024,2d,48,277.26638793945312
karrat-2017,71.5,307.75,False,calendar,2024,7d,168,273.73794555664062
karrat-2017,71.5,307.75,False,calendar,2024,30d,720,270.07565307617188
karrat-2017,71.5,307.75,False,calendar,2025,2d,48,278.09161376953125
karrat-2017,71.5,307.75,False,calendar,2025,7d,168,274.84732055664062
karrat-2017,71.5,307.75,False,calendar,2025,30d,720,272.55010986328125
karrat-2017,71.5,307.5,False,onset,1979,2d,48,271.862548828125
karrat-2017,71.5,307.5,False,onset,1979,7d,168,272.30230712890625
karrat-2017,71.5,307.5,False,onset,1979,30d,720,271.87884521484375
karrat-2017,71.5,307.5,False,onset,1980,2d,48,275.09567260742188
karrat-2017,71.5,307.5,False,onset,1980,7d,168,276.17498779296875
karrat-2017,71.5,307.5,False,onset,1980,30d,720,273.54031372070312
karrat-2017,71.5,307.5,False,onset,1981,2d,48,273.270751953125
karrat-2017,71.5,307.5,False,onset,1981,7d,168,273.671630859375
karrat-2017,71.5,307.5,False,onset,1981,30d,720,274.07052612304688
karrat-2017,71.5,307.5,False,onset,1982,2d,48,275.75863647460938
karrat-2017,71.5,307.5,False,onset,1982,7d,168,275.54714965820312
karrat-2017,71.5,307.5,False,onset,1982,30d,720,272.48831176757812
karrat-2017,71.5,307.5,False,onset,1983,2d,48,274.40158081054688
karrat-2017,71.5,307.5,False,onset,1983,7d,168,271.95941162109375
karrat-2017,71.5,307.5,False,onset,1983,30d,720,271.30960083007812
karrat-2017,71.5,307.5,False,onset,1984,2d,48,273.87734985351562
karrat-2017,71.5,307.5,False,onset,1984,7d,168,273.46481323242188
karrat-2017,71.5,307.5,False,onset,1984,30d,720,270.65402221679688
karrat-2017,71.5,307.5,False,onset,1985,2d,48,277.42098999023438
karrat-2017,71.5,307.5,False,onset,1985,7d,168,278.67977905273438
karrat-2017,71.5,307.5,False,onset,1985,30d,720,275.66250610351562
karrat-2017,71.5,307.5,False,onset,1986,2d,48,272.80532836914062
karrat-2017,71.5,307.5,False,onset,1986,7d,168,273.19757080078125
karrat-2017,71.5,307.5,False,onset,1986,30d,720,270.1114501953125
karrat-2017,71.5,307.5,False,onset,1987,2d,48,275.74966430664062
karrat-2017,71.5,307.5,False,onset,1987,7d,168,277.917236328125
karrat-2017,71.5,307.5,False,onset,1987,30d,720,274.42095947265625
karrat-2017,71.5,307.5,False,onset,1988,2d,48,271.62710571289062
karrat-2017,71.5,307.5,False,onset,1988,7d,168,273.89889526367188
karrat-2017,71.5,307.5,False,onset,1988,30d,720,273.57406616210938
karrat-2017,71.5,307.5,False,onset,1989,2d,48,276.44747924804688
karrat-2017,71.5,307.5,False,onset,1989,7d,168,273.11129760742188
karrat-2017,71.5,307.5,False,onset,1989,30d,720,271.7486572265625
karrat-2017,71.5,307.5,False,onset,1990,2d,48,275.53823852539062
karrat-2017,71.5,307.5,False,onset,1990,7d,168,275.24407958984375
karrat-2017,71.5,307.5,False,onset,1990,30d,720,273.39968872070312
karrat-2017,71.5,307.5,False,onset,1991,2d,48,274.78274536132812
karrat-2017,71.5,307.5,False,onset,1991,7d,168,273.428466796875
karrat-2017,71.5,307.5,False,onset,1991,30d,720,272.75604248046875
karrat-2017,71.5,307.5,False,onset,1992,2d,48,273.38482666015625
karrat-2017,71.5,307.5,False,onset,1992,7d,168,271.999267578125
karrat-2017,71.5,307.5,False,onset,1992,30d,720,269.68722534179688
karrat-2017,71.5,307.5,False,onset,1993,2d,48,276.8583984375
karrat-2017,71.5,307.5,False,onset,1993,7d,168,278.38653564453125
karrat-2017,71.5,307.5,False,onset,1993,30d,720,275.17572021484375
karrat-2017,71.5,307.5,False,onset,1994,2d,48,273.6494140625
karrat-2017,71.5,307.5,False,onset,1994,7d,168,273.04067993164062
karrat-2017,71.5,307.5,False,onset,1994,30d,720,271.9132080078125
karrat-2017,71.5,307.5,False,onset,1995,2d,48,274.398193359375
karrat-2017,71.5,307.5,False,onset,1995,7d,168,276.618408203125
karrat-2017,71.5,307.5,False,onset,1995,30d,720,274.45181274414062
karrat-2017,71.5,307.5,False,onset,1996,2d,48,275.33316040039062
karrat-2017,71.5,307.5,False,onset,1996,7d,168,274.05422973632812
karrat-2017,71.5,307.5,False,onset,1996,30d,720,271.38186645507812
karrat-2017,71.5,307.5,False,onset,1997,2d,48,280.07083129882812
karrat-2017,71.5,307.5,False,onset,1997,7d,168,278.48001098632812
karrat-2017,71.5,307.5,False,onset,1997,30d,720,273.311279296875
karrat-2017,71.5,307.5,False,onset,1998,2d,48,276.41372680664062
karrat-2017,71.5,307.5,False,onset,1998,7d,168,276.33901977539062
karrat-2017,71.5,307.5,False,onset,1998,30d,720,275.66336059570312
karrat-2017,71.5,307.5,False,onset,1999,2d,48,271.18930053710938
karrat-2017,71.5,307.5,False,onset,1999,7d,168,272.64459228515625
karrat-2017,71.5,307.5,False,onset,1999,30d,720,270.1053466796875
karrat-2017,71.5,307.5,False,onset,2000,2d,48,275.13800048828125
karrat-2017,71.5,307.5,False,onset,2000,7d,168,273.71652221679688
karrat-2017,71.5,307.5,False,onset,2000,30d,720,271.46209716796875
karrat-2017,71.5,307.5,False,onset,2001,2d,48,276.69558715820312
karrat-2017,71.5,307.5,False,onset,2001,7d,168,276.07144165039062
karrat-2017,71.5,307.5,False,onset,2001,30d,720,272.2828369140625
karrat-2017,71.5,307.5,False,onset,2002,2d,48,272.79367065429688
karrat-2017,71.5,307.5,False,onset,2002,7d,168,275.92178344726562
karrat-2017,71.5,307.5,False,onset,2002,30d,720,274.96142578125
karrat-2017,71.5,307.5,False,onset,2003,2d,48,276.66500854492188
