"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-04-00049","04","04-01","G279390E73506N",1018686,817,"2001-07-29T00:00:00",-80.61043059956953,73.50626249999999,17,0.044229544373999,0,0,0,9,"",0,-80.61307837768864,73.50698729439823,658.55664,755.24774,695.2197,699.03516,20.612019,310.6117477416992,8.0,"COPDEM30",265
"RGI2000-v7.0-G-04-00050","04","04-01","G279516E73483N",1018700,817,"2001-07-29T00:00:00",-80.47755395535717,73.48307650000001,17,0.256779838586906,0,0,0,9,"",0,-80.49743108887202,73.48744320461965,388.0356,946.65295,717.58044,702.0359,28.85337,328.14185523986816,8.0,"COPDEM30",1273
"RGI2000-v7.0-G-04-00051","04","04-01","G279553E73482N",1018702,817,"2001-07-29T00:00:00",-80.44887762117472,73.4820355,17,0.077134201672974,0,0,0,9,"",0,-80.45182445961235,73.48010411218647,775.67804,986.11206,886.6518,885.62286,25.231367,214.2019500732422,6.0,"COPDEM30",540
"RGI2000-v7.0-G-04-00052","04","04-01","G279579E73481N",1018705,817,"2001-07-29T00:00:00",-80.42106940803109,73.480284,17,1.235402849714052,0,0,0,9,"",0,-80.42572221766856,73.47255357325297,624.2386,1160.1162,921.88,924.8893,18.342194,229.5592193603516,6.0,"COPDEM30",2022
"RGI2000-v7.0-G-04-00053","04","04-01","G279618E73481N",1018714,817,"2001-07-29T00:00:00",-80.38170023427332,73.4813405,17,0.135063753504352,0,0,0,9,"",0,-80.3856911969733,73.47989423886864,858.03973,1037.6393,940.09216,941.64923,23.473585,220.4094390869141,6.0,"COPDEM30",516
"RGI2000-v7.0-G-04-00054","04","04-01","G279669E73471N",1018723,817,"2001-07-29T00:00:00",-80.33064589706427,73.470764,17,6.24406347986629,0,0,0,9,"",0,-80.50279092440884,73.46077292667087,195.96207,1401.6382,851.8708,878.374,15.202426,291.175895690918,7.0,"COPDEM30",8103
"RGI2000-v7.0-G-04-00055","04","04-01","G279660E73457N",1018724,817,"2001-07-29T00:00:00",-80.32784292687614,73.459334,17,0.200821134565198,0,0,0,9,"",0,-80.3464430410181,73.4553721349858,662.5957,1121.2031,878.4225,882.28265,28.69474,239.9444580078125,6.0,"COPDEM30",1084
"RGI2000-v7.0-G-04-00056","04","04-01","G279615E73461N",1018711,817,"2001-07-29T00:00:00",-80.38400694639172,73.461289,17,0.308862067594001,0,0,0,9,"",0,-80.40662508559899,73.46288936293176,612.8587,867.7406,754.09595,748.7585,17.594265,310.9716110229492,8.0,"COPDEM30",1233
"RGI2000-v7.0-G-04-00057","04","04-01","G279613E73459N",1018709,817,"2001-07-29T00:00:00",-80.38595836195154,73.458531,17,0.040407897430519,0,0,0,9,"",0,-80.39212352334361,73.45968042065884,738.33167,846.33136,796.11255,793.6841,17.480045,300.1090240478516,8.0,"COPDEM30",381
"RGI2000-v7.0-G-04-00058","04","04-01","G279594E73459N",1018706,817,"2001-07-29T00:00:00",-80.40684728901306,73.458627,17,0.133922166258012,0,0,0,9,"",0,-80.41538776465512,73.46015456850773,612.736,730.4324,658.917,662.6858,15.114185,330.52073860168457,8.0,"COPDEM30",657
