"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-18-01493","18","18-01","G170148E43648S",772114,749,"2000-04-13T00:00:00",170.1469943522147,-43.6453765,59,0.10656298063475,0,0,0,9,"",0,170.14273464441226,-43.64741871079305,1712.6616,2097.2944,1904.1105,1914.9697,32.830647,196.2227325439453,5,"COPDEM30",794
"RGI2000-v7.0-G-18-01494","18","18-01","G170141E43648S",772105,749,"2000-04-13T00:00:00",170.14068860140543,-43.6475115,59,0.010609478271633,0,0,0,9,"",0,170.1402050922364,-43.64794841717542,1656.8939,1722.8328,1681.634,1683.3962,36.903046,181.52198791503903,5,"COPDEM30",140
"RGI2000-v7.0-G-18-01495","18","18-01","G170147E43655S",772115,749,"2000-04-13T00:00:00",170.147054,-43.6551625,59,0.02984083217464,0,0,0,9,"",0,170.14729130671515,-43.65638831847078,2006.9202,2138.1958,2061.5325,2065.8113,33.279312,138.09503,4,"COPDEM30",330
"RGI2000-v7.0-G-18-01496","18","18-01","G170149E43657S",772118,749,"2000-04-13T00:00:00",170.14911528205545,-43.65738,59,0.020052237701111,0,0,0,9,"",0,170.15006079934506,-43.6577056546834,1866.0356,1962.4867,1898.9675,1904.4369,30.408485,109.18714,3,"COPDEM30",191
"RGI2000-v7.0-G-18-01497","18","18-01","G170151E43655S",772123,749,"2000-04-13T00:00:00",170.1518713705114,-43.6526535,59,0.087285917373371,0,0,0,9,"",0,170.15343530562373,-43.65383658985448,1890.2195,2162.3215,2025.0715,2022.2859,36.249844,152.29254,4,"COPDEM30",485
"RGI2000-v7.0-G-18-01498","18","18-01","G170155E43649S",772129,749,"2000-04-13T00:00:00",170.15559420967742,-43.647102000000004,59,0.029944405539159,0,0,0,9,"",0,170.15736362126543,-43.64765037876324,1942.5287,2122.9714,2013.1658,2016.9797,34.21329,118.544235,4,"COPDEM30",295
"RGI2000-v7.0-G-18-01499","18","18-01","G170156E43646S",772128,749,"2000-04-13T00:00:00",170.15564334470602,-43.6446685,59,0.035494025258392,0,0,0,9,"",0,170.15728128481086,-43.64536251467974,1958.7567,2149.0317,2044.2872,2046.2281,34.37764,98.16126,3,"COPDEM30",294
"RGI2000-v7.0-G-18-01500","18","18-01","G170154E43640S",772126,749,"2000-04-13T00:00:00",170.15409301644348,-43.640470500000006,59,0.370030484041059,0,0,0,9,"",0,170.15986246165753,-43.63989319837928,1881.7817,2222.9773,2034.7366,2042.1669,21.682205,64.9906,2,"COPDEM30",988
"RGI2000-v7.0-G-18-01501","18","18-01","G170148E43638S",772116,749,"2000-04-13T00:00:00",170.1481193669328,-43.6383225,59,0.046015049428518,0,0,0,9,"",0,170.14960069633113,-43.6376864746871,2137.3853,2312.6877,2221.5537,2221.1228,36.359352,72.62586,3,"COPDEM30",313
"RGI2000-v7.0-G-18-01502","18","18-01","G170155E43640S",772127,749,"2000-04-13T00:00:00",170.15453823762377,-43.633469,59,0.400465472039729,0,0,0,9,"",0,170.16300974696563,-43.63115042226396,1514.5762,2240.078,1809.4371,1834.2704,30.630238,97.68418,3,"COPDEM30",1335
"RGI2000-v7.0-G-18-01503","18","18-01","G170164E43643S",772137,749,"2000-04-13T00:00:00",170.16418581173406,-43.642293,59,0.026170119736874,0,0,0,9,"",0,170.16444954954883,-43.64374464209655,1757.3989,1947.1683,1862.601,1858.8744,35.09207,159.26547,5,"COPDEM30",297
"RGI2000-v7.0-G-18-01504","18","18-01","G170162E43649S",772134,749,"2000-04-13T00:00:00",170.16099769428007,-43.6488345,59,0.010864381445095,0,0,0,9,"",0,170.16220571250466,-43.64908570807784,1530.9556,1687.3073,1595.1191,1591.7664,37.736557,113.644745,4,"COPDEM30",199
"RGI2000-v7.0-G-18-01505","18","18-01","G170112E43607S",772082,749,"2000-04-13T00:00:00",170.11782659937464,-43.632326500000005,59,12.593289279105136,0,0,0,9,"",0,170.11145399034794,-43.67516240872836,867.2863,3407.0642,1983.2301,1903.2906,21.645416,211.1913146972656,6,"COPDEM30",11511
"RGI2000-v7.0-G-18-01506","18","18-01","G170105E43638S",772075,749,"2000-04-13T00:00:00",170.10525575301205,-43.636556,59,0.219315452228865,0,0,0,9,"",0,170.10800603471395,-43.63647099853497,1748.2407,2104.2126,1917.5104,1914.5876,33.10521,77.48827,3,"COPDEM30",714
"RGI2000-v7.0-G-18-01507","18","18-01","G170102E43651S",772070,749,"2000-04-13T00:00:00",170.1019823460366,-43.650650999999996,59,0.086516398484564,0,0,0,9,"",0,170.10444118342755,-43.651699340927095,1642.8157,1923.1619,1728.6621,1736.0392,29.82177,127.543884,4,"COPDEM30",431
"RGI2000-v7.0-G-18-01508","18","18-01","G170095E43659S",772049,749,"2000-04-13T00:00:00",170.09320783586818,-43.664399,59,0.359801138100487,0,0,0,9,"",0,170.09480817187944,-43.665376081559394,1729.8892,2239.752,2001.3434,1998.2909,37.512867,140.06691,4,"COPDEM30",649
"RGI2000-v7.0-G-18-01509","18","18-01","G170069E43673S",772005,749,"2000-04-13T00:00:00",170.07367546678324,-43.666046,59,0.457470625714248,0,0,0,9,"",0,170.07503009922934,-43.66178601628911,1881.624,2398.813,2111.766,2116.5996,31.462944,324.0337219238281,8,"COPDEM30",1306
