candidate_id,role,rgi_id,index_year,t2m_trend_k_decade,t2m_change_k,t2m_hac_se_k_decade,slope_deg,missing_reason
aru-1-2016,control,RGI2000-v7.0-G-13-58772,2016,0.25784450484506677,0.48990455920562681,0.29491019377901556,14.553781499999999,
aru-1-2016,control,RGI2000-v7.0-G-13-64353,2016,0.18953741836457053,0.36012109489268401,0.33082650749559728,15.923132000000001,
aru-1-2016,control,RGI2000-v7.0-G-13-64859,2016,0.033696394295342838,0.064023149161151399,0.42987739601310854,22.918780999999999,
aru-1-2016,control,RGI2000-v7.0-G-13-65173,2016,0.27410076510447662,0.52079145369850555,0.49330612608634777,25.973614000000001,
aru-1-2016,control,RGI2000-v7.0-G-13-65048,2016,0.27410076510447662,0.52079145369850555,0.49330612608634777,16.778172999999999,
aru-1-2016,control,RGI2000-v7.0-G-13-65939,2016,0.62100216895165272,1.17990412100814,0.28660503834874068,13.679812,
aru-2-2016,case,RGI2000-v7.0-G-13-59658,2016,0.40236769766881181,0.76449862557074244,0.235773553114906,20.385870000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-59153,2016,0.3018872329331056,0.57358574257290063,0.26943424263703336,11.852767,
aru-2-2016,control,RGI2000-v7.0-G-13-63553,2016,0.21965093923033888,0.41733678453764383,0.6146470170745324,17.213592999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-64718,2016,0.22653140989640652,0.43040967880317238,0.44179746479097609,17.413017,
aru-2-2016,control,RGI2000-v7.0-G-13-62289,2016,0.39481997277347036,0.7501579482695937,0.21410446610435538,18.075848000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-59135,2016,0.24140409850210753,0.4586677871540043,0.30527457135536445,12.010657999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-62671,2016,0.58172874244723194,1.1052846106497407,0.26584612296287408,23.893830000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-66555,2016,0.74894748293231661,1.4230002175714016,0.16860034148145764,16.029437999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-58443,2016,0.24236720545065726,0.46049769035624877,0.26550602925442612,17.408674000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-64410,2016,0.12251640788395023,0.23278117497950543,0.26547246667208535,14.208742000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-65011,2016,0.27410076510447662,0.52079145369850555,0.49330612608634777,18.567250999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-62307,2016,0.39480210705224572,0.75012400339926688,0.21408755189648676,19.511951,
aru-2-2016,control,RGI2000-v7.0-G-13-58810,2016,0.24140409850210753,0.4586677871540043,0.30527457135536445,15.852074999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-64159,2016,0.19520595053238235,0.37089130601152648,0.44034420633479515,16.02121,
aru-2-2016,control,RGI2000-v7.0-G-13-65609,2016,0.5671288553172259,1.0775448251027293,0.24837094344575555,23.890314,
aru-2-2016,control,RGI2000-v7.0-G-13-66733,2016,0.73029854411629624,1.3875672338209628,0.17571201199995723,14.367311000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-63291,2016,0.35201822434068597,0.66883462624730328,0.57546535554685685,18.325659999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-58791,2016,0.44301020435629918,0.84171938827696846,0.31047411229178196,13.116253,
aru-2-2016,control,RGI2000-v7.0-G-13-60310,2016,0.7500829455949799,1.4251575966304619,0.26013710038226939,19.034113000000001,
aru-2-2016,control,RGI2000-v7.0-G-13-64786,2016,0.023950712172054703,0.045506353126903931,0.43748055179139572,10.987166999999999,
aru-2-2016,control,RGI2000-v7.0-G-13-59888,2016,0.23415981412390047,0.44490364683541089,0.26100053360985431,8.395289,
bukadaban-2022,case,RGI2000-v7.0-G-13-52167,2022,0.46275453235039676,0.87923361146575385,0.11934220355666686,21.690725,
bukadaban-2022,control,RGI2000-v7.0-G-13-49988,2022,0.26107149905010163,0.49603584819519303,0.20822619196909359,17.665937,
bukadaban-2022,control,RGI2000-v7.0-G-13-52234,2022,0.42791637110026826,0.81304110509050975,0.13495270845405793,6.1415243000000004,
bukadaban-2022,control,RGI2000-v7.0-G-13-53221,2022,0.087557203585513305,0.16635868681247529,0.20567793157755154,19.965510999999999,
bukadaban-2022,control,RGI2000-v7.0-G-13-53508,2022,0.40265519289787899,0.76504486650597014,0.18100429990409184,12.277373000000001,
bukadaban-2022,control,RGI2000-v7.0-G-13-52244,2022,0.41613442314765153,0.79065540398053791,0.15088652062654376,8.2550290000000004,
bukadaban-2022,control,RGI2000-v7.0-G-13-53615,2022,0.22976557159127414,0.4365545860234209,0.22416282676908483,6.5126594999999998,
bukadaban-2022,control,RGI2000-v7.0-G-13-52162,2022,0.48891085583543598,0.92893062608732835,0.12246010499932369,20.619183,
bukadaban-2022,control,RGI2000-v7.0-G-13-53645,2022,0.35642733858924247,0.67721194331956069,0.13155544474151387,12.527654999999999,
bukadaban-2022,control,RGI2000-v7.0-G-13-53220,2022,0.087557203585513305,0.16635868681247529,0.20567793157755154,24.182645999999998,
bukadaban-2022,control,RGI2000-v7.0-G-13-52233,2022,0.42791637110026826,0.81304110509050975,0.13495270845405793,7.5517750000000001,
bukadaban-2022,control,RGI2000-v7.0-G-13-50011,2022,0.32331538173458657,0.61429922529571446,0.21624186241434276,12.459353,
bukadaban-2022,control,RGI2000-v7.0-G-13-50879,2022,0.58379006706595082,1.1092011274253066,0.34810334424600442,20.020985,
bukadaban-2022,control,RGI2000-v7.0-G-13-52026,2022,0.02264491021072048,0.043025329400368913,0.2230359420028285,11.015183,
bukadaban-2022,control,RGI2000-v7.0-G-13-52183,2022,0.37722799786990036,0.71673319595281071,0.11448058320677076,20.976906,
bukadaban-2022,control,RGI2000-v7.0-G-13-52164,2022,0.48891085583543598,0.92893062608732835,0.12246010499932369,22.615182999999998,
bukadaban-2022,control,RGI2000-v7.0-G-13-53505,2022,0.38783902439590118,0.73689414635221218,0.18559608654592336,14.677887999999999,
bukadaban-2022,control,RGI2000-v7.0-G-13-52155,2022,0.48891085583543598,0.92893062608732835,0.12246010499932369,21.029222000000001,
bukadaban-2022,control,RGI2000-v7.0-G-13-53774,2022,0.29093674496930816,0.55277981544168553,0.20790422286073612,12.49771,
bukadaban-2022,control,RGI2000-v7.0-G-13-53617,2022,0.22976557159127414,0.4365545860234209,0.22416282676908483,8.7410920000000001,
bukadaban-2022,control,RGI2000-v7.0-G-13-52193,2022,0.37722799786990036,0.71673319595281071,0.11448058320677076,18.413754000000001,
flat-creek-2013,case,RGI2000-v7.0-G-01-14140,2013,-0.47068547706108294,-0.89430240641605752,0.34613358845018616,26.937225000000002,
flat-creek-2013,control,RGI2000-v7.0-G-01-13121,2013,-0.29510854576260909,-0.56070623694895727,0.26043292083259201,23.0139,
flat-creek-2013,control,RGI2000-v7.0-G-01-14085,2013,-0.61249854119446556,-1.1637472282694845,0.30185376464816238,29.008738000000001,
flat-creek-2013,control,RGI2000-v7.0-G-01-14376,2013,-0.34984844930110776,-0.66471205367210473,0.27716949925001838,31.75656,
flat-creek-2013,control,RGI2000-v7.0-G-01-16095,2013,-0.38251050148422527,-0.72676995282002799,0.26296814599266977,22.188744,
flat-creek-2013,control,RGI2000-v7.0-G-01-16326,2013,-0.27528260771894075,-0.52303695466598743,0.23969287957944393,26.092312,
flat-creek-2013,control,RGI2000-v7.0-G-01-16561,2013,-0.43136532329982819,-0.81959411426967355,0.33558056214435983,18.996715999999999,
flat-creek-2013,control,RGI2000-v7.0-G-01-13024,2013,-0.36447933640723906,-0.69251073917375416,0.31508420621239075,21.023031,
flat-creek-2013,control,RGI2000-v7.0-G-01-13173,2013,-0.24710246595794433,-0.4694946853200942,0.23254315498910899,20.665711999999999,
flat-creek-2013,control,RGI2000-v7.0-G-01-16157,2013,-0.38542353647586541,-0.73230471930414431,0.26573429136243176,15.05809,
flat-creek-2013,control,RGI2000-v7.0-G-01-16128,2013,-0.38507496364534088,-0.73164243092614767,0.26536199373812541,24.354918000000001,
flat-creek-2013,control,RGI2000-v7.0-G-01-13781,2013,-0.27069663601385691,-0.51432360842632807,0.2293995691925198,35.326965000000001,
flat-creek-2013,control,RGI2000-v7.0-G-01-14110,2013,-0.61967867008745658,-1.1773894731661674,0.29201626950047921,23.957455,
flat-creek-2013,control,RGI2000-v7.0-G-01-14039,2013,-0.61967867008745658,-1.1773894731661674,0.29201626950047921,28.610014,
flat-creek-2013,control,RGI2000-v7.0-G-01-14381,2013,-0.34984844930110776,-0.66471205367210473,0.27716949925001838,30.579977,
flat-creek-2013,control,RGI2000-v7.0-G-01-14630,2013,-0.32388982259492577,-0.61539066293035893,0.26490965862841587,17.442778000000001,
flat-creek-2013,control,RGI2000-v7.0-G-01-16185,2013,-0.36173631652936128,-0.68729900140578637,0.28993580607559827,23.143476,
flat-creek-2013,control,RGI2000-v7.0-G-01-13786,2013,-0.27069663601385691,-0.51432360842632807,0.2293995691925198,42.894843999999999,
flat-creek-2013,control,RGI2000-v7.0-G-01-14149,2013,-0.47769610200860479,-0.90762259381634913,0.32254047231943705,19.651236000000001,
flat-creek-2013,control,RGI2000-v7.0-G-01-14580,2013,-0.26460275642007536,-0.50274523719814312,0.27003061790214394,20.233374000000001,
flat-creek-2013,control,RGI2000-v7.0-G-01-16195,2013,-0.34984844930110776,-0.66471205367210473,0.27716949925001838,32.336489999999998,
kunlun-b2-2001,case,RGI2000-v7.0-G-13-52988,2001,0.28182163144071148,0.5354610997373519,0.2064275875995791,24.385760000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-51816,2001,0.37611451580174698,0.71461758002331921,0.22236695923383248,21.687218000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50246,2001,0.59870729976549109,1.1375438695544331,0.16774447091582106,16.111923000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-52905,2001,0.19940387764196593,0.37886736751973527,0.28305055571702331,18.531510999999998,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50873,2001,0.27818396510030552,0.52854953369058044,0.29155615515213945,16.857396999999999,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-51964,2001,0.28853078731007198,0.54820849588913678,0.28255975390446048,17.435734,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-52786,2001,0.3597182879922024,0.68346474718518457,0.24727862298439318,18.904606000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-52073,2001,0.50209151573880362,0.95397387990372684,0.13976896591402377,11.682753,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-53563,2001,0.53168677567998823,1.0102048737919778,0.152583780880231,19.883635000000002,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50759,2001,0.51661838417887618,0.98157492993986473,0.16474577597451778,26.580552999999998,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-53613,2001,0.50203172927054984,0.95386028561404468,0.1836278256105407,15.2091675,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50117,2001,0.52982007500456052,1.0066581425086651,0.21042968834699005,13.7490015,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-53544,2001,0.53168677567998823,1.0102048737919778,0.152583780880231,20.289476000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-52074,2001,0.50209151573880362,0.95397387990372684,0.13976896591402377,12.990052,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-51863,2001,0.31912290228249285,0.60633351433673643,0.24529507735088205,16.937984,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50357,2001,0.60244858302561555,1.1446523077486697,0.19015713356345082,24.991185999999999,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-51730,2001,0.53281128390675514,1.0123414394228347,0.1503432900761727,16.359580000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50732,2001,0.430140584950435,0.81726711140582653,0.17845575402586672,20.036375,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-52131,2001,0.59368929071298426,1.1280096523546701,0.12481702500851996,13.255639,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50870,2001,0.27818396510030552,0.52854953369058044,0.29155615515213945,19.845434000000001,
kunlun-b2-2001,control,RGI2000-v7.0-G-13-50570,2001,0.3332295960099782,0.63313623241895856,0.19642467733617019,22.951969999999999,
kunlun-b4-2001,case,RGI2000-v7.0-G-13-52971,2001,0.28182163144071148,0.5354610997373519,0.2064275875995791,23.959205999999998,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-49947,2001,0.62357069650645292,1.1847843233622606,0.16990654560279428,14.060701,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-51339,2001,0.46404442494253417,0.88168440739081499,0.19188165959875661,20.390574999999998,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-50778,2001,0.51661838417887618,0.98157492993986473,0.16474577597451778,16.097812999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-50045,2001,0.52256389180404383,0.99287139442768324,0.20911997166369495,17.703254999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-50241,2001,0.59870729976549109,1.1375438695544331,0.16774447091582106,12.503406,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-50140,2001,0.52982007500456052,1.0066581425086651,0.21042968834699005,14.697798000000001,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-51965,2001,0.28853078731007198,0.54820849588913678,0.28255975390446048,17.608226999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-52013,2001,0.144629944813772,0.27479689514616684,0.27482977383016022,19.779478000000001,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-52134,2001,0.59669523395843282,1.1337209445210223,0.12245158443914246,4.9701395000000002,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-51863,2001,0.31912290228249285,0.60633351433673643,0.24529507735088205,16.937984,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-49946,2001,0.62354374315902661,1.1847331120021505,0.16573161388741076,22.870007999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-51792,2001,0.53281128390675514,1.0123414394228347,0.1503432900761727,16.123058,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-51677,2001,0.45934653928733304,0.87275842464593278,0.22307208155175465,21.090122000000001,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-53563,2001,0.53168677567998823,1.0102048737919778,0.152583780880231,19.883635000000002,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-50759,2001,0.51661838417887618,0.98157492993986473,0.16474577597451778,26.580552999999998,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-53514,2001,0.50215293151058926,0.95409056987011964,0.18920731127009333,11.119491999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-52015,2001,0.144629944813772,0.27479689514616684,0.27482977383016022,20.678370999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-53065,2001,0.35464044378444415,0.67381684319044388,0.1828266180027418,24.757784000000001,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-52288,2001,0.50215293151058926,0.95409056987011964,0.18920731127009333,15.064755999999999,
kunlun-b4-2001,control,RGI2000-v7.0-G-13-50518,2001,0.34267171593451357,0.65107626027557575,0.19934632521307594,21.187532000000001,
kunlun-k2-2001,case,RGI2000-v7.0-G-13-52928,2001,0.30978176956547876,0.5885853621744096,0.26505802622705638,14.270578,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52210,2001,0.54616670527776634,1.037716740027756,0.14921522526202038,23.688707000000001,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-51895,2001,0.28853078731007198,0.54820849588913678,0.28255975390446048,28.308239,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52319,2001,0.50215293151058926,0.95409056987011964,0.18920731127009333,21.196020000000001,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52775,2001,0.35830149264647659,0.68077283602830552,0.24685756037606507,27.164556999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-51318,2001,0.46404442494253417,0.88168440739081499,0.19188165959875661,19.357695,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52294,2001,0.50215293151058926,0.95409056987011964,0.18920731127009333,19.075199999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52779,2001,0.35830149264647659,0.68077283602830552,0.24685756037606507,24.787659999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-51439,2001,0.48343935150374856,0.91853476785712229,0.172171177390289,26.032579999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-51048,2001,0.23551633732678384,0.44748104092088931,0.21868727202555757,23.990331999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52828,2001,0.30978176956547876,0.5885853621744096,0.26505802622705638,19.946566000000001,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-50585,2001,0.3332295960099782,0.63313623241895856,0.19642467733617019,35.401499999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-53092,2001,0.37566557393541505,0.71376459047728857,0.16843004500173744,26.411724,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-53649,2001,0.53168677567998823,1.0102048737919778,0.152583780880231,21.612089999999998,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-53270,2001,0.25506972482981527,0.48463247717664898,0.16050014708151314,25.80104,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52154,2001,0.55332571413324971,1.0513188568531746,0.12347898492970204,28.886385000000001,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52927,2001,0.30978176956547876,0.5885853621744096,0.26505802622705638,13.806844999999999,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-50868,2001,0.27818396510030552,0.52854953369058044,0.29155615515213945,20.145879999999998,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-51759,2001,0.53281128390675514,1.0123414394228347,0.1503432900761727,15.866704,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52179,2001,0.59237101300312145,1.1255049247059308,0.12592594933696943,28.598548999999998,
kunlun-k2-2001,control,RGI2000-v7.0-G-13-52227,2001,0.54616670527776634,1.037716740027756,0.14921522526202038,14.8544445,
petra-dp19,case,RGI2000-v7.0-G-13-19418,2019,0.69911912006110521,1.3283263281161,0.11054580694499121,34.860267999999998,
petra-dp19,control,RGI2000-v7.0-G-13-19031,2019,0.13959069632955179,0.2652223230261484,0.19912990900668853,27.137884,
petra-dp19,control,RGI2000-v7.0-G-13-06069,2019,0.47953218615834647,0.91111115370085827,0.11372309422515726,21.392828000000002,
petra-dp19,control,RGI2000-v7.0-G-13-05728,2019,0.394678602017485,0.74988934383322148,0.15786699340023086,24.002860999999999,
petra-dp19,control,RGI2000-v7.0-G-13-19498,2019,0.71481286107978703,1.3581444360515953,0.11546444020851587,16.899857999999998,
petra-dp19,control,RGI2000-v7.0-G-13-07295,2019,0.62737806438663779,1.1920183223346119,0.15660536714142631,23.449283999999999,
petra-dp19,control,RGI2000-v7.0-G-13-06341,2019,0.47168658267842156,0.8962045070890009,0.21065709203613947,21.203173,
petra-dp19,control,RGI2000-v7.0-G-13-19328,2019,0.63162962883246254,1.2000962947816789,0.097160231765405627,27.310490000000001,
petra-dp19,control,RGI2000-v7.0-G-13-19076,2019,0.13959069632955179,0.2652223230261484,0.19912990900668853,36.175229999999999,
petra-dp19,control,RGI2000-v7.0-G-13-07734,2019,0.5753315305159018,1.0931299079802135,0.14667044760609707,22.015238,
petra-dp19,control,RGI2000-v7.0-G-13-19302,2019,0.63162962883246254,1.2000962947816789,0.097160231765405627,28.118203999999999,
petra-dp19,control,RGI2000-v7.0-G-13-06104,2019,0.56773830079699139,1.0787027715142836,0.13610195101215219,16.380231999999999,
petra-dp19,control,RGI2000-v7.0-G-13-19136,2019,0.47888747191167746,0.90988619663218717,0.1774531273215087,25.392643,
petra-dp19,control,RGI2000-v7.0-G-13-06914,2019,0.65856105797859366,1.2512660101593278,0.15195132271869521,11.867900000000001,
petra-dp19,control,RGI2000-v7.0-G-13-07646,2019,0.79749928183712859,1.5152486354905443,0.20582179324093525,22.085008999999999,
petra-dp19,control,RGI2000-v7.0-G-13-07652,2019,0.79749928183712859,1.5152486354905443,0.20582179324093525,24.491717999999999,
petra-dp19,control,RGI2000-v7.0-G-13-07818,2019,0.60979368514867038,1.1586080017824738,0.18133633516301026,28.244299999999999,
petra-dp19,control,RGI2000-v7.0-G-13-06828,2019,0.65531408772021105,1.245096766668401,0.16948636173141152,25.272964000000002,
petra-dp19,control,RGI2000-v7.0-G-13-07675,2019,0.79749928183712859,1.5152486354905443,0.20582179324093525,16.200430000000001,
petra-dp19,control,RGI2000-v7.0-G-13-07357,2019,0.61259869659541255,1.1639375235312839,0.15100079621273305,21.773052,
petra-dp19,control,RGI2000-v7.0-G-13-06035,2019,0.56426777630548397,1.0721087749804197,0.13559953278010203,19.031258000000001,
shuraki-kapali-2017,case,RGI2000-v7.0-G-13-19343,2017,0.50195786363496764,0.95371994090643852,0.15393274850543842,22.161629000000001,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-19294,2017,0.45886853766645647,0.87185022156626735,0.15976542856894715,26.700348000000002,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-05349,2017,0.63393572380450536,1.2044778752285603,0.16176179184259171,22.860825999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-06918,2017,0.44488285181299425,0.84527741844468907,0.20270802462911713,23.921023999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-07398,2017,0.36766495073003125,0.69856340638705938,0.20335822344195428,23.423985999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-05381,2017,0.53628416765049658,1.0189399185359433,0.16215400430101393,20.741161000000002,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-07291,2017,0.36766495073003125,0.69856340638705938,0.20335822344195428,23.76839,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-19104,2017,0.19415243009996305,0.3688896171899298,0.26779760375400147,21.431719999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-19384,2017,0.45886853766645647,0.87185022156626735,0.15976542856894715,23.607970999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-07351,2017,0.42505937341974875,0.80761280949752257,0.16033918881883941,25.654070000000001,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-05558,2017,0.36258923319991765,0.6889195430798436,0.19499409746770682,16.324701000000001,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-06091,2017,0.42054936078807476,0.79904378549734201,0.2103083949604177,17.713160999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-06917,2017,0.44488285181299425,0.84527741844468907,0.20270802462911713,23.795528000000001,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-07737,2017,0.37825993060320617,0.71869386814609171,0.16746168559333979,27.526762000000002,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-07259,2017,0.36766495073003125,0.69856340638705938,0.20335822344195428,19.665635999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-19393,2017,0.50195786363496764,0.95371994090643852,0.15393274850543842,24.034835999999999,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-05526,2017,0.38345297921890953,0.72856066051592805,0.18236615404695616,25.025112,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-07632,2017,0.37884133226400862,0.71979853130161642,0.2132500581732189,24.611742,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-19397,2017,0.50195786363496764,0.95371994090643852,0.15393274850543842,29.653465000000001,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-19189,2017,0.3733084518572008,0.70928605852868154,0.18202993010505539,21.132864000000001,
shuraki-kapali-2017,control,RGI2000-v7.0-G-13-20061,2017,0.33551630799421944,0.63748098518901697,0.27965425047706682,30.640847999999998,
tinguiririca-2007,case,RGI2000-v7.0-G-17-24917,2007,0.55581867981109645,1.0560554916410831,0.14965505490548633,31.525908000000001,
tinguiririca-2007,control,RGI2000-v7.0-G-17-24868,2007,0.55581867981109645,1.0560554916410831,0.14965505490548633,32.294289999999997,
tinguiririca-2007,control,RGI2000-v7.0-G-17-29328,2007,0.45139017907169837,0.85764134023622685,0.10503070768004691,31.501622999999999,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25532,2007,0.6938089490119802,1.3182370031227624,0.14386925082239371,21.752120000000001,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25231,2007,0.62869958296591244,1.1945292076352336,0.16170355052210758,22.484055000000001,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25037,2007,0.60251633759632706,1.1447810414330215,0.14613985890557324,26.429516,
tinguiririca-2007,control,RGI2000-v7.0-G-17-24691,2007,0.3545373968140012,0.67362105394660232,0.092094644800441522,39.226063000000003,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25684,2007,0.65691492548976527,1.2481383584305539,0.12200524646474982,22.896267000000002,
tinguiririca-2007,control,RGI2000-v7.0-G-17-24851,2007,0.3251449395049128,0.61777538505933438,0.10114310155569409,22.240746000000001,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25190,2007,0.62869958296591244,1.1945292076352336,0.16170355052210758,25.551943000000001,
tinguiririca-2007,control,RGI2000-v7.0-G-17-24694,2007,0.40031914501488419,0.76060637552828003,0.10789153774277871,24.820892000000001,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25074,2007,0.55581867981109645,1.0560554916410831,0.14965505490548633,22.456768,
tinguiririca-2007,control,RGI2000-v7.0-G-17-24852,2007,0.3251449395049128,0.61777538505933438,0.10114310155569409,29.141618999999999,
tinguiririca-2007,control,RGI2000-v7.0-G-17-23680,2007,-0.063629224200894036,-0.12089552598169868,0.1198745981305939,34.375767000000003,
tinguiririca-2007,control,RGI2000-v7.0-G-17-25867,2007,0.66688694866914766,1.2670852024713806,0.12730354090104698,28.401546,
