rgi_id,index_year,year,latitude,longitude
RGI2000-v7.0-G-01-13024,2013,1993,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,1994,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,1995,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,1996,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,1997,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,1998,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,1999,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2000,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2001,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2002,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2003,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2004,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2005,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2006,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2007,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2008,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2009,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2010,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2011,61.00,218.00
RGI2000-v7.0-G-01-13024,2013,2012,61.00,218.00
RGI2000-v7.0-G-01-13121,2013,1993,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1993,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,1994,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1994,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,1995,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1995,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,1996,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1996,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,1997,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1997,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,1998,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1998,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,1999,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,1999,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2000,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2000,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2001,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2001,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2002,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2002,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2003,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2003,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2004,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2004,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2005,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2005,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2006,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2006,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2007,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2007,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2008,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2008,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2009,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2009,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2010,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2010,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2011,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2011,60.75,218.75
RGI2000-v7.0-G-01-13121,2013,2012,60.75,218.50
RGI2000-v7.0-G-01-13121,2013,2012,60.75,218.75
RGI2000-v7.0-G-01-13173,2013,1993,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,1994,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,1995,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,1996,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,1997,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,1998,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,1999,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2000,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2001,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2002,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2003,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2004,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2005,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2006,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2007,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2008,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2009,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2010,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2011,60.75,219.00
RGI2000-v7.0-G-01-13173,2013,2012,60.75,219.00
RGI2000-v7.0-G-01-13781,2013,1993,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,1994,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,1995,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,1996,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,1997,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,1998,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,1999,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2000,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2001,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2002,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2003,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2004,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2005,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2006,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2007,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2008,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2009,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2010,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2011,61.00,219.00
RGI2000-v7.0-G-01-13781,2013,2012,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1993,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1994,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1995,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1996,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1997,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1998,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,1999,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2000,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2001,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2002,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2003,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2004,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2005,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2006,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2007,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2008,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2009,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2010,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2011,61.00,219.00
RGI2000-v7.0-G-01-13786,2013,2012,61.00,219.00
RGI2000-v7.0-G-01-14039,2013,1993,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,1994,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,1995,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,1996,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,1997,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,1998,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,1999,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2000,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2001,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2002,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2003,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2004,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2005,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2006,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2007,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2008,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2009,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2010,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2011,61.50,218.00
RGI2000-v7.0-G-01-14039,2013,2012,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1993,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1993,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1994,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1994,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1995,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1995,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1996,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1996,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1997,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1997,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1998,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1998,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,1999,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,1999,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2000,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2000,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2001,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2001,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2002,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2002,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2003,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2003,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2004,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2004,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2005,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2005,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2006,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2006,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2007,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2007,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2008,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2008,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2009,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2009,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2010,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2010,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2011,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2011,61.50,218.00
RGI2000-v7.0-G-01-14085,2013,2012,61.50,217.75
RGI2000-v7.0-G-01-14085,2013,2012,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1993,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1994,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1995,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1996,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1997,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1998,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,1999,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2000,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2001,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2002,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2003,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2004,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2005,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2006,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2007,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2008,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2009,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2010,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2011,61.50,218.00
RGI2000-v7.0-G-01-14110,2013,2012,61.50,218.00
RGI2000-v7.0-G-01-14140,2013,1993,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,1994,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,1995,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,1996,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,1997,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,1998,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,1999,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2000,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2001,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2002,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2003,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2004,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2005,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2006,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2007,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2008,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2009,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2010,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2011,61.75,218.50
RGI2000-v7.0-G-01-14140,2013,2012,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1993,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1993,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1994,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1994,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1995,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1995,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1996,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1996,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1997,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1997,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1998,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1998,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,1999,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,1999,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2000,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2000,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2001,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2001,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2002,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2002,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2003,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2003,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2004,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2004,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2005,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2005,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2006,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2006,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2007,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2007,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2008,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2008,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2009,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2009,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2010,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2010,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2011,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2011,61.75,218.50
RGI2000-v7.0-G-01-14149,2013,2012,61.50,218.50
RGI2000-v7.0-G-01-14149,2013,2012,61.75,218.50
RGI2000-v7.0-G-01-14376,2013,1993,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,1994,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,1995,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,1996,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,1997,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,1998,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,1999,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2000,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2001,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2002,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2003,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2004,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2005,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2006,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2007,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2008,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2009,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2010,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2011,61.25,220.25
RGI2000-v7.0-G-01-14376,2013,2012,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1993,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1994,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1995,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1996,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1997,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1998,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,1999,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2000,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2001,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2002,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2003,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2004,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2005,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2006,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2007,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2008,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2009,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2010,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2011,61.25,220.25
RGI2000-v7.0-G-01-14381,2013,2012,61.25,220.25
RGI2000-v7.0-G-01-14580,2013,1993,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,1994,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,1995,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,1996,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,1997,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,1998,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,1999,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2000,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2001,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2002,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2003,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2004,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2005,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2006,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2007,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2008,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2009,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2010,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2011,60.75,221.50
RGI2000-v7.0-G-01-14580,2013,2012,60.75,221.50
RGI2000-v7.0-G-01-14630,2013,1993,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,1994,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,1995,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,1996,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,1997,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,1998,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,1999,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2000,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2001,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2002,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2003,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2004,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2005,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2006,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2007,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2008,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2009,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2010,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2011,60.50,221.50
RGI2000-v7.0-G-01-14630,2013,2012,60.50,221.50
RGI2000-v7.0-G-01-16095,2013,1993,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,1994,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,1995,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,1996,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,1997,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,1998,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,1999,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2000,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2001,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2002,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2003,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2004,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2005,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2006,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2007,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2008,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2009,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2010,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2011,61.00,221.00
RGI2000-v7.0-G-01-16095,2013,2012,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1993,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1993,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1994,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1994,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1995,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1995,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1996,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1996,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1997,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1997,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1998,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1998,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,1999,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,1999,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2000,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2000,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2001,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2001,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2002,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2002,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2003,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2003,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2004,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2004,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2005,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2005,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2006,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2006,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2007,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2007,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2008,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2008,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2009,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2009,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2010,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2010,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2011,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2011,61.00,221.00
RGI2000-v7.0-G-01-16128,2013,2012,61.00,220.75
RGI2000-v7.0-G-01-16128,2013,2012,61.00,221.00
RGI2000-v7.0-G-01-16157,2013,1993,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,1994,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,1995,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,1996,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,1997,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,1998,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,1999,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2000,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2001,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2002,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2003,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2004,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2005,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2006,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2007,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2008,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2009,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2010,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2011,61.00,220.75
RGI2000-v7.0-G-01-16157,2013,2012,61.00,220.75
RGI2000-v7.0-G-01-16185,2013,1993,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1993,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,1994,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1994,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,1995,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1995,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,1996,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1996,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,1997,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1997,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,1998,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1998,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,1999,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,1999,61.25,220.50
RGI2000-v7.0-G-01-16185,2013,2000,61.25,220.25
RGI2000-v7.0-G-01-16185,2013,2000,61.25,220.50
