region,key,digest,selection_rank,selected,south,west,glacier_count,catalog_area_km2
07,rgi7.0|07|south=+78|west=+016,d318bd2fff1228a969ab1f5151081b7a80d19ae151d09f3f7396a3fd98c589af,28,no,78,16,102,326.3843891222017
07,rgi7.0|07|south=+79|west=+016,e17807b15321951f48d7d12f78e41a905c19a0b32340a7ea39050b3c35efa2ba,29,no,79,16,38,1270.5353521976035
07,rgi7.0|07|south=+78|west=+014,e292c9b07b572f1f1dd1f3b4fbfd770e788841ee3b0c14d31738b2d19223787d,30,no,78,14,52,388.94838703615676
07,rgi7.0|07|south=+79|west=+010,ed01bfa2e4a482c5db1cc2038db862a6244ac388ce7016bbbbb7c8e2acc4444f,31,no,79,10,12,14.293219561837534
07,rgi7.0|07|south=+78|west=+015,ee432a7876bb97fc4a2e26ebb1a41f7eedccbea7b98be77d799b69102167971d,32,no,78,15,96,165.7182140065859
07,rgi7.0|07|south=+79|west=+014,effe924356c2e63c5ec605d7aab23f7cb5b14134efcfb5be6b5f9e6a4a3823c1,33,no,79,14,132,623.7859549293497
07,rgi7.0|07|south=+79|west=+018,f55aebeb033846781da265554386912f4cb2cdbeccb97971e11d927628a56c9b,34,no,79,18,29,646.2583404333986
08,rgi7.0|08|south=+69|west=+021,1350821d7673e6914225fbdad143bf2e01f69ac8cb067a978c6f1b36bb82d7f0,1,yes,69,21,39,4.926179330876607
08,rgi7.0|08|south=+67|west=+018,17a89c2d0b8ca4602b7d1946aa8d88725abf83f4579e0275eadff395325b1044,2,no,67,18,51,35.10258966874522
08,rgi7.0|08|south=+68|west=+019,1d95911093f1262e45d62e66161a65103717ea304efbcdc0eeeb0b19202ec8a6,3,no,68,19,20,6.771382115572906
08,rgi7.0|08|south=+67|west=+015,21937ffc11ac304aaea5afc54c1d023cf98a638b077740da28acdb872d45fce5,4,no,67,15,51,24.68011269210232
08,rgi7.0|08|south=+70|west=+022,21977ea19076f8eae57e188289c140b861290f3c62b96a42365ba2f4397e7a87,5,no,70,22,19,37.16737414661086
08,rgi7.0|08|south=+60|west=+007,23e12d6b99ec8e42e6484fc73c41835498dad32ddde675a8e44866afa1bfea5e,6,no,60,7,148,103.15560199058079
08,rgi7.0|08|south=+67|west=+016,2be675e0294e2fe5ea7c8fb8198b06ef6b1d90684427a5f3668175874a434394,7,no,67,16,105,149.66291156159835
08,rgi7.0|08|south=+62|west=+007,2e4b7bea7878b10ab937ccadf0d94d37b7cd3695390eed61fbbe2e40c183b4dd,8,no,62,7,186,53.261347797222456
08,rgi7.0|08|south=+68|west=+016,31c5f60c38dd3be853a84768021582f35059a76fdbacfdf94a5d7429a9854e11,9,no,68,16,49,30.363310895561753
08,rgi7.0|08|south=+69|west=+020,349ce9dc60acf2f68590aa0faa11db8b16b7f9d1206a8cc16b61b4c06f7b74c0,10,no,69,20,137,68.1004637765437
08,rgi7.0|08|south=+61|west=+008,35f914646d2eee1612ee86b09814fa2139d279b980a3ec5d81807c1b194601f7,11,no,61,8,217,190.30974345639595
08,rgi7.0|08|south=+62|west=+009,3f490e2367cc318907f7b29d973827c013cf34ba7393f2a9bdccf405837c08dd,12,no,62,9,40,7.167974894467653
08,rgi7.0|08|south=+69|west=+018,54e3a5c5c4f8fd92c5d022e82678fad31c1d0f9964a696b78336ecf7895edc48,13,no,69,18,15,1.791548802438008
08,rgi7.0|08|south=+61|west=+005,57786074f4c5dbb21c196c414474351afdebc0e48ceb8238fd0e0830f17793f3,14,no,61,5,48,28.480600481108223
08,rgi7.0|08|south=+66|west=+014,6f8affdb4a67a7759cbc31ee71ac4e12769049bd05c63e66d21fe8be2f3922bb,15,no,66,14,265,325.73298879503324
08,rgi7.0|08|south=+61|west=+007,759b3bb72500b980ac60021928053e6cb9381b9f882adadd76daf659ab2b61d8,16,no,61,7,286,519.7684557348407
08,rgi7.0|08|south=+68|west=+017,7cabad565447599b191d451c8da48466315b202908f7ffe756473cbd80c86b65,17,no,68,17,198,94.11027939561276
08,rgi7.0|08|south=+69|west=+019,81ae38a5de270586f219d781ae31a67bc31b880aab5a2285c43a57a546d23cfe,18,no,69,19,158,88.09595422260048
08,rgi7.0|08|south=+59|west=+006,8a1da53380fd5379e73147513ed98ea835982f1168e5f1fb4bad82e81cb7e244,19,no,59,6,35,76.47103040789973
08,rgi7.0|08|south=+60|west=+006,9bbe94995ca3c2cc0ad48ba69422cf6d29616b845cad5eff4f297d2310ae669a,20,no,60,6,76,138.9878632179967
08,rgi7.0|08|south=+68|west=+018,accae649af36679f1b81dc68d31971139a60d468749f137ef48106285329db52,21,no,68,18,187,69.4724662964353
08,rgi7.0|08|south=+67|west=+017,b96a1acdbb8731763824d85d1710e5af066b4979b8d8c49599b4c8824ddc8b30,22,no,67,17,139,159.98216623867455
08,rgi7.0|08|south=+62|west=+006,b9fd38aba200504624b2028ddb128fb82060a578f0153abb1f90f96cc497713f,23,no,62,6,76,12.754885625680295
08,rgi7.0|08|south=+62|west=+008,be4becee787458c4915d5f1fd93ebf87b2bf823b99539bd090e4a69461b78ea7,24,no,62,8,168,31.28685247052388
08,rgi7.0|08|south=+70|west=+020,ceeeb0a985a6d839755fc55db07f5e2abeafb7c7c4dc46406bb971ee1d44a720,25,no,70,20,12,1.618873517768007
08,rgi7.0|08|south=+66|west=+015,d72b60f38a221fe231f78f8fdeb62a4904e7e7b1739c02ff62283745db7efa58,26,no,66,15,38,9.503210695827434
08,rgi7.0|08|south=+67|west=+014,dab18e834f93eca8973b8de3c8720f2bc9b2e8abcbe0b715bc4f97ae208d2191,27,no,67,14,10,2.046499916386234
08,rgi7.0|08|south=+61|west=+006,e41eba090608b11ad3a447f7dd129e7fe4ab4b80cde369a8ec9d64315c9b8536,28,no,61,6,249,347.49895879651393
08,rgi7.0|08|south=+65|west=+014,e5f664ac715ec89a710e105ebf6d840ec83d0c71ec85035d187530912f51e319,29,no,65,14,37,40.3807239867212
08,rgi7.0|08|south=+70|west=+023,e8d99ab2ed00a2b09294b1c53a6e8a6128cbf0f7b6a6be65a0fe7407151beb78,30,no,70,23,15,12.088196750241865
08,rgi7.0|08|south=+70|west=+021,ee1947ba28937687f7077e2f5c51917d7f9e0f6c9d920ec573d27d9517bc0bc9,31,no,70,21,25,14.761148261818695
08,rgi7.0|08|south=+66|west=+013,f39aeed7894b346dbf9e03ba07d8a4a1a3c1e108df9ea51ea5ff9928be2d1c1a,32,no,66,13,117,218.15610272063807
08,rgi7.0|08|south=+65|west=+013,f5fbcb07a05acaddffa52d9514468722babf8fb1301dd809ac8b93c8da680ae6,33,no,65,13,115,29.3449836630426
08,rgi7.0|08|south=+59|west=+007,fe985d6a6c3b279b5dcb4f3540fd3699b9b5f7ebaa4d19e11984bf4e15a83c80,34,no,59,7,45,7.90034336380069
