rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-11-00001,11,11-01,G005937E44988N,2003-08-13T00:00:00,5.9377884449245,44.988331,0.037234970577546,0,2256.1104,1,COPDEM30,12.70149111
RGI2000-v7.0-G-11-00002,11,11-01,G006028E44984N,2003-08-13T00:00:00,6.02846692763158,44.982862,0.016397286665662,0,2771.6992,1,COPDEM30,11.79272647
RGI2000-v7.0-G-11-00003,11,11-01,G006033E44983N,2003-08-13T00:00:00,6.033026132577904,44.982145,0.047688873794621,0,2836.292,1,COPDEM30,13.05728953
RGI2000-v7.0-G-11-00004,11,11-01,G006079E44949N,2003-08-13T00:00:00,6.079164411262798,44.9487735,0.02560414251822,0,2799.5522,1,COPDEM30,12.24018123
RGI2000-v7.0-G-11-00005,11,11-01,G006080E44940N,2003-08-13T00:00:00,6.080437862433488,44.9404385,0.011321908369697,0,2646.3018,3,COPDEM30,11.48966239
RGI2000-v7.0-G-11-00006,11,11-01,G006080E44941N,2003-08-13T00:00:00,6.078497354395704,44.938672,0.032694787555863,0,2841.7676,2,COPDEM30,12.53143800
RGI2000-v7.0-G-11-00007,11,11-01,G006084E44937N,2003-08-13T00:00:00,6.083080944329296,44.9365685,0.011960554459279,0,2679.0571,2,COPDEM30,11.53110048
RGI2000-v7.0-G-11-00008,11,11-01,G006072E44940N,2003-08-13T00:00:00,6.072025588076594,44.939332,0.085026585140212,0,2632.4028,8,COPDEM30,14.08230458
RGI2000-v7.0-G-11-00009,11,11-01,G006101E44936N,2003-08-13T00:00:00,6.101513031645569,44.9351755,0.076405127585176,0,2772.6558,8,COPDEM30,13.86980684
RGI2000-v7.0-G-11-00010,11,11-01,G006109E44936N,2003-08-13T00:00:00,6.109313698055901,44.936969500000004,0.376775378330941,0,2982.998,1,COPDEM30,18.59348440
RGI2000-v7.0-G-11-00011,11,11-01,G006114E44936N,2003-08-13T00:00:00,6.114138077279184,44.9363475,0.013499632966554,0,3007.8796,3,COPDEM30,11.62663089
RGI2000-v7.0-G-11-00012,11,11-01,G006114E44934N,2003-08-13T00:00:00,6.11150579616263,44.932908,0.065666984721573,0,3076.4463,3,COPDEM30,13.58757983
RGI2000-v7.0-G-11-00013,11,11-01,G006111E44924N,2003-08-13T00:00:00,6.110809702228229,44.92878,0.135026684067912,0,3085.2258,3,COPDEM30,15.14443681
RGI2000-v7.0-G-11-00014,11,11-01,G006104E44928N,2003-08-13T00:00:00,6.103928750465549,44.927684,0.022294825649478,0,2998.9885,6,COPDEM30,12.09040327
RGI2000-v7.0-G-11-00015,11,11-01,G006112E44925N,2003-08-13T00:00:00,6.111415539393278,44.9229435,0.313565150750198,0,3049.475,3,COPDEM30,17.83956437
RGI2000-v7.0-G-11-00016,11,11-01,G006116E44918N,2003-08-13T00:00:00,6.114732929536672,44.9177615,0.049799895111552,0,2907.1294,3,COPDEM30,13.12422461
RGI2000-v7.0-G-11-00017,11,11-01,G006110E44916N,2003-08-13T00:00:00,6.109355670454546,44.9172395,0.052805773529709,0,3032.8242,7,COPDEM30,13.21713096
RGI2000-v7.0-G-11-00018,11,11-01,G006110E44914N,2003-08-13T00:00:00,6.109907027324466,44.913903000000005,0.02664241883172,0,3064.017,8,COPDEM30,12.28515078
RGI2000-v7.0-G-11-00019,11,11-01,G006112E44909N,2003-08-13T00:00:00,6.111873123321123,44.908692,0.014538475578712,0,3048.4316,8,COPDEM30,11.68805842
RGI2000-v7.0-G-11-00020,11,11-01,G006115E44905N,2003-08-13T00:00:00,6.115920314811072,44.905479,0.046799741133561,0,2831.2654,4,COPDEM30,13.02865470
RGI2000-v7.0-G-11-00021,11,11-01,G006120E44915N,2003-08-13T00:00:00,6.11802488035096,44.913261,0.433551420529707,0,2802.125,2,COPDEM30,19.21824704
RGI2000-v7.0-G-11-00022,11,11-01,G006139E44912N,2003-08-13T00:00:00,6.138648166228893,44.9106215,0.513283928504325,0,2828.7178,1,COPDEM30,20.03013709
