rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-04-00001,04,04-01,G279223E73551N,2001-07-29T00:00:00,-80.77678182038835,73.550745,0.021832333702551,0,324.9988,1.0,COPDEM30,12.06860760
RGI2000-v7.0-G-04-00002,04,04-01,G279248E73551N,2001-07-29T00:00:00,-80.75237831979487,73.5510155,0.015777613242478,0,510.01355,8.0,COPDEM30,11.75852557
RGI2000-v7.0-G-04-00003,04,04-01,G279291E73547N,2001-07-29T00:00:00,-80.70929810555558,73.54678150000001,0.032231508042811,0,696.8645,7.0,COPDEM30,12.51343899
RGI2000-v7.0-G-04-00004,04,04-01,G279319E73548N,2001-07-29T00:00:00,-80.68125846457446,73.54770500000001,0.045780651762733,0,850.0576,8.0,COPDEM30,12.99549791
RGI2000-v7.0-G-04-00005,04,04-01,G279377E73550N,2001-07-29T00:00:00,-80.62259723305792,73.5495,0.023432537632618,0,1006.64966,5.0,COPDEM30,12.14307661
RGI2000-v7.0-G-04-00006,04,04-01,G279422E73551N,2001-07-29T00:00:00,-80.57617555143813,73.55062749999999,0.463183943103124,0,886.76636,6.0,COPDEM30,19.52806659
RGI2000-v7.0-G-04-00007,04,04-01,G279448E73547N,2001-07-29T00:00:00,-80.54279729718971,73.54830899999999,1.044823771083578,0,789.68854,7.0,COPDEM30,24.31032701
RGI2000-v7.0-G-04-00008,04,04-01,G279476E73559N,2001-07-29T00:00:00,-80.52374890319149,73.559483,0.113756243902116,0,1404.0875,5.0,COPDEM30,14.72188774
RGI2000-v7.0-G-04-00009,04,04-01,G279534E73557N,2001-07-29T00:00:00,-80.46551301481887,73.556898,0.041226103964931,0,1384.8317,6.0,COPDEM30,12.84258973
RGI2000-v7.0-G-04-00010,04,04-01,G279483E73533N,2001-07-29T00:00:00,-80.51236787061262,73.5378295,11.62935301370816,0,777.55347,8.0,COPDEM30,57.74257210
