rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-07-00001,07,07-01,G010744E79553N,2008-07-23T00:00:00,10.745595298205343,79.5521475,0.626081170574312,0,176.00636,1,COPDEM30,21.07754077
RGI2000-v7.0-G-07-00002,07,07-01,G010834E79549N,2008-07-23T00:00:00,10.821176940609728,79.5487865,2.291106665389504,0,232.65952,1,COPDEM30,31.19096285
RGI2000-v7.0-G-07-00003,07,07-01,G010893E79550N,2008-07-23T00:00:00,10.888196024093428,79.5504995,0.324689831091836,0,264.6474,2,COPDEM30,17.97741856
RGI2000-v7.0-G-07-00004,07,07-01,G010821E79532N,2008-07-23T00:00:00,10.801756315262388,79.529942,2.063952699357907,0,211.17976,8,COPDEM30,30.11304873
RGI2000-v7.0-G-07-00005,07,07-01,G010768E79519N,2008-07-23T00:00:00,10.774170275524353,79.518927,0.924082565040123,0,188.99507,8,COPDEM30,23.45808986
RGI2000-v7.0-G-07-00006,07,07-01,G010882E79525N,2008-07-23T00:00:00,10.859637616046541,79.521484,1.179319642022426,0,290.89566,7,COPDEM30,25.20350781
RGI2000-v7.0-G-07-00007,07,07-01,G010935E79512N,2008-07-23T00:00:00,10.911623313611274,79.51032799999999,1.860638492502649,0,224.31615,8,COPDEM30,29.09673125
RGI2000-v7.0-G-07-00008,07,07-01,G011039E79495N,2008-07-23T00:00:00,11.022254543023498,79.493099,7.630721836024648,0,305.54956,7,COPDEM30,48.67326570
RGI2000-v7.0-G-07-00009,07,07-01,G011033E79480N,2008-07-23T00:00:00,11.031155754081631,79.479675,2.816251937213337,0,389.3608,7,COPDEM30,33.49436911
RGI2000-v7.0-G-07-00010,07,07-01,G011294E79478N,2008-07-23T00:00:00,11.13148605095261,79.456491,66.13990988793059,0,423.49106,8,COPDEM90,100.00000000
RGI2000-v7.0-G-07-00011,07,07-01,G011045E79416N,2008-07-23T00:00:00,11.072831500926412,79.413373,5.106632156561742,0,307.92078,8,COPDEM30,41.63700211
RGI2000-v7.0-G-07-00012,07,07-01,G011058E79397N,2008-07-23T00:00:00,11.062495813971358,79.39865800000001,1.267187199597216,0,276.33493,7,COPDEM30,25.75971736
RGI2000-v7.0-G-07-00013,07,07-01,G011022E79389N,2008-07-23T00:00:00,11.012892170982322,79.389715,0.16953926769119,0,292.76508,1,COPDEM30,15.76452049
RGI2000-v7.0-G-07-00014,07,07-01,G010975E79385N,2008-07-23T00:00:00,10.977213807435138,79.385591,0.20923019333003,0,157.25557,1,COPDEM30,16.40383619
RGI2000-v7.0-G-07-00015,07,07-01,G011095E79386N,2008-07-23T00:00:00,11.107280723801459,79.38157100000001,37.943332498429044,0,389.98578,7,COPDEM90,96.23742326
RGI2000-v7.0-G-07-00016,07,07-01,G011158E79339N,2008-07-23T00:00:00,11.085987810994293,79.32708149999999,19.102448502775964,0,319.57477,6,COPDEM90,71.18888712
RGI2000-v7.0-G-07-00017,07,07-01,G011112E79296N,2008-07-23T00:00:00,11.111854571802088,79.29609500000001,0.662412729918784,0,248.66658,8,COPDEM30,21.39442386
RGI2000-v7.0-G-07-00018,07,07-01,G011244E79295N,2008-07-23T00:00:00,11.240707806097044,79.2934345,24.343359928926716,0,380.18518,6,COPDEM90,79.07458683
