rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-08-00001,08,08-01,G012964E65403N,1999-09-07T00:00:00,12.963390110130717,65.402728,0.082036737981192,0,783.6311,4,COPDEM30,14.00988786
RGI2000-v7.0-G-08-00002,08,08-01,G012989E65407N,1999-09-07T00:00:00,12.989437074705881,65.4062845,0.187623596769056,0,874.5713,2,COPDEM30,16.06417554
RGI2000-v7.0-G-08-00003,08,08-01,G013057E65363N,1999-09-07T00:00:00,13.0579795,65.362627,0.054413695887612,0,887.3916,3,COPDEM30,13.26574408
RGI2000-v7.0-G-08-00004,08,08-01,G013120E65375N,1999-09-07T00:00:00,13.121377568627448,65.375543,0.096647070261836,0,962.3822,3,COPDEM30,14.35233567
RGI2000-v7.0-G-08-00005,08,08-01,G013133E65368N,1999-09-07T00:00:00,13.130617,65.3698755,0.133199537634545,0,912.3165,3,COPDEM30,15.10951166
RGI2000-v7.0-G-08-00006,08,08-01,G013122E65385N,1999-09-07T00:00:00,13.125551198529411,65.3825655,0.249347435524703,0,958.36914,3,COPDEM30,16.99085813
RGI2000-v7.0-G-08-00007,08,08-01,G013189E65418N,1999-09-07T00:00:00,13.188361904878938,65.4181985,0.634773953658012,0,1040.7078,4,COPDEM30,21.15417836
RGI2000-v7.0-G-08-00008,08,08-01,G013174E65427N,1999-09-07T00:00:00,13.174662507516341,65.4267935,0.225315897019183,0,974.5844,2,COPDEM30,16.64544324
RGI2000-v7.0-G-08-00009,08,08-01,G013160E65433N,1999-09-07T00:00:00,13.163952878347484,65.4290865,0.186824973992269,0,942.2693,2,COPDEM30,16.05125565
RGI2000-v7.0-G-08-00010,08,08-01,G013162E65439N,1999-09-07T00:00:00,13.163997859215687,65.4390415,0.101516553299458,0,1092.8323,4,COPDEM30,14.46063274
RGI2000-v7.0-G-08-00011,08,08-01,G013166E65443N,1999-09-07T00:00:00,13.16817314215686,65.443998,0.053600492395083,0,1173.8032,4,COPDEM30,13.24124922
RGI2000-v7.0-G-08-00012,08,08-01,G013177E65451N,1999-09-07T00:00:00,13.178984732843137,65.450017,0.109641214664218,0,1106.4471,1,COPDEM30,14.63569607
RGI2000-v7.0-G-08-00013,08,08-01,G013186E65449N,1999-09-07T00:00:00,13.187464866666666,65.44913399999999,0.091779392680782,0,1104.8097,3,COPDEM30,14.24131595
RGI2000-v7.0-G-08-00014,08,08-01,G013170E65455N,1999-09-07T00:00:00,13.169959916386553,65.45521,0.17298247997343,0,921.577,1,COPDEM30,15.82276275
RGI2000-v7.0-G-08-00015,08,08-01,G013139E65443N,1999-09-07T00:00:00,13.139740654952238,65.445231,0.193533197497735,0,1032.452,1,COPDEM30,16.15893714
RGI2000-v7.0-G-08-00016,08,08-01,G013128E65443N,1999-09-07T00:00:00,13.127132627028892,65.443365,0.132373229029668,0,1063.7921,1,COPDEM30,15.09363847
RGI2000-v7.0-G-08-00017,08,08-01,G013127E65436N,1999-09-07T00:00:00,13.126839581112854,65.435653,0.150240438498138,0,1069.0704,4,COPDEM30,15.42652061
RGI2000-v7.0-G-08-00018,08,08-01,G013204E65430N,1999-09-07T00:00:00,13.204437866666666,65.430219,0.073899702590592,0,876.1908,2,COPDEM30,13.80582996
RGI2000-v7.0-G-08-00019,08,08-01,G013224E65421N,1999-09-07T00:00:00,13.21951169701287,65.42066,0.554069896119545,0,1120.9983,2,COPDEM30,20.42102201
RGI2000-v7.0-G-08-00020,08,08-01,G013243E65418N,1999-09-07T00:00:00,13.244974998039217,65.418361,0.144556351772066,0,1117.5228,1,COPDEM30,15.32287939
RGI2000-v7.0-G-08-00021,08,08-01,G013262E65415N,1999-09-07T00:00:00,13.260778141047187,65.417198,0.15186430812058,0,1110.8582,3,COPDEM30,15.45576799
RGI2000-v7.0-G-08-00022,08,08-01,G013266E65409N,1999-09-07T00:00:00,13.264882499999999,65.4084065,0.492886688015996,0,1033.6938,3,COPDEM30,19.82882449
RGI2000-v7.0-G-08-00023,08,08-01,G013238E65407N,1999-09-07T00:00:00,13.237484448597666,65.405974,0.622151378772723,0,1072.7577,4,COPDEM30,21.04272024
RGI2000-v7.0-G-08-00024,08,08-01,G013176E65482N,1999-09-07T00:00:00,13.177971549999999,65.4822185,0.050350079578476,0,1081.6147,4,COPDEM30,13.14143528
RGI2000-v7.0-G-08-00025,08,08-01,G013158E65481N,1999-09-07T00:00:00,13.158641098039217,65.4808555,0.122632216646144,0,1092.1321,5,COPDEM30,14.90264362
RGI2000-v7.0-G-08-00026,08,08-01,G013178E65490N,1999-09-07T00:00:00,13.179439539999873,65.4904305,0.099069041055471,0,1095.3541,1,COPDEM30,14.40653288
RGI2000-v7.0-G-08-00027,08,08-01,G013195E65490N,1999-09-07T00:00:00,13.194918586666667,65.489844,0.267231542527332,0,968.31604,2,COPDEM30,17.23722200
RGI2000-v7.0-G-08-00028,08,08-01,G013169E65500N,1999-09-07T00:00:00,13.170345809068625,65.50010449999999,0.051169547231551,0,806.91785,2,COPDEM30,13.16689616
RGI2000-v7.0-G-08-00029,08,08-01,G013162E65494N,1999-09-07T00:00:00,13.16303297202381,65.4968045,0.14699973728536,0,998.1898,1,COPDEM30,15.36767627
RGI2000-v7.0-G-08-00030,08,08-01,G013076E65467N,1999-09-07T00:00:00,13.074913760784312,65.467772,0.132403931407782,0,931.62897,2,COPDEM30,15.09422914
RGI2000-v7.0-G-08-00031,08,08-01,G013034E65545N,1999-09-07T00:00:00,13.034815889355743,65.545271,0.070666940392843,0,1052.9749,4,COPDEM30,13.72165559
RGI2000-v7.0-G-08-00032,08,08-01,G013464E65399N,1999-09-07T00:00:00,13.45916860490196,65.3992045,0.133169363797393,0,1014.7256,1,COPDEM30,15.10893289
RGI2000-v7.0-G-08-00033,08,08-01,G013491E65397N,1999-09-07T00:00:00,13.49155418469731,65.3962585,0.075521351761237,0,1056.011,3,COPDEM30,13.84736078
RGI2000-v7.0-G-08-00034,08,08-01,G013520E65380N,1999-09-07T00:00:00,13.518451681937172,65.3811245,0.091751552771931,0,1046.5347,2,COPDEM30,14.24067263
RGI2000-v7.0-G-08-00035,08,08-01,G013681E65356N,1999-09-07T00:00:00,13.68017172488226,65.3543025,0.120981506845319,0,1096.2913,1,COPDEM30,14.86953543
RGI2000-v7.0-G-08-00036,08,08-01,G013703E65352N,1999-09-07T00:00:00,13.703358111184087,65.3518095,0.162908133364211,0,1275.2059,2,COPDEM30,15.65066316
RGI2000-v7.0-G-08-00037,08,08-01,G013714E65354N,1999-09-07T00:00:00,13.712379133104127,65.35419350000001,0.124813739259938,0,1167.3516,1,COPDEM30,14.94605832
RGI2000-v7.0-G-08-00038,08,08-01,G013734E65353N,1999-09-07T00:00:00,13.732661310818386,65.352631,0.553940111838604,0,1280.3268,2,COPDEM30,20.41980143
RGI2000-v7.0-G-08-00039,08,08-01,G013753E65349N,1999-09-07T00:00:00,13.755220255534486,65.348397,0.356435011105017,0,1251.065,8,COPDEM30,18.35830498
RGI2000-v7.0-G-08-00040,08,08-01,G013778E65350N,1999-09-07T00:00:00,13.777732084674255,65.3490055,0.07794996506253,0,1631.6674,8,COPDEM30,13.90873293
RGI2000-v7.0-G-08-00041,08,08-01,G013783E65345N,1999-09-07T00:00:00,13.78242837207037,65.3444605,0.131538878814947,0,1535.1327,4,COPDEM30,15.07756046
RGI2000-v7.0-G-08-00042,08,08-01,G013780E65359N,1999-09-07T00:00:00,13.773928796078431,65.3567815,0.638346080213742,0,1490.326,8,COPDEM30,21.18551884
