rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-09-00031,09,09-01,G048208E80317N,2006-07-10T00:00:00,48.19437369608639,80.315865,39.84151721659975,0,220.51474,7,COPDEM90,98.36819210
RGI2000-v7.0-G-09-00032,09,09-01,G048393E80298N,2006-07-10T00:00:00,48.37515954451932,80.30176399999999,58.92579505052958,0,176.89745,4,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00033,09,09-01,G048517E80260N,2006-07-10T00:00:00,48.51788427972026,80.256554,11.529161859674325,0,216.99512,2,COPDEM30,57.53646731
RGI2000-v7.0-G-09-00034,09,09-01,G048810E80261N,2006-07-10T00:00:00,48.76369745143788,80.2557445,30.64022457609419,0,202.39648,2,COPDEM90,87.49505802
RGI2000-v7.0-G-09-00035,09,09-01,G048723E80210N,2006-07-10T00:00:00,48.78623560452592,80.20361249999999,33.891915100108925,0,201.03635,3,COPDEM90,91.50346839
RGI2000-v7.0-G-09-00036,09,09-01,G048800E80168N,2006-07-10T00:00:00,48.81569494747636,80.1661725,11.99327470119112,0,178.0575,4,COPDEM30,58.48383072
RGI2000-v7.0-G-09-00037,09,09-01,G048728E80154N,2006-07-10T00:00:00,48.748685949121516,80.15276,1.928690252384731,0,174.44345,6,COPDEM30,29.44282103
RGI2000-v7.0-G-09-00038,09,09-01,G048385E80148N,2006-07-10T00:00:00,48.380910994423786,80.1463025,3.779240149851515,0,177.26166,2,COPDEM30,37.21637502
RGI2000-v7.0-G-09-00039,09,09-01,G048343E80163N,2006-07-10T00:00:00,48.33224698000004,80.1630545,5.077690024708682,0,236.74252,3,COPDEM30,41.54722246
RGI2000-v7.0-G-09-00040,09,09-01,G048639E80196N,2006-07-10T00:00:00,48.38496255899419,80.194186,35.333433107432626,0,203.10468,5,COPDEM90,93.21870516
RGI2000-v7.0-G-09-00041,09,09-01,G048242E80198N,2006-07-10T00:00:00,48.23734331592042,80.19720749999999,22.092778473209144,0,227.09222,6,COPDEM90,75.80413802
RGI2000-v7.0-G-09-00042,09,09-01,G048099E80164N,2006-07-10T00:00:00,48.095451263762506,80.161829,7.153858944090329,0,200.8309,8,COPDEM30,47.44537826
RGI2000-v7.0-G-09-00043,09,09-01,G047997E80154N,2006-07-10T00:00:00,47.98545933400311,80.153568,3.009468464233386,0,210.94759,1,COPDEM30,34.28694750
RGI2000-v7.0-G-09-00044,09,09-01,G048247E80144N,2006-07-10T00:00:00,48.15765556216931,80.13269700000001,35.451895302824916,0,161.03873,5,COPDEM90,93.35809186
RGI2000-v7.0-G-09-00045,09,09-01,G048447E80121N,2006-07-10T00:00:00,48.41637198824107,80.116089,8.860897134272212,0,139.26869,3,COPDEM30,51.67416272
RGI2000-v7.0-G-09-00046,09,09-01,G047969E80079N,2006-07-10T00:00:00,47.92339604596947,80.08379,13.552072590228228,0,132.10712,3,COPDEM90,61.53839566
RGI2000-v7.0-G-09-00047,09,09-01,G047778E80066N,2006-07-10T00:00:00,47.7676790275655,80.06533300000001,2.640228579377459,0,228.44333,4,COPDEM30,32.74829228
RGI2000-v7.0-G-09-00048,09,09-01,G047897E80143N,2006-07-10T00:00:00,47.81197320760431,80.113809,24.097015329011928,0,196.98047,7,COPDEM90,78.72419519
RGI2000-v7.0-G-09-00049,09,09-01,G048239E80244N,2006-07-10T00:00:00,48.24085092712417,80.240677,51.77321177252906,0,244.90091,6,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00050,09,09-01,G047692E80286N,2006-07-10T00:00:00,47.60094265460471,80.28766250000001,23.78806931725784,0,237.668,1,COPDEM90,78.28222013
RGI2000-v7.0-G-09-00051,09,09-01,G047847E80373N,2006-07-10T00:00:00,47.91292788036819,80.3726645,14.077412832375126,0,124.30817,5,COPDEM90,62.52782991
RGI2000-v7.0-G-09-00052,09,09-01,G048089E80367N,2006-07-10T00:00:00,48.146005122638115,80.3761085,15.41529540281904,0,204.04866,7,COPDEM90,64.96724387
RGI2000-v7.0-G-09-00053,09,09-01,G048411E80403N,2006-07-10T00:00:00,48.447139661250176,80.40357,59.917945286980625,0,270.16556,7,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00054,09,09-01,G048260E80465N,2006-07-10T00:00:00,48.22338176442065,80.4653755,29.262438526504088,0,234.48087,6,COPDEM90,85.73267426
RGI2000-v7.0-G-09-00055,09,09-01,G048152E80506N,2006-07-10T00:00:00,48.188552750513495,80.5053485,39.63635404161193,0,199.65614,8,COPDEM90,98.14037322
RGI2000-v7.0-G-09-00056,09,09-01,G048467E80502N,2006-07-10T00:00:00,48.459668285553036,80.50440549999999,23.290917292446697,0,218.97556,2,COPDEM90,77.56493017
RGI2000-v7.0-G-09-00057,09,09-01,G048795E80456N,2006-07-10T00:00:00,48.792317929864254,80.469224,92.6835832686986,0,255.88799,1,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00058,09,09-01,G049063E80402N,2006-07-10T00:00:00,49.02334136616848,80.3917785,112.3209584073874,0,218.0527,5,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00059,09,09-01,G049652E80397N,2006-07-10T00:00:00,49.59762273599876,80.3921335,41.365817719566145,0,136.09616,3,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00060,09,09-01,G049411E80546N,2006-07-10T00:00:00,49.37786585196989,80.54444699999999,105.95863013845046,0,217.17386,8,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00061,09,09-01,G049785E80629N,2006-07-10T00:00:00,49.78139268047789,80.629298,77.50629455381973,0,233.83568,8,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00062,09,09-01,G050064E80690N,2006-07-10T00:00:00,49.911375074879906,80.6783835,45.253496571391295,0,214.18292,8,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00063,09,09-01,G050198E80742N,2006-07-10T00:00:00,50.122236955210724,80.741163,14.03359226698338,0,104.153595,7,COPDEM90,62.44601114
RGI2000-v7.0-G-09-00064,09,09-01,G050477E80679N,2006-07-10T00:00:00,50.47317798204402,80.68869849999999,101.33935152797986,0,259.4919,8,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00065,09,09-01,G050773E80730N,2006-07-10T00:00:00,50.721389708130474,80.730925,45.30223736972338,0,283.2444,8,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00066,09,09-01,G051270E80757N,2006-07-10T00:00:00,51.12788127991454,80.748095,42.01159710478827,0,280.97906,1,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00067,09,09-01,G051391E80740N,2006-07-10T00:00:00,51.38693440904575,80.739713,21.92904464398833,0,267.45624,2,COPDEM90,75.55984099
RGI2000-v7.0-G-09-00068,09,09-01,G051633E80723N,2006-07-10T00:00:00,51.60814090004192,80.7241075,6.717821664059511,0,215.54453,2,COPDEM30,46.28626525
RGI2000-v7.0-G-09-00069,09,09-01,G050796E80864N,2006-07-19T00:00:00,50.82709152759584,80.86687549999999,29.60563492173463,0,232.96582,4,COPDEM90,86.17548454
RGI2000-v7.0-G-09-00070,09,09-01,G050698E80893N,2006-07-19T00:00:00,50.6996914876134,80.894614,14.603759327725383,0,250.06378,8,COPDEM90,63.50081147
RGI2000-v7.0-G-09-00071,09,09-01,G050857E80910N,2006-07-19T00:00:00,50.82479740881634,80.91054249999999,3.969597275354851,0,169.03851,1,COPDEM30,37.89338750
RGI2000-v7.0-G-09-00072,09,09-01,G050530E80857N,2006-07-19T00:00:00,50.551102675703945,80.85623100000001,16.78809943521014,0,180.83957,7,COPDEM90,67.36259661
RGI2000-v7.0-G-09-00073,09,09-01,G050852E81133N,2006-07-19T00:00:00,50.7060914522326,81.118876,66.11203193280687,0,173.39732,5,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00074,09,09-01,G050582E81147N,2006-07-19T00:00:00,50.612021994787966,81.151074,19.74095891588278,0,157.04845,8,COPDEM90,72.20311847
RGI2000-v7.0-G-09-00075,09,09-01,G048222E80740N,2006-07-19T00:00:00,48.204669782940954,80.73904,20.204718238121032,0,166.42769,1,COPDEM90,72.92952228
RGI2000-v7.0-G-09-00076,09,09-01,G048184E80688N,2006-07-19T00:00:00,48.26497639002557,80.6773055,64.55331191061579,0,178.75174,6,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00077,09,09-01,G048502E80699N,2006-07-19T00:00:00,48.53033109718669,80.683535,37.39801504634711,0,187.92944,3,COPDEM90,95.61548312
RGI2000-v7.0-G-09-00078,09,09-01,G049805E80531N,2006-07-10T00:00:00,50.38561561697751,80.567373,512.014953581536,0,233.54051,4,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00079,09,09-01,G049897E80180N,2006-07-27T00:00:00,49.83845861090357,80.1805335,37.80261393552635,0,181.95941,8,COPDEM90,96.07736248
RGI2000-v7.0-G-09-00080,09,09-01,G050258E80173N,2006-07-27T00:00:00,50.10020055015434,80.13627149999999,84.03354356669024,0,150.75987,3,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00081,09,09-01,G049826E80124N,2006-07-27T00:00:00,49.905497947239546,80.098773,42.49538115599946,0,194.3447,6,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00082,09,09-01,G049636E80039N,2006-07-27T00:00:00,49.651366630594,80.045991,7.648316999730171,0,127.55943,3,COPDEM30,48.71782706
RGI2000-v7.0-G-09-00083,09,09-01,G049549E80025N,2006-07-27T00:00:00,49.54757254853623,80.02525600000001,2.164474863379124,0,150.19275,5,COPDEM30,30.59701612
RGI2000-v7.0-G-09-00084,09,09-01,G049470E80023N,2006-07-27T00:00:00,49.459629959206566,80.0226045,0.805140242017568,0,142.15779,5,COPDEM30,22.56214502
RGI2000-v7.0-G-09-00085,09,09-01,G049503E80042N,2006-07-27T00:00:00,49.43336111338962,80.04955,15.552208408588928,0,205.5235,7,COPDEM90,65.21080373
RGI2000-v7.0-G-09-00086,09,09-01,G049512E80068N,2006-07-27T00:00:00,49.51398472980736,80.0684045,2.289504307452496,0,149.34036,2,COPDEM30,31.18355127
RGI2000-v7.0-G-09-00087,09,09-01,G049432E80079N,2006-07-27T00:00:00,49.42495606113408,80.07917599999999,0.925205203692027,0,137.50467,1,COPDEM30,23.46626228
RGI2000-v7.0-G-09-00088,09,09-01,G050119E79961N,2006-07-27T00:00:00,50.10307615093459,79.96069349999999,2.927590536473259,0,192.24945,1,COPDEM30,33.95428448
RGI2000-v7.0-G-09-00089,09,09-01,G050224E79971N,2006-07-27T00:00:00,50.225089392035954,79.9714905,0.65098127369689,0,240.90063,7,COPDEM30,21.29567748
RGI2000-v7.0-G-09-00090,09,09-01,G050269E79978N,2006-07-27T00:00:00,50.27422032155671,79.97760199999999,3.028110893484447,0,113.73268,2,COPDEM30,34.36205523
RGI2000-v7.0-G-09-00091,09,09-01,G050268E79962N,2006-07-27T00:00:00,50.27216936539214,79.9622045,3.127771058386199,0,61.52476,4,COPDEM30,34.75970774
RGI2000-v7.0-G-09-00092,09,09-01,G050540E79953N,2006-07-27T00:00:00,50.53485765183554,79.951222,26.964652389747286,0,145.64627,2,COPDEM90,82.69849977
RGI2000-v7.0-G-09-00093,09,09-01,G050865E79938N,2006-07-27T00:00:00,50.793421577245724,79.938266,19.076629561268422,0,96.64028,5,COPDEM90,71.14752157
RGI2000-v7.0-G-09-00094,09,09-01,G051106E79943N,2006-07-27T00:00:00,51.054162962328775,79.952837,52.964815028368875,0,150.21585,3,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00095,09,09-01,G050914E80018N,2006-07-27T00:00:00,50.92466747496243,80.02416099999999,104.71792977385209,0,163.79564,1,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00096,09,09-01,G052600E80191N,2006-07-14T00:00:00,52.67353144416893,80.1943775,11.174736377391461,0,236.52101,5,COPDEM30,56.80008900
RGI2000-v7.0-G-09-00097,09,09-01,G052539E80219N,2006-07-14T00:00:00,52.64343463920822,80.2207885,33.2912287277858,0,234.8854,7,COPDEM90,90.77797243
RGI2000-v7.0-G-09-00098,09,09-01,G052666E80254N,2006-07-14T00:00:00,52.73052792379961,80.2440575,12.620925900045103,0,294.2105,1,COPDEM30,59.73631949
RGI2000-v7.0-G-09-00099,09,09-01,G052755E80264N,2006-07-14T00:00:00,52.75171000532683,80.26323550000001,1.301954370716289,0,198.22772,7,COPDEM30,25.97445012
RGI2000-v7.0-G-09-00100,09,09-01,G052820E80266N,2006-07-14T00:00:00,52.81799206350012,80.2660275,7.824599215145489,0,272.2808,1,COPDEM30,49.16147911
RGI2000-v7.0-G-09-00101,09,09-01,G053032E80282N,2006-07-14T00:00:00,53.04107150722054,80.28015049999999,18.748592434574505,0,180.21967,8,COPDEM90,70.61950278
RGI2000-v7.0-G-09-00102,09,09-01,G052977E80310N,2006-07-14T00:00:00,52.97362608107416,80.3118245,1.785211796048692,0,235.01434,7,COPDEM30,28.70565455
RGI2000-v7.0-G-09-00103,09,09-01,G053047E80333N,2006-07-14T00:00:00,52.99856812305294,80.3294835,13.912929454993817,0,171.26382,7,COPDEM90,62.22005528
RGI2000-v7.0-G-09-00104,09,09-01,G052962E80361N,2006-07-14T00:00:00,52.96248777186762,80.3615685,4.443506316958464,0,203.31331,7,COPDEM30,39.51147638
RGI2000-v7.0-G-09-00105,09,09-01,G053071E80364N,2006-07-14T00:00:00,53.14507294690477,80.365985,11.01416904835365,0,202.73537,1,COPDEM30,56.46264234
RGI2000-v7.0-G-09-00106,09,09-01,G053349E80367N,2006-07-14T00:00:00,53.33776162911104,80.3660725,6.343093333407592,0,241.33804,4,COPDEM30,45.25969786
RGI2000-v7.0-G-09-00107,09,09-01,G053403E80271N,2006-07-14T00:00:00,53.37050392640921,80.28092849999999,142.31024351245193,0,153.62463,2,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00108,09,09-01,G053406E80211N,2006-07-14T00:00:00,53.49316551713437,80.212935,12.525413495207548,0,178.34573,4,COPDEM30,59.54776529
RGI2000-v7.0-G-09-00109,09,09-01,G053200E80194N,2006-07-14T00:00:00,53.23779966769244,80.198617,89.12990373498899,0,192.96289,4,COPDEM90,100.00000000
RGI2000-v7.0-G-09-00110,09,09-01,G052995E80162N,2006-07-14T00:00:00,52.98076109820606,80.161551,3.89226958313514,0,272.46075,5,COPDEM30,37.62036999
RGI2000-v7.0-G-09-00111,09,09-01,G052849E80188N,2006-07-14T00:00:00,52.887647703664925,80.189465,24.72654843137582,0,164.1261,6,COPDEM90,79.61611518
RGI2000-v7.0-G-09-00112,09,09-01,G054335E80237N,2006-07-27T00:00:00,54.2559220256484,80.2514765,41.29144362819292,0,174.03831,6,COPDEM90,99.96178606
RGI2000-v7.0-G-09-00113,09,09-01,G054335E80282N,2006-07-27T00:00:00,54.34044251639956,80.2809515,4.320238304421826,0,127.263466,2,COPDEM30,39.09925614
RGI2000-v7.0-G-09-00114,09,09-01,G054257E80301N,2006-07-27T00:00:00,54.284045209674254,80.2982415,1.535782998877455,0,136.32976,2,COPDEM30,27.34973970
RGI2000-v7.0-G-09-00115,09,09-01,G054663E80363N,2006-07-27T00:00:00,54.66052168765903,80.364011,0.834879553986985,0,143.31741,1,COPDEM30,22.79204411
RGI2000-v7.0-G-09-00116,09,09-01,G054748E80371N,2006-07-27T00:00:00,54.75094367545847,80.3691405,3.401020861810024,0,158.01338,2,COPDEM30,35.81859967
RGI2000-v7.0-G-09-00117,09,09-01,G054665E80394N,2006-07-27T00:00:00,54.64249938618826,80.395772,1.615511925616527,0,182.05276,5,COPDEM30,27.79439062
RGI2000-v7.0-G-09-00118,09,09-01,G054545E80388N,2006-07-27T00:00:00,54.57380651404324,80.386615,2.917223937599136,0,125.00735,4,COPDEM30,33.91183581
RGI2000-v7.0-G-09-00119,09,09-01,G054481E80390N,2006-07-27T00:00:00,54.481524221478466,80.3902325,1.158814353842629,0,167.011,8,COPDEM30,25.07075358
RGI2000-v7.0-G-09-00120,09,09-01,G054575E80402N,2006-07-27T00:00:00,54.536527392318675,80.4022365,2.82844621215344,0,244.57426,7,COPDEM30,33.54517907
RGI2000-v7.0-G-09-00121,09,09-01,G054582E80411N,2006-07-27T00:00:00,54.53596839429431,80.414033,2.804883520454162,0,212.77739,8,COPDEM30,33.44690107
RGI2000-v7.0-G-09-00122,09,09-01,G054606E80420N,2006-07-27T00:00:00,54.59894580299203,80.420468,0.970848650508672,0,347.47366,4,COPDEM30,23.79443132
RGI2000-v7.0-G-09-00123,09,09-01,G054576E80433N,2006-07-27T00:00:00,54.58071849579596,80.433136,2.660394329648493,0,200.94977,6,COPDEM30,32.83500139
RGI2000-v7.0-G-09-00124,09,09-01,G054603E80447N,2006-07-27T00:00:00,54.60587875326188,80.449683,4.541014162299285,0,214.50497,8,COPDEM30,39.83351766
RGI2000-v7.0-G-09-00125,09,09-01,G054710E80447N,2006-07-27T00:00:00,54.742023822030234,80.44663299999999,8.045208988779274,0,160.12329,3,COPDEM30,49.70970866
RGI2000-v7.0-G-09-00126,09,09-01,G054783E80424N,2006-07-27T00:00:00,54.78394930524358,80.4224805,2.792272662159359,0,145.25508,3,COPDEM30,33.39413264
RGI2000-v7.0-G-09-00127,09,09-01,G054697E80410N,2006-07-27T00:00:00,54.71274360452023,80.4087875,6.883255845372497,0,151.03256,3,COPDEM30,46.73034366
RGI2000-v7.0-G-09-00128,09,09-01,G054858E80468N,2006-07-19T00:00:00,54.91061095034274,80.46263400000001,3.205841941771177,0,275.53638,6,COPDEM30,35.06681114
RGI2000-v7.0-G-09-00129,09,09-01,G054934E80484N,2006-07-19T00:00:00,54.95818597133754,80.48245800000001,15.49159838091944,0,135.5289,3,COPDEM90,65.10311500
RGI2000-v7.0-G-09-00130,09,09-01,G054812E80481N,2006-07-19T00:00:00,54.8056072766753,80.48178200000001,4.494706382463857,0,208.67624,6,COPDEM30,39.68101162
RGI2000-v7.0-G-09-00131,09,09-01,G054695E80499N,2006-07-19T00:00:00,54.717256801030445,80.498059,2.282637013524419,0,338.9309,6,COPDEM30,31.15175772
RGI2000-v7.0-G-09-00132,09,09-01,G054732E80510N,2006-07-19T00:00:00,54.73107988493641,80.5107755,5.324956912231214,0,224.7594,1,COPDEM30,42.30621542
RGI2000-v7.0-G-09-00133,09,09-01,G054802E80519N,2006-07-19T00:00:00,54.787538996547575,80.5193795,0.992111428327883,0,289.9356,5,COPDEM30,23.94467066
RGI2000-v7.0-G-09-00134,09,09-01,G054869E80510N,2006-07-19T00:00:00,54.868250540284365,80.510282,8.069307544952006,0,136.17058,2,COPDEM30,49.76913727
RGI2000-v7.0-G-09-00135,09,09-01,G054417E80474N,2006-07-14T00:00:00,54.38764666950645,80.4715405,2.896889258492735,0,144.15211,3,COPDEM30,33.82835065
RGI2000-v7.0-G-09-00136,09,09-01,G054362E80455N,2006-07-14T00:00:00,54.318349989859584,80.44547399999999,3.539327039342516,0,124.17319,3,COPDEM30,36.33833897
RGI2000-v7.0-G-09-00137,09,09-01,G054203E80456N,2006-07-14T00:00:00,54.21379005272913,80.4528545,20.32341235636161,0,122.61635,7,COPDEM90,73.11409369
RGI2000-v7.0-G-09-00138,09,09-01,G054022E80457N,2006-07-14T00:00:00,54.02968534916593,80.457198,4.459601259648386,0,250.43509,5,COPDEM30,39.56487522
RGI2000-v7.0-G-09-00139,09,09-01,G053937E80465N,2006-07-14T00:00:00,53.948888787436985,80.465773,1.179299774642207,0,264.6286,7,COPDEM30,25.20337975
RGI2000-v7.0-G-09-00140,09,09-01,G053975E80481N,2006-07-14T00:00:00,53.968056891286025,80.48041900000001,8.375336416341273,0,212.45163,7,COPDEM30,50.51624289
RGI2000-v7.0-G-09-00141,09,09-01,G054039E80499N,2006-07-14T00:00:00,53.99253853223806,80.50085949999999,4.183927758033041,0,253.7392,8,COPDEM30,38.63651237
RGI2000-v7.0-G-09-00142,09,09-01,G054083E80512N,2006-07-14T00:00:00,54.09239946405375,80.5213,5.930926202597032,0,114.60741,8,COPDEM30,44.09489017
RGI2000-v7.0-G-09-00143,09,09-01,G054205E80523N,2006-07-14T00:00:00,54.21293235566779,80.528145,12.769569230353211,0,116.107895,1,COPDEM30,60.02834766
RGI2000-v7.0-G-09-00144,09,09-01,G054220E80492N,2006-07-14T00:00:00,54.199689627568546,80.49420699999999,17.14673275105049,0,154.32378,3,COPDEM90,67.97205895
RGI2000-v7.0-G-09-00145,09,09-01,G053495E80509N,2006-07-19T00:00:00,53.47148879479767,80.525958,10.053000921113334,0,127.74684,3,COPDEM30,54.38905474
RGI2000-v7.0-G-09-00146,09,09-01,G053391E80514N,2006-07-19T00:00:00,53.37511226412303,80.52213,17.50979080311597,0,112.35653,7,COPDEM90,68.58258271
RGI2000-v7.0-G-09-00147,09,09-01,G053259E80614N,2006-07-19T00:00:00,53.26816344683414,80.614402,0.52789688056723,0,28.949993,1,COPDEM30,20.17191175
RGI2000-v7.0-G-09-00148,09,09-01,G054079E80805N,2003-07-26T00:00:00,54.10563157357598,80.8067905,2.462218512790075,0,170.21954,6,COPDEM30,31.96804107
RGI2000-v7.0-G-09-00149,09,09-01,G054101E80823N,2003-07-26T00:00:00,54.09231974514928,80.822495,2.657476979023998,0,288.28296,7,COPDEM30,32.82247769
RGI2000-v7.0-G-09-00150,09,09-01,G054191E80842N,2003-07-26T00:00:00,54.20797103890405,80.8414025,7.362990226761922,0,284.2997,8,COPDEM30,47.98876261
RGI2000-v7.0-G-09-00151,09,09-01,G054335E80847N,2003-07-26T00:00:00,54.3171027443327,80.846641,6.276529832842441,0,207.73537,1,COPDEM30,45.07420487
RGI2000-v7.0-G-09-00152,09,09-01,G054440E80829N,2003-07-26T00:00:00,54.502892101725585,80.83143799999999,19.082015954067803,0,233.77255,1,COPDEM90,71.15615363
RGI2000-v7.0-G-09-00153,09,09-01,G054659E80844N,2003-07-26T00:00:00,54.67834731368873,80.84388150000001,7.316369179921788,0,203.90228,1,COPDEM30,47.86830283
RGI2000-v7.0-G-09-00154,09,09-01,G054894E80824N,2003-07-26T00:00:00,54.87477930772899,80.81948700000001,22.487928595909374,0,193.84312,1,COPDEM90,76.39001435
RGI2000-v7.0-G-09-00155,09,09-01,G054804E80795N,2003-07-26T00:00:00,54.79611831941868,80.7966855,25.83777801936291,0,182.77684,7,COPDEM90,81.16322429
