rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-14-00001,14,14-01,G067620E34655N,2002-07-10T00:00:00,67.62020206974469,34.6549055,0.054023070259092,0,4603.5283,2,COPDEM30,13.25400089
RGI2000-v7.0-G-14-00002,14,14-01,G067622E34651N,2002-07-10T00:00:00,67.62190515937297,34.651056999999994,0.031113755726566,0,4717.56,2,COPDEM30,12.46947284
RGI2000-v7.0-G-14-00003,14,14-01,G067628E34649N,2002-07-10T00:00:00,67.6277754854369,34.6490555,0.167696879297696,0,4466.4575,2,COPDEM30,15.73311332
RGI2000-v7.0-G-14-00004,14,14-01,G067631E34650N,2002-07-10T00:00:00,67.63271578529259,34.6466735,0.263018522200163,0,4466.9556,1,COPDEM30,17.17994640
RGI2000-v7.0-G-14-00005,14,14-01,G067639E34654N,2002-07-10T00:00:00,67.63895977003205,34.654315499999996,0.035826529738985,0,4376.481,1,COPDEM30,12.64990563
RGI2000-v7.0-G-14-00006,14,14-01,G067643E34643N,2002-07-10T00:00:00,67.64345191693283,34.643838,0.158452769639087,0,4521.7397,1,COPDEM30,15.57285769
RGI2000-v7.0-G-14-00007,14,14-01,G067650E34646N,2002-07-10T00:00:00,67.6503522148301,34.645842,0.113577500317676,0,4599.747,8,COPDEM30,14.71817656
RGI2000-v7.0-G-14-00008,14,14-01,G067657E34644N,2002-07-10T00:00:00,67.65635554683544,34.6442485,0.053281328259107,0,4475.795,2,COPDEM30,13.23158480
RGI2000-v7.0-G-14-00009,14,14-01,G067663E34642N,2002-07-10T00:00:00,67.66338000677628,34.642425,0.124505286070468,0,4311.571,1,COPDEM30,14.93994292
RGI2000-v7.0-G-14-00010,14,14-01,G067670E34637N,2002-07-10T00:00:00,67.6695267506812,34.637651000000005,0.09984239343164,0,4411.879,1,COPDEM30,14.42369858
RGI2000-v7.0-G-14-00011,14,14-01,G067678E34638N,2002-07-10T00:00:00,67.67741191778339,34.638482499999995,0.053151030628077,0,4495.887,1,COPDEM30,13.22763102
RGI2000-v7.0-G-14-00012,14,14-01,G067684E34644N,2002-07-10T00:00:00,67.6844685803249,34.6441515,0.020362298904626,0,4697.1934,8,COPDEM30,11.99775138
RGI2000-v7.0-G-14-00013,14,14-01,G067689E34650N,2002-07-10T00:00:00,67.68961344916013,34.650014,0.282738461851414,0,4386.956,8,COPDEM30,17.44424197
RGI2000-v7.0-G-14-00014,14,14-01,G067696E34651N,2002-07-10T00:00:00,67.69588648606967,34.651207,0.103261193918121,0,4524.277,8,COPDEM30,14.49879917
RGI2000-v7.0-G-14-00015,14,14-01,G067704E34650N,2002-07-10T00:00:00,67.70362353086523,34.6501975,0.020883971451928,0,4564.161,8,COPDEM30,12.02318027
RGI2000-v7.0-G-14-00016,14,14-01,G067712E34654N,2002-07-10T00:00:00,67.71199047934108,34.6541135,0.029207914364144,0,4260.7905,1,COPDEM30,12.39264523
RGI2000-v7.0-G-14-00017,14,14-01,G067727E34650N,2002-07-10T00:00:00,67.72745241073861,34.6494725,0.058117759946006,0,4416.4585,1,COPDEM30,13.37506755
RGI2000-v7.0-G-14-00018,14,14-01,G067735E34649N,2002-07-10T00:00:00,67.73451257728524,34.649462,0.075841349987909,0,4397.254,1,COPDEM30,13.85550316
RGI2000-v7.0-G-14-00019,14,14-01,G067747E34647N,2002-07-10T00:00:00,67.74748320525292,34.647264,0.100948778215631,0,4403.625,1,COPDEM30,14.44814124
RGI2000-v7.0-G-14-00020,14,14-01,G067761E34648N,2002-07-10T00:00:00,67.7607815313222,34.6481965,0.073733107317866,0,4331.7646,1,COPDEM30,13.80153772
RGI2000-v7.0-G-14-00021,14,14-01,G067767E34650N,2002-07-10T00:00:00,67.76668877101415,34.650129,0.035063283078015,0,4405.2637,8,COPDEM30,12.62152694
RGI2000-v7.0-G-14-00022,14,14-01,G067774E34646N,2002-07-10T00:00:00,67.77522439844381,34.6458045,0.118162570548581,0,4393.824,1,COPDEM30,14.81246962
RGI2000-v7.0-G-14-00023,14,14-01,G067842E34626N,2002-07-10T00:00:00,67.8423806117406,34.6263625,0.046035467745215,0,4245.6646,1,COPDEM30,13.00382284
RGI2000-v7.0-G-14-00024,14,14-01,G067870E34614N,2002-07-10T00:00:00,67.87042539363354,34.61359,0.047966131657668,0,4337.28,2,COPDEM30,13.06616402
RGI2000-v7.0-G-14-00025,14,14-01,G067880E34615N,2002-07-10T00:00:00,67.87959990368853,34.6152455,0.149695155770003,0,4194.081,8,COPDEM30,15.41666415
RGI2000-v7.0-G-14-00026,14,14-01,G067889E34613N,2002-07-10T00:00:00,67.88912827458333,34.6129865,0.031434105495621,0,4304.8086,1,COPDEM30,12.48215323
RGI2000-v7.0-G-14-00027,14,14-01,G067920E34613N,2002-07-10T00:00:00,67.91963399907817,34.612733500000004,0.043907250532764,0,4348.979,1,COPDEM30,12.93356798
