rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-13-00001,13,13-01,G067426E38743N,2002-07-10T00:00:00,67.42588115852524,38.7433125,0.011075682832139,0,3727.2417,2,COPDEM30,11.47337498
RGI2000-v7.0-G-13-00002,13,13-01,G067480E38714N,2002-07-10T00:00:00,67.479615974198,38.714582500000006,0.014615351395722,0,3873.0503,1,COPDEM30,11.69251555
RGI2000-v7.0-G-13-00003,13,13-01,G067485E38713N,2002-07-10T00:00:00,67.4849705029556,38.713429,0.013399083777703,0,3862.385,1,COPDEM30,11.62056176
RGI2000-v7.0-G-13-00004,13,13-01,G067489E38714N,2002-07-10T00:00:00,67.48940928598702,38.7144935,0.014231826236585,0,3734.059,1,COPDEM30,11.67016105
RGI2000-v7.0-G-13-00005,13,13-01,G067492E38714N,2002-07-10T00:00:00,67.49193687321463,38.7137065,0.048106675140672,0,3809.6294,8,COPDEM30,13.07065275
RGI2000-v7.0-G-13-00006,13,13-01,G067499E38710N,2002-07-10T00:00:00,67.49870855461768,38.709562000000005,0.011037196234096,0,3976.599,8,COPDEM30,11.47081286
RGI2000-v7.0-G-13-00007,13,13-01,G067501E38714N,2002-07-10T00:00:00,67.50066769414437,38.7141545,0.015431301525469,0,3836.7402,2,COPDEM30,11.73911906
RGI2000-v7.0-G-13-00008,13,13-01,G067507E38711N,2002-07-10T00:00:00,67.50654284647302,38.7111905,0.112599605301129,0,3785.6316,1,COPDEM30,14.69782105
RGI2000-v7.0-G-13-00009,13,13-01,G067503E38686N,2002-07-10T00:00:00,67.50329803546713,38.68639,0.021667856479509,0,4015.0364,2,COPDEM30,12.06080078
RGI2000-v7.0-G-13-00010,13,13-01,G067509E38681N,2002-07-10T00:00:00,67.50840260415225,38.681027,0.025637634175641,0,3866.6685,1,COPDEM30,12.24164589
RGI2000-v7.0-G-13-00011,13,13-01,G067514E38682N,2002-07-10T00:00:00,67.51448612615535,38.6823275,0.024729720222517,0,3780.6,1,COPDEM30,12.20159605
RGI2000-v7.0-G-13-00012,13,13-01,G067507E38662N,2002-07-10T00:00:00,67.506732,38.6616595,0.022495892310116,0,3848.4114,1,COPDEM30,12.09980830
RGI2000-v7.0-G-13-00013,13,13-01,G067504E38657N,2002-07-10T00:00:00,67.50464544174781,38.6567285,0.03248168441868,0,3900.3389,2,COPDEM30,12.52317462
RGI2000-v7.0-G-13-00014,13,13-01,G067508E38652N,2002-07-10T00:00:00,67.50754236341879,38.651823,0.033805664860254,0,3921.9136,2,COPDEM30,12.57408436
RGI2000-v7.0-G-13-00015,13,13-01,G067509E38645N,2002-07-10T00:00:00,67.50871130520781,38.645229,0.033863467462924,0,3929.7258,2,COPDEM30,12.57628407
RGI2000-v7.0-G-13-00016,13,13-01,G067516E38647N,2002-07-10T00:00:00,67.51585461336623,38.646597,0.323903441089108,0,3810.9382,1,COPDEM30,17.96775216
RGI2000-v7.0-G-13-00017,13,13-01,G067530E38631N,2002-07-10T00:00:00,67.52989416435986,38.631249,0.01346069401684,0,3632.5366,2,COPDEM30,11.62428323
