rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-18-00001,18,18-01,G167272E45234S,2002-01-20T00:00:00,167.27182011728053,-45.233999,0.058084405129617,0,1575.0677,5,COPDEM30,13.37409890
RGI2000-v7.0-G-18-00002,18,18-01,G167362E45177S,2002-01-20T00:00:00,167.36222920883534,-45.177463,0.066871242777949,0,1625.0255,4,COPDEM30,13.62032645
RGI2000-v7.0-G-18-00003,18,18-01,G167413E45067S,2002-01-20T00:00:00,167.41272173742834,-45.066936,0.017939273802168,0,1521.1238,5,COPDEM30,11.87512604
RGI2000-v7.0-G-18-00004,18,18-01,G167479E45062S,2002-01-20T00:00:00,167.47878184760788,-45.0622475,0.012615589806446,0,1610.6179,4,COPDEM30,11.57246800
RGI2000-v7.0-G-18-00005,18,18-01,G167712E44848S,2002-01-20T00:00:00,167.7123625182237,-44.848746000000006,0.05883091816867,0,1579.4591,6,COPDEM30,13.39571200
RGI2000-v7.0-G-18-00006,18,18-01,G167717E44844S,2002-01-20T00:00:00,167.71595075,-44.8448585,0.059228124575416,0,1802.6677,2,COPDEM30,13.40715606
RGI2000-v7.0-G-18-00007,18,18-01,G167721E44847S,2002-01-20T00:00:00,167.7208067224351,-44.846978,0.01019653919249,0,1761.4088,2,COPDEM30,11.41369080
RGI2000-v7.0-G-18-00008,18,18-01,G167720E44851S,2002-01-20T00:00:00,167.71937178885076,-44.850069000000005,0.36634364690335,0,1687.8447,5,COPDEM30,18.47368602
RGI2000-v7.0-G-18-00009,18,18-01,G167735E44826S,2002-01-20T00:00:00,167.73740228156706,-44.824130499999995,0.023168463345172,0,1622.5399,5,COPDEM30,12.13096664
RGI2000-v7.0-G-18-00010,18,18-01,G167760E44828S,2002-01-20T00:00:00,167.76021079810727,-44.826448,0.288881806193129,0,1659.7935,5,COPDEM30,17.52468166
RGI2000-v7.0-G-18-00011,18,18-01,G167767E44822S,2002-01-20T00:00:00,167.7642158471039,-44.822306,0.044349663775422,0,1695.8866,3,COPDEM30,12.94831038
RGI2000-v7.0-G-18-00012,18,18-01,G167777E44836S,2002-01-20T00:00:00,167.7757976775148,-44.835926,0.033091801596148,0,2006.3375,2,COPDEM30,12.54676130
RGI2000-v7.0-G-18-00013,18,18-01,G167782E44838S,2002-01-20T00:00:00,167.78158332258064,-44.838139,0.0157788342577,0,1616.6426,3,COPDEM30,11.75859362
RGI2000-v7.0-G-18-00014,18,18-01,G167779E44841S,2002-01-20T00:00:00,167.77714542436973,-44.840925999999996,0.188649679673879,0,1792.2858,3,COPDEM30,16.08073492
RGI2000-v7.0-G-18-00015,18,18-01,G167786E44852S,2002-01-20T00:00:00,167.78567260229062,-44.852222,0.091705835743127,0,1665.779,5,COPDEM30,14.23961600
RGI2000-v7.0-G-18-00016,18,18-01,G167762E44872S,2002-01-20T00:00:00,167.7615908971012,-44.8713055,0.035858325854187,0,1756.5668,5,COPDEM30,12.65108126
RGI2000-v7.0-G-18-00017,18,18-01,G167848E44849S,2002-01-20T00:00:00,167.84321449745204,-44.847575500000005,0.085042173506146,0,1671.2018,5,COPDEM30,14.08267878
RGI2000-v7.0-G-18-00018,18,18-01,G167854E44846S,2002-01-20T00:00:00,167.85350976302618,-44.8470125,0.014933373569789,0,1806.0781,2,COPDEM30,11.71083056
RGI2000-v7.0-G-18-00019,18,18-01,G167854E44848S,2002-01-20T00:00:00,167.85355963164892,-44.847750500000004,0.07081038187089,0,1769.3945,5,COPDEM30,13.72543083
RGI2000-v7.0-G-18-00020,18,18-01,G167861E44815S,2002-01-20T00:00:00,167.85876735059293,-44.815273000000005,0.03383672266462,0,1632.124,5,COPDEM30,12.57526652
RGI2000-v7.0-G-18-00021,18,18-01,G167892E44804S,2002-01-20T00:00:00,167.89020603584908,-44.8029585,0.01864126530968,0,1639.773,4,COPDEM30,11.91146227
RGI2000-v7.0-G-18-00022,18,18-01,G167932E44791S,2002-01-20T00:00:00,167.93110859654027,-44.7894225,0.044533423988237,0,1712.1345,4,COPDEM30,12.95441214
RGI2000-v7.0-G-18-00023,18,18-01,G167942E44789S,2002-01-20T00:00:00,167.94102314779008,-44.7878775,0.349575816401543,0,1697.0845,5,COPDEM30,18.27749117
RGI2000-v7.0-G-18-00024,18,18-01,G167951E44787S,2002-01-20T00:00:00,167.95021313671128,-44.7869765,0.197869959516712,0,1589.1151,4,COPDEM30,16.22756068
RGI2000-v7.0-G-18-00025,18,18-01,G167967E44786S,2002-01-20T00:00:00,167.96745162480454,-44.7862585,0.046878816246263,0,1631.0327,5,COPDEM30,13.03121230
RGI2000-v7.0-G-18-00026,18,18-01,G167973E44774S,2002-01-20T00:00:00,167.97263828367718,-44.7741475,0.121496003429619,0,1659.9216,5,COPDEM30,14.87987876
RGI2000-v7.0-G-18-00027,18,18-01,G167984E44772S,2002-01-20T00:00:00,167.98116806194008,-44.772087,0.053503609904618,0,1791.8123,2,COPDEM30,13.23831863
RGI2000-v7.0-G-18-00028,18,18-01,G167982E44775S,2002-01-20T00:00:00,167.98204408381633,-44.7747685,0.124613145542863,0,1721.0845,6,COPDEM30,14.94208221
RGI2000-v7.0-G-18-00029,18,18-01,G167987E44775S,2002-01-20T00:00:00,167.9870457868541,-44.775101,0.017423496783856,0,1834.886,3,COPDEM30,11.84797331
RGI2000-v7.0-G-18-00030,18,18-01,G168002E44792S,2002-01-20T00:00:00,167.99988119940153,-44.7912965,0.023910558141477,0,1786.2136,3,COPDEM30,12.16482549
RGI2000-v7.0-G-18-00031,18,18-01,G167999E44796S,2002-01-20T00:00:00,167.99817655666232,-44.7940785,0.016033123106974,0,1800.3658,4,COPDEM30,11.77270757
RGI2000-v7.0-G-18-00032,18,18-01,G167988E44809S,2002-01-20T00:00:00,167.98627517550477,-44.807625,0.108730780441278,0,1845.2605,3,COPDEM30,14.61640910
RGI2000-v7.0-G-18-00033,18,18-01,G167990E44824S,2002-01-20T00:00:00,167.99028344697336,-44.824394,0.022532709168896,0,1926.7072,2,COPDEM30,12.10152587
RGI2000-v7.0-G-18-00034,18,18-01,G167990E44828S,2002-01-20T00:00:00,167.9895372403846,-44.8280285,0.030840449644017,0,1813.1711,5,COPDEM30,12.45860288
RGI2000-v7.0-G-18-00035,18,18-01,G167999E44827S,2002-01-20T00:00:00,167.9973833636899,-44.827220499999996,0.027834075193153,0,1792.3121,5,COPDEM30,12.33569663
RGI2000-v7.0-G-18-00036,18,18-01,G168001E44830S,2002-01-20T00:00:00,168.0010741485849,-44.8293375,0.023078676310741,0,1427.4585,5,COPDEM30,12.12683346
RGI2000-v7.0-G-18-00037,18,18-01,G168006E44829S,2002-01-20T00:00:00,168.00602462599733,-44.828492499999996,0.075353309337427,0,1787.017,6,COPDEM30,13.84307802
RGI2000-v7.0-G-18-00038,18,18-01,G168012E44830S,2002-01-20T00:00:00,168.00932813686848,-44.830355999999995,0.059203927908197,0,1788.9525,2,COPDEM30,13.40646002
RGI2000-v7.0-G-18-00039,18,18-01,G168009E44826S,2002-01-20T00:00:00,168.0090920857542,-44.8260035,0.012520688808304,0,1719.797,3,COPDEM30,11.56654237
RGI2000-v7.0-G-18-00040,18,18-01,G168017E44824S,2002-01-20T00:00:00,168.01471450743492,-44.8238585,0.11748572865505,0,1217.759,4,COPDEM30,14.79866677
RGI2000-v7.0-G-18-00041,18,18-01,G168019E44826S,2002-01-20T00:00:00,168.0192965619362,-44.826051,0.024631763799169,0,1085.7379,7,COPDEM30,12.19723137
RGI2000-v7.0-G-18-00042,18,18-01,G168019E44837S,2002-01-20T00:00:00,168.016406604064,-44.836255,0.023124704449416,0,1810.987,2,COPDEM30,12.12895328
RGI2000-v7.0-G-18-00043,18,18-01,G168019E44838S,2002-01-20T00:00:00,168.019194125,-44.838173,0.014740512431434,0,1778.9342,3,COPDEM30,11.69974717
RGI2000-v7.0-G-18-00044,18,18-01,G168022E44843S,2002-01-20T00:00:00,168.02248108898306,-44.842425500000004,0.01220146710227,0,1625.4342,5,COPDEM30,11.54644352
RGI2000-v7.0-G-18-00045,18,18-01,G168025E44845S,2002-01-20T00:00:00,168.02598587581699,-44.8444485,0.011787856279067,0,1562.7863,6,COPDEM30,11.52000652
RGI2000-v7.0-G-18-00046,18,18-01,G168018E44847S,2002-01-20T00:00:00,168.0180298458763,-44.846387500000006,0.139855034000349,0,1195.3333,4,COPDEM30,15.23560757
RGI2000-v7.0-G-18-00047,18,18-01,G168017E44842S,2002-01-20T00:00:00,168.0155852244898,-44.842309,0.096599314751647,0,1565.9545,4,COPDEM30,14.35126024
RGI2000-v7.0-G-18-00048,18,18-01,G168004E44846S,2002-01-20T00:00:00,168.00396723737174,-44.84595,0.045537873937776,0,1859.669,7,COPDEM30,12.98754469
RGI2000-v7.0-G-18-00049,18,18-01,G168007E44850S,2002-01-20T00:00:00,168.0062361884306,-44.849874,0.033375763380683,0,1888.2327,6,COPDEM30,12.55766488
RGI2000-v7.0-G-18-00050,18,18-01,G168007E44853S,2002-01-20T00:00:00,168.00588027934032,-44.852941,0.023457816056554,0,1830.1216,6,COPDEM30,12.14423225
RGI2000-v7.0-G-18-00051,18,18-01,G168011E44853S,2002-01-20T00:00:00,168.0110791017857,-44.852162,0.016458261457169,0,1676.4509,3,COPDEM30,11.79605658
RGI2000-v7.0-G-18-00052,18,18-01,G168007E44858S,2002-01-20T00:00:00,168.00760488519637,-44.857276,0.178354793896114,0,1731.0948,5,COPDEM30,15.91249014
RGI2000-v7.0-G-18-00053,18,18-01,G168002E44859S,2002-01-20T00:00:00,168.00204892550792,-44.859320499999995,0.027011080555553,0,1643.8861,4,COPDEM30,12.30090673
RGI2000-v7.0-G-18-00054,18,18-01,G168005E44864S,2002-01-20T00:00:00,168.00385851232394,-44.862475,0.043636614713177,0,1321.3024,4,COPDEM30,12.92451303
RGI2000-v7.0-G-18-00055,18,18-01,G167994E44866S,2002-01-20T00:00:00,167.99506009351146,-44.8653165,0.025777408773589,0,1671.9849,5,COPDEM30,12.24774823
RGI2000-v7.0-G-18-00056,18,18-01,G168014E44882S,2002-01-20T00:00:00,168.014238,-44.8795735,0.015465572004456,0,1765.4375,4,COPDEM30,11.74104914
RGI2000-v7.0-G-18-00057,18,18-01,G168009E44818S,2002-01-20T00:00:00,168.0092154974227,-44.818195,0.032604937343963,0,1878.847,8,COPDEM30,12.52795722
RGI2000-v7.0-G-18-00058,18,18-01,G168012E44816S,2002-01-20T00:00:00,168.0118213907686,-44.815731,0.027441899926637,0,1809.3755,2,COPDEM30,12.31918356
RGI2000-v7.0-G-18-00059,18,18-01,G168045E44798S,2002-01-20T00:00:00,168.04375092931934,-44.796285,0.126819889774922,0,1796.3167,5,COPDEM30,14.98564925
RGI2000-v7.0-G-18-00060,18,18-01,G168047E44794S,2002-01-20T00:00:00,168.04662725962362,-44.7938025,0.024444941587412,0,2263.0557,6,COPDEM30,12.18888295
RGI2000-v7.0-G-18-00061,18,18-01,G168044E44792S,2002-01-20T00:00:00,168.04452305273827,-44.7919205,0.043055189990198,0,2284.9912,6,COPDEM30,12.90496424
RGI2000-v7.0-G-18-00062,18,18-01,G168049E44791S,2002-01-20T00:00:00,168.04906720883218,-44.790953,0.01820162678299,0,2207.5747,2,COPDEM30,11.88878767
RGI2000-v7.0-G-18-00063,18,18-01,G168050E44795S,2002-01-20T00:00:00,168.04969963218392,-44.7949865,0.019056557676261,0,2234.8242,5,COPDEM30,11.93263688
RGI2000-v7.0-G-18-00064,18,18-01,G168054E44794S,2002-01-20T00:00:00,168.0536226109868,-44.793525,0.05409824425214,0,2126.8105,2,COPDEM30,13.25626410
