rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-03-00001,03,03-01,G268352E81556N,1999-07-24T00:00:00,-91.64816808850877,81.5555075,0.36714680232613,0,340.77002,2,COPDEM30,18.48296960
RGI2000-v7.0-G-03-00002,03,03-01,G268475E81612N,1999-07-24T00:00:00,-91.51714869508451,81.61063949999999,0.220902482632682,0,250.67471,7,COPDEM30,16.58003698
RGI2000-v7.0-G-03-00003,03,03-01,G268510E81612N,1999-07-24T00:00:00,-91.48967434160659,81.6120875,0.247411753590179,0,380.20093,6,COPDEM30,16.96367028
RGI2000-v7.0-G-03-00004,03,03-01,G268657E81609N,1999-07-24T00:00:00,-91.44693684428472,81.612229,2.612253555549961,0,400.38107,4,COPDEM30,32.62745449
RGI2000-v7.0-G-03-00005,03,03-01,G268658E81610N,1999-07-24T00:00:00,-91.33092529998325,81.60753650000001,7.951200708633289,0,266.0603,5,COPDEM30,49.47702292
RGI2000-v7.0-G-03-00006,03,03-01,G268891E81606N,1999-07-24T00:00:00,-91.19072048294848,81.599658,7.242569701586166,0,243.73396,2,COPDEM30,47.67683189
RGI2000-v7.0-G-03-00007,03,03-01,G268756E81586N,1999-07-24T00:00:00,-91.24761459606907,81.58643000000001,0.527845761463284,0,275.02094,5,COPDEM30,20.17141923
RGI2000-v7.0-G-03-00008,03,03-01,G268786E81566N,1999-07-24T00:00:00,-91.21854186877822,81.56551300000001,0.566743041913964,0,110.28208,8,COPDEM30,20.53952732
RGI2000-v7.0-G-03-00009,03,03-01,G268871E81574N,1999-07-24T00:00:00,-91.11851548950182,81.56890200000001,0.47483926123107,0,150.33862,3,COPDEM30,19.64720142
RGI2000-v7.0-G-03-00010,03,03-01,G268733E81618N,1999-07-24T00:00:00,-91.17931865901946,81.622287,6.062276456283638,0,396.91742,4,COPDEM30,44.47036677
RGI2000-v7.0-G-03-00011,03,03-01,G268780E81638N,1999-07-24T00:00:00,-91.20348455961094,81.637495,3.14208447444115,0,419.05435,3,COPDEM30,34.81629620
RGI2000-v7.0-G-03-00012,03,03-01,G268757E81661N,1999-07-24T00:00:00,-91.24295086685827,81.660641,0.293691985832276,0,578.12946,2,COPDEM30,17.58706987
RGI2000-v7.0-G-03-00013,03,03-01,G268893E81686N,1999-07-24T00:00:00,-91.30070680022172,81.673676,13.261102271314552,0,341.78046,2,COPDEM90,60.98211495
RGI2000-v7.0-G-03-00014,03,03-01,G268544E81663N,1999-07-24T00:00:00,-91.42529369519951,81.66011800000001,16.402422745318876,0,376.00424,8,COPDEM90,66.69986647
RGI2000-v7.0-G-03-00015,03,03-01,G268554E81645N,1999-07-24T00:00:00,-91.45394617870735,81.64644200000001,1.799164204856494,0,454.89255,8,COPDEM30,28.77860975
RGI2000-v7.0-G-03-00016,03,03-01,G268493E81636N,1999-07-24T00:00:00,-91.52928516967111,81.639429,2.733352575626982,0,504.57,8,COPDEM30,33.14599544
RGI2000-v7.0-G-03-00017,03,03-01,G268450E81629N,1999-07-24T00:00:00,-91.5437129579382,81.6286835,0.49832063385202,0,679.27277,8,COPDEM30,19.88285608
RGI2000-v7.0-G-03-00018,03,03-01,G268953E81654N,1999-07-24T00:00:00,-91.04580497596154,81.6527955,0.350743187189908,0,167.14815,6,COPDEM30,18.29130054
RGI2000-v7.0-G-03-00019,03,03-01,G269070E81659N,1999-07-24T00:00:00,-90.97319588398787,81.653175,3.498221671826502,0,262.7766,4,COPDEM30,36.18494697
RGI2000-v7.0-G-03-00020,03,03-01,G268896E81673N,1999-07-24T00:00:00,-91.10403479738176,81.6725265,0.298555548052522,0,397.35513,1,COPDEM30,17.64963316
RGI2000-v7.0-G-03-00021,03,03-01,G268834E81696N,1999-07-24T00:00:00,-91.08650660602324,81.70917800000001,4.409139363843209,0,192.17068,3,COPDEM30,39.39713107
RGI2000-v7.0-G-03-00022,03,03-01,G269129E81703N,1999-07-24T00:00:00,-90.83452669166724,81.70418599999999,6.975515127220551,0,263.84448,1,COPDEM30,46.97568072
