rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-15-00001,15,15-01,G078088E31398N,2002-07-10T00:00:00,78.08789103872677,31.398046,0.032645149680738,0,4669.472,4,COPDEM30,12.52951563
RGI2000-v7.0-G-15-00002,15,15-01,G078125E31399N,2002-07-10T00:00:00,78.12369900224346,31.3977955,0.2606302102511,0,4570.9473,7,COPDEM30,17.14727369
RGI2000-v7.0-G-15-00003,15,15-01,G078128E31390N,2000-08-05T00:00:00,78.12850965438014,31.3902875,0.040742056137457,0,4832.1836,6,COPDEM30,12.82585262
RGI2000-v7.0-G-15-00004,15,15-01,G078161E31376N,2000-08-05T00:00:00,78.16067635738256,31.3759,0.152257440973558,0,4618.2163,7,COPDEM30,15.46282513
RGI2000-v7.0-G-15-00005,15,15-01,G078151E31367N,2000-08-05T00:00:00,78.14974707712838,31.363989,0.27858726126442,0,4477.985,1,COPDEM30,17.38939126
RGI2000-v7.0-G-15-00006,15,15-01,G078137E31355N,2000-08-05T00:00:00,78.13709755660378,31.35499,0.050078288194707,0,4841.5547,8,COPDEM30,13.13294502
RGI2000-v7.0-G-15-00007,15,15-01,G078163E31346N,2000-08-05T00:00:00,78.16333873296703,31.346605,0.088739600174278,0,4698.9126,1,COPDEM30,14.17048698
RGI2000-v7.0-G-15-00008,15,15-01,G078270E31273N,2000-08-05T00:00:00,78.27039369736842,31.273463,0.039150154483732,0,4648.8647,8,COPDEM30,12.77009572
RGI2000-v7.0-G-15-00009,15,15-01,G078278E31265N,2000-08-05T00:00:00,78.27714516666666,31.264767,0.326227387372848,0,4791.702,8,COPDEM30,17.99628463
RGI2000-v7.0-G-15-00010,15,15-01,G078295E31261N,2000-08-05T00:00:00,78.29459810666916,31.261277999999997,0.053387326102273,0,4728.3877,1,COPDEM30,13.23479766
RGI2000-v7.0-G-15-00011,15,15-01,G078301E31261N,2000-08-05T00:00:00,78.30023349228131,31.2601515,0.038328485979523,0,4707.585,1,COPDEM30,12.74087272
RGI2000-v7.0-G-15-00012,15,15-01,G078305E31262N,2000-08-05T00:00:00,78.30595520544883,31.2624395,0.234542495516638,0,4734.9287,8,COPDEM30,16.78014226
RGI2000-v7.0-G-15-00013,15,15-01,G078313E31278N,2000-08-05T00:00:00,78.31409055586909,31.2779815,0.250819745578394,0,4964.848,6,COPDEM30,17.01146705
RGI2000-v7.0-G-15-00014,15,15-01,G078306E31280N,2000-08-05T00:00:00,78.3098493658707,31.280765,0.198599906246449,0,5005.836,6,COPDEM30,16.23903691
RGI2000-v7.0-G-15-00015,15,15-01,G078303E31285N,2000-08-05T00:00:00,78.3026736891648,31.2838495,0.109160537784949,0,5011.247,7,COPDEM30,14.62552326
RGI2000-v7.0-G-15-00016,15,15-01,G078307E31291N,2000-08-05T00:00:00,78.30704526249279,31.2911175,0.640818205959304,0,4773.1616,8,COPDEM30,21.20715702
RGI2000-v7.0-G-15-00017,15,15-01,G078290E31297N,2000-08-05T00:00:00,78.29159842438116,31.298259,0.360022982910444,0,4928.0244,7,COPDEM30,18.40026813
RGI2000-v7.0-G-15-00018,15,15-01,G078292E31306N,2000-08-05T00:00:00,78.29326590119622,31.3053645,0.611464211143236,0,4891.3657,8,COPDEM30,20.94746479
RGI2000-v7.0-G-15-00019,15,15-01,G078299E31306N,2002-07-10T00:00:00,78.29912980399027,31.306098,0.048893914977556,0,4964.963,2,COPDEM30,13.09567559
RGI2000-v7.0-G-15-00020,15,15-01,G078294E31313N,2000-08-05T00:00:00,78.29523548215109,31.313353499999998,0.184202075207149,0,5001.1074,7,COPDEM30,16.00862769
RGI2000-v7.0-G-15-00021,15,15-01,G078322E31277N,2000-08-05T00:00:00,78.32258151729337,31.277531,0.074486891460247,0,5015.8096,7,COPDEM30,13.82092014
RGI2000-v7.0-G-15-00022,15,15-01,G078327E31269N,2000-08-05T00:00:00,78.32661420709641,31.269873,0.844862147011996,0,4844.955,7,COPDEM30,22.86829362
RGI2000-v7.0-G-15-00023,15,15-01,G078337E31274N,2000-08-05T00:00:00,78.33696832743098,31.2738285,0.660524185190954,0,4942.747,4,COPDEM30,21.37816946
RGI2000-v7.0-G-15-00024,15,15-01,G078350E31274N,2002-07-10T00:00:00,78.34896749597586,31.273111999999998,0.222630877143963,0,4906.68,6,COPDEM30,16.60572872
RGI2000-v7.0-G-15-00025,15,15-01,G078361E31260N,2002-07-10T00:00:00,78.36055303818682,31.26035,0.021430665731974,0,4865.7446,7,COPDEM30,12.04949030
RGI2000-v7.0-G-15-00026,15,15-01,G078372E31260N,2002-07-10T00:00:00,78.36757544260217,31.2594755,0.776767279070104,0,5084.1045,5,COPDEM30,22.33881626
RGI2000-v7.0-G-15-00027,15,15-01,G078378E31264N,2002-07-10T00:00:00,78.377735109447,31.263911999999998,0.25146475840525,0,5327.24,5,COPDEM30,17.02047667
RGI2000-v7.0-G-15-00028,15,15-01,G078372E31272N,2002-07-10T00:00:00,78.36923209032439,31.2709915,3.796742641396651,0,5013.1733,7,COPDEM30,37.27932473
RGI2000-v7.0-G-15-00029,15,15-01,G078393E31259N,2002-07-10T00:00:00,78.39251053070838,31.263350000000003,1.928202058821625,0,5092.883,6,COPDEM30,29.44036017
RGI2000-v7.0-G-15-00030,15,15-01,G078396E31248N,2002-07-10T00:00:00,78.39760699646465,31.250232,1.171032818499465,0,4989.252,7,COPDEM30,25.14999777
RGI2000-v7.0-G-15-00031,15,15-01,G078396E31237N,2000-08-05T00:00:00,78.39220896625449,31.2348285,2.605266368656143,0,5019.817,7,COPDEM30,32.59717257
RGI2000-v7.0-G-15-00032,15,15-01,G078397E31232N,2000-08-05T00:00:00,78.39760746506921,31.231913,0.149678970178513,0,5338.504,7,COPDEM30,15.41637131
RGI2000-v7.0-G-15-00033,15,15-01,G078398E31227N,2000-08-05T00:00:00,78.39856363730098,31.226578,0.105869790170319,0,5158.165,5,COPDEM30,14.55526935
RGI2000-v7.0-G-15-00034,15,15-01,G078401E31226N,2002-07-10T00:00:00,78.40062071398148,31.2261515,0.027609333963641,0,5073.131,5,COPDEM30,12.32624794
RGI2000-v7.0-G-15-00035,15,15-01,G078409E31232N,2000-08-05T00:00:00,78.40998423394495,31.232382,1.190624068636424,0,5174.1953,5,COPDEM30,25.27620102
RGI2000-v7.0-G-15-00036,15,15-01,G078417E31234N,2000-08-05T00:00:00,78.41647489780132,31.235552,0.259740512914402,0,5227.742,5,COPDEM30,17.13506416
RGI2000-v7.0-G-15-00037,15,15-01,G078437E31241N,2000-08-05T00:00:00,78.43657927333885,31.237162,3.537730441559711,0,4913.7295,6,COPDEM30,36.33239766
RGI2000-v7.0-G-15-00038,15,15-01,G078439E31229N,2000-08-05T00:00:00,78.43884625206877,31.2285895,0.136088834724075,0,5163.783,5,COPDEM30,15.16463083
RGI2000-v7.0-G-15-00039,15,15-01,G078447E31233N,2000-08-05T00:00:00,78.44736170842572,31.233204999999998,0.435858631868123,0,5184.4165,5,COPDEM30,19.24274266
RGI2000-v7.0-G-15-00040,15,15-01,G078455E31232N,2000-08-05T00:00:00,78.4553735719744,31.232494,0.127914898325354,0,5060.585,5,COPDEM30,15.00712693
RGI2000-v7.0-G-15-00041,15,15-01,G078457E31233N,2000-08-05T00:00:00,78.45889240391755,31.233494,0.76362845952485,0,5084.017,6,COPDEM30,22.23401725
RGI2000-v7.0-G-15-00042,15,15-01,G078461E31223N,2000-08-05T00:00:00,78.4612156791359,31.2234305,0.022321831235701,0,4968.4756,7,COPDEM30,12.09166893
RGI2000-v7.0-G-15-00043,15,15-01,G078466E31220N,2000-08-05T00:00:00,78.46614587542422,31.221679,0.307049981899091,0,5098.402,7,COPDEM30,17.75769273
RGI2000-v7.0-G-15-00044,15,15-01,G078467E31218N,2000-08-05T00:00:00,78.46682689636134,31.2182635,0.302105655917082,0,5093.4785,7,COPDEM30,17.69497944
RGI2000-v7.0-G-15-00045,15,15-01,G078469E31213N,2002-07-10T00:00:00,78.4686445,31.213102,0.12870454012527,0,4997.4355,6,COPDEM30,15.02255810
RGI2000-v7.0-G-15-00046,15,15-01,G078468E31207N,2000-08-05T00:00:00,78.46566195433658,31.207638,1.936488230738174,0,4917.256,8,COPDEM30,29.48208647
RGI2000-v7.0-G-15-00047,15,15-01,G078468E31196N,2000-08-05T00:00:00,78.47072569148935,31.193582499999998,1.892690696111908,0,5341.4536,7,COPDEM30,29.26051340
RGI2000-v7.0-G-15-00048,15,15-01,G078466E31190N,2000-08-05T00:00:00,78.46558206283112,31.1900795,0.11415424239482,0,5115.696,7,COPDEM30,14.73014075
RGI2000-v7.0-G-15-00049,15,15-01,G078467E31183N,2000-08-05T00:00:00,78.46730082976575,31.1830955,0.028241424131984,0,4888.3447,6,COPDEM30,12.35272589
RGI2000-v7.0-G-15-00050,15,15-01,G078483E31191N,2000-08-05T00:00:00,78.48231407471897,31.1900355,0.883846374181979,0,5370.6304,6,COPDEM30,23.16183457
