rgi_id,o1region,o2region,glims_id,src_date,cenlon,cenlat,area_km2,conn_lvl,zmed_m,aspect_sec,dem_source,rgi_grid_spacing_m
RGI2000-v7.0-G-01-00001,01,01-01,G204091E67414N,2008-09-02T00:00:00,-155.90940361036584,67.4137265,0.239199161030735,0,1544.6694,1,COPDEM30,16.84711878
RGI2000-v7.0-G-01-00002,01,01-01,G204121E67419N,2008-09-02T00:00:00,-155.87911428757442,67.419232,0.104640862157241,0,1328.5566,1,COPDEM30,14.52875358
RGI2000-v7.0-G-01-00003,01,01-01,G204471E67431N,2008-09-02T00:00:00,-155.5307860118259,67.431484,0.216605047642537,0,1423.2068,1,COPDEM30,16.51571864
RGI2000-v7.0-G-01-00004,01,01-01,G204497E67431N,2008-09-02T00:00:00,-155.50194842916193,67.430514,0.252648926823073,0,1249.6306,2,COPDEM30,17.03698726
RGI2000-v7.0-G-01-00005,01,01-01,G204521E67429N,2008-09-02T00:00:00,-155.47817274020792,67.432873,0.474715764168447,0,1290.8923,8,COPDEM30,19.64594681
RGI2000-v7.0-G-01-00006,01,01-01,G204503E67573N,2008-09-10T00:00:00,-155.4969497117513,67.5722555,0.408503513174389,0,2087.9443,3,COPDEM30,18.94799914
RGI2000-v7.0-G-01-00007,01,01-01,G204489E67575N,2008-09-10T00:00:00,-155.5097430180939,67.574614,0.916141352615376,0,2052.995,8,COPDEM30,23.40013825
RGI2000-v7.0-G-01-00008,01,01-01,G205041E67468N,2008-09-02T00:00:00,-154.9569761963807,67.468513,0.419314718753844,0,1547.9398,1,COPDEM30,19.06563207
RGI2000-v7.0-G-01-00009,01,01-01,G205031E67448N,2008-09-02T00:00:00,-154.96751803415037,67.44832099999999,0.078453454506608,0,1643.2263,8,COPDEM30,13.92133613
RGI2000-v7.0-G-01-00010,01,01-01,G205033E67434N,2008-09-02T00:00:00,-154.96389601536634,67.43386,0.72088768246473,0,1539.0287,8,COPDEM30,21.88671467
RGI2000-v7.0-G-01-00011,01,01-01,G205021E67424N,2008-09-02T00:00:00,-154.97749581978405,67.4240015,0.613558326831874,0,1517.5354,8,COPDEM30,20.96619497
RGI2000-v7.0-G-01-00012,01,01-01,G205009E67418N,2008-09-02T00:00:00,-154.99073524999997,67.41858450000001,0.934563729750826,0,1472.3256,8,COPDEM30,23.53419710
RGI2000-v7.0-G-01-00013,01,01-01,G205052E67404N,2008-09-08T00:00:00,-154.9478629488548,67.4041505,0.088580926577986,0,1614.3666,5,COPDEM30,14.16675673
RGI2000-v7.0-G-01-00014,01,01-01,G205086E67396N,2008-09-08T00:00:00,-154.91428771968367,67.39615599999999,0.196333237943257,0,1531.8369,2,COPDEM30,16.20333093
RGI2000-v7.0-G-01-00015,01,01-01,G205083E67406N,2008-09-02T00:00:00,-154.90581414848484,67.405741,0.584687000127814,0,1514.2303,2,COPDEM30,20.70507599
RGI2000-v7.0-G-01-00016,01,01-01,G205086E67417N,2008-09-02T00:00:00,-154.9129869174938,67.416652,0.141425608955022,0,1505.3369,1,COPDEM30,15.26492349
RGI2000-v7.0-G-01-00017,01,01-01,G205070E67419N,2008-09-02T00:00:00,-154.92050560735294,67.4225275,2.237826723935505,0,1435.4122,2,COPDEM30,30.94311433
RGI2000-v7.0-G-01-00018,01,01-01,G205130E67387N,2008-09-08T00:00:00,-154.86981936987542,67.386759,0.150036874642824,0,1318.5251,1,COPDEM30,15.42284311
RGI2000-v7.0-G-01-00019,01,01-01,G205062E67365N,2008-09-08T00:00:00,-154.9379062317742,67.365445,0.147081923970413,0,1389.9137,1,COPDEM30,15.36917658
RGI2000-v7.0-G-01-00020,01,01-01,G205270E67450N,2008-09-02T00:00:00,-154.7307211798202,67.450763,0.115454087983077,0,1328.28,1,COPDEM30,14.75699498
RGI2000-v7.0-G-01-00021,01,01-01,G205309E67448N,2008-09-02T00:00:00,-154.69101301625574,67.4481845,0.134507203492921,0,1440.2938,8,COPDEM30,15.13453132
RGI2000-v7.0-G-01-00022,01,01-01,G205393E67441N,2008-09-02T00:00:00,-154.60700118232944,67.440657,0.061808791122997,0,1371.2872,1,COPDEM30,13.48059234
RGI2000-v7.0-G-01-00023,01,01-01,G205456E67428N,2008-09-02T00:00:00,-154.54440855763357,67.427818,0.152715097571816,0,1394.6323,1,COPDEM30,15.47102907
RGI2000-v7.0-G-01-00024,01,01-01,G205498E67458N,2008-09-02T00:00:00,-154.49826555789474,67.459093,0.559205219116344,0,1507.3688,1,COPDEM30,20.46920355
RGI2000-v7.0-G-01-00025,01,01-01,G205527E67462N,2008-09-02T00:00:00,-154.47077139871791,67.46141850000001,0.297163829857434,0,1538.2355,1,COPDEM30,17.63178293
RGI2000-v7.0-G-01-00026,01,01-01,G205531E67479N,2008-09-02T00:00:00,-154.46797954666425,67.47936100000001,0.12566269597915,0,1501.5067,1,COPDEM30,14.96285084
RGI2000-v7.0-G-01-00027,01,01-01,G205364E67478N,2008-09-02T00:00:00,-154.63604661546032,67.477784,0.158668068692417,0,1408.9194,2,COPDEM30,15.57664249
RGI2000-v7.0-G-01-00028,01,01-01,G205328E67488N,2008-09-02T00:00:00,-154.6728792434782,67.48844,0.109097659304116,0,1424.3357,1,COPDEM30,14.62419087
RGI2000-v7.0-G-01-00029,01,01-01,G205491E67362N,2008-09-08T00:00:00,-154.50851691457535,67.3625765,0.389076802151623,0,1455.6638,1,COPDEM30,18.73264297
RGI2000-v7.0-G-01-00030,01,01-01,G205526E67328N,2008-09-11T00:00:00,-154.4748557207319,67.32802899999999,0.186693184771038,0,1364.5266,1,COPDEM30,16.04912095
RGI2000-v7.0-G-01-00031,01,01-01,G205802E67390N,2008-09-08T00:00:00,-154.20089876885712,67.39002049999999,1.384686586723098,0,1363.8595,2,COPDEM30,26.47417892
RGI2000-v7.0-G-01-00032,01,01-01,G205832E67389N,2008-09-08T00:00:00,-154.16480560026213,67.388781,1.08273390110669,0,1448.1582,1,COPDEM30,24.56763003
RGI2000-v7.0-G-01-00033,01,01-01,G205844E67399N,2008-09-08T00:00:00,-154.14921766957212,67.393517,0.483519420209789,0,1527.8405,2,COPDEM30,19.73497850
RGI2000-v7.0-G-01-00034,01,01-01,G205885E67403N,2008-09-02T00:00:00,-154.11450448903105,67.40338750000001,0.049004087827121,0,1408.3279,2,COPDEM30,13.09916137
RGI2000-v7.0-G-01-00035,01,01-01,G205888E67374N,2008-09-08T00:00:00,-154.11221444593025,67.374616,0.15592409722742,0,1401.5615,1,COPDEM30,15.52821156
RGI2000-v7.0-G-01-00036,01,01-01,G205896E67374N,2008-09-08T00:00:00,-154.10414655261627,67.37453049999999,0.135494759123256,0,1408.1628,1,COPDEM30,15.15334579
RGI2000-v7.0-G-01-00037,01,01-01,G205908E67375N,2008-09-08T00:00:00,-154.09266507459677,67.37454199999999,0.156669556211602,0,1478.6896,2,COPDEM30,15.54141074
RGI2000-v7.0-G-01-00038,01,01-01,G205923E67376N,2008-09-08T00:00:00,-154.07684822027971,67.3758915,0.308602157793372,0,1442.3806,1,COPDEM30,17.77727606
