instance,object_id,key,bytes,etag,last_modified
glo30,Copernicus_DSM_COG_10_N00_00_E006_00_DEM,Copernicus_DSM_COG_10_N00_00_E006_00_DEM/Copernicus_DSM_COG_10_N00_00_E006_00_DEM.tif,3706739,86f3975bb2412ecec213e709dfc7316e,2022-05-09T13:58:59.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E009_00_DEM,Copernicus_DSM_COG_10_N00_00_E009_00_DEM/Copernicus_DSM_COG_10_N00_00_E009_00_DEM.tif,27322825,bdc7372f90d3c966a81c85680976ea85,2022-05-09T13:58:59.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E010_00_DEM,Copernicus_DSM_COG_10_N00_00_E010_00_DEM/Copernicus_DSM_COG_10_N00_00_E010_00_DEM.tif,48574604,5d3e649f2b4ed6ecc828df5f5e3eb35e,2022-05-09T13:59:00.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E011_00_DEM,Copernicus_DSM_COG_10_N00_00_E011_00_DEM/Copernicus_DSM_COG_10_N00_00_E011_00_DEM.tif,46922840,d573b0b808b888a73d882dfcccf9702a,2022-05-09T13:59:00.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E012_00_DEM,Copernicus_DSM_COG_10_N00_00_E012_00_DEM/Copernicus_DSM_COG_10_N00_00_E012_00_DEM.tif,46756919,fe4d5b090b65410ffa65e7e2e609d39e,2022-05-09T13:59:00.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E013_00_DEM,Copernicus_DSM_COG_10_N00_00_E013_00_DEM/Copernicus_DSM_COG_10_N00_00_E013_00_DEM.tif,45270315,32d12ffbe469a5aec3e85fc36637266e,2022-05-09T13:59:00.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E014_00_DEM,Copernicus_DSM_COG_10_N00_00_E014_00_DEM/Copernicus_DSM_COG_10_N00_00_E014_00_DEM.tif,45263385,371436b8d7b1d90996ed489999fcdb7a,2022-05-09T13:59:01.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E015_00_DEM,Copernicus_DSM_COG_10_N00_00_E015_00_DEM/Copernicus_DSM_COG_10_N00_00_E015_00_DEM.tif,44828863,a123b45faf43855332d6537289ddaed4,2022-05-09T13:59:01.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E016_00_DEM,Copernicus_DSM_COG_10_N00_00_E016_00_DEM/Copernicus_DSM_COG_10_N00_00_E016_00_DEM.tif,42785854,b333312a5272fc1e52ac0ab52b01874e,2022-05-09T13:59:01.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E017_00_DEM,Copernicus_DSM_COG_10_N00_00_E017_00_DEM/Copernicus_DSM_COG_10_N00_00_E017_00_DEM.tif,41856859,3ef274f011d490a2826b3d4eae9f5f21,2022-05-09T13:59:01.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E018_00_DEM,Copernicus_DSM_COG_10_N00_00_E018_00_DEM/Copernicus_DSM_COG_10_N00_00_E018_00_DEM.tif,41642148,edc0e6bf2b47cf2090dbd634bd67b70f,2022-05-09T13:59:02.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E019_00_DEM,Copernicus_DSM_COG_10_N00_00_E019_00_DEM/Copernicus_DSM_COG_10_N00_00_E019_00_DEM.tif,44446678,e5f4842ae2df899f2a052aa16ba8f0f3,2022-05-09T13:59:02.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E020_00_DEM,Copernicus_DSM_COG_10_N00_00_E020_00_DEM/Copernicus_DSM_COG_10_N00_00_E020_00_DEM.tif,44521095,f9ad15e531c089a7581f5c8492d36ef4,2022-05-09T13:59:02.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E021_00_DEM,Copernicus_DSM_COG_10_N00_00_E021_00_DEM/Copernicus_DSM_COG_10_N00_00_E021_00_DEM.tif,44738539,b3e81e1468466090e9c4187b5b08d5b7,2022-05-09T13:59:02.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E022_00_DEM,Copernicus_DSM_COG_10_N00_00_E022_00_DEM/Copernicus_DSM_COG_10_N00_00_E022_00_DEM.tif,45221385,6ce498d3046700c2f83dcd6f40f6e57e,2022-05-09T13:59:03.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E023_00_DEM,Copernicus_DSM_COG_10_N00_00_E023_00_DEM/Copernicus_DSM_COG_10_N00_00_E023_00_DEM.tif,45261661,47cad396c0326e9de7ec902bfd70cc1b,2022-05-09T13:59:03.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E024_00_DEM,Copernicus_DSM_COG_10_N00_00_E024_00_DEM/Copernicus_DSM_COG_10_N00_00_E024_00_DEM.tif,44205553,d7a8e3db7c202d40dd5dd928937d4c73,2022-05-09T13:59:03.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E025_00_DEM,Copernicus_DSM_COG_10_N00_00_E025_00_DEM/Copernicus_DSM_COG_10_N00_00_E025_00_DEM.tif,44872354,4d1681453cbbb38e08cd90987e1fd169,2022-05-09T13:59:03.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E026_00_DEM,Copernicus_DSM_COG_10_N00_00_E026_00_DEM/Copernicus_DSM_COG_10_N00_00_E026_00_DEM.tif,44597217,aa177b1d51bebedf1d073f85ba149053,2022-05-09T13:59:03.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E027_00_DEM,Copernicus_DSM_COG_10_N00_00_E027_00_DEM/Copernicus_DSM_COG_10_N00_00_E027_00_DEM.tif,42803929,0d4c6539e130b2c566e386f9a90dec5d,2022-05-09T13:59:04.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E028_00_DEM,Copernicus_DSM_COG_10_N00_00_E028_00_DEM/Copernicus_DSM_COG_10_N00_00_E028_00_DEM.tif,43591931,04beee2b7c6941cbd03157e2f4b9eeea,2022-05-09T13:59:04.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E029_00_DEM,Copernicus_DSM_COG_10_N00_00_E029_00_DEM/Copernicus_DSM_COG_10_N00_00_E029_00_DEM.tif,42537537,83e03d26cbf80fe314c1914718950036,2022-05-09T13:59:04.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E030_00_DEM,Copernicus_DSM_COG_10_N00_00_E030_00_DEM/Copernicus_DSM_COG_10_N00_00_E030_00_DEM.tif,40214167,fcea74a71b48b5134de2bfd327ee8190,2022-05-09T13:59:04.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E031_00_DEM,Copernicus_DSM_COG_10_N00_00_E031_00_DEM/Copernicus_DSM_COG_10_N00_00_E031_00_DEM.tif,39173981,01dd2f97827a6c8443e82490c5de47de,2022-05-09T13:59:04.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E032_00_DEM,Copernicus_DSM_COG_10_N00_00_E032_00_DEM/Copernicus_DSM_COG_10_N00_00_E032_00_DEM.tif,35850799,9d304f5f6552145cc82882a5f169191e,2022-05-09T13:59:05.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E033_00_DEM,Copernicus_DSM_COG_10_N00_00_E033_00_DEM/Copernicus_DSM_COG_10_N00_00_E033_00_DEM.tif,29157188,43d74c20558dd20c356bfbfd20f36172,2022-05-09T13:59:05.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E034_00_DEM,Copernicus_DSM_COG_10_N00_00_E034_00_DEM/Copernicus_DSM_COG_10_N00_00_E034_00_DEM.tif,38695183,b172859072bf20316f8e08aa17880704,2022-05-09T13:59:05.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E035_00_DEM,Copernicus_DSM_COG_10_N00_00_E035_00_DEM/Copernicus_DSM_COG_10_N00_00_E035_00_DEM.tif,39606801,4906e5d847f1e8bd6f06dda50e8ab2df,2022-05-09T13:59:05.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E036_00_DEM,Copernicus_DSM_COG_10_N00_00_E036_00_DEM/Copernicus_DSM_COG_10_N00_00_E036_00_DEM.tif,37673267,06774af7ac05141936a83ca74f5f3a92,2022-05-09T13:59:06.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E037_00_DEM,Copernicus_DSM_COG_10_N00_00_E037_00_DEM/Copernicus_DSM_COG_10_N00_00_E037_00_DEM.tif,39177412,9872c0d2f992f4061ead35142c224005,2022-05-09T13:59:06.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E038_00_DEM,Copernicus_DSM_COG_10_N00_00_E038_00_DEM/Copernicus_DSM_COG_10_N00_00_E038_00_DEM.tif,39344326,ff6348c54bd6e5de7397d24f046199de,2022-05-09T13:59:06.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E039_00_DEM,Copernicus_DSM_COG_10_N00_00_E039_00_DEM/Copernicus_DSM_COG_10_N00_00_E039_00_DEM.tif,38989670,36f07bd1aede466816453d8298fd3b17,2022-05-09T13:59:06.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E040_00_DEM,Copernicus_DSM_COG_10_N00_00_E040_00_DEM/Copernicus_DSM_COG_10_N00_00_E040_00_DEM.tif,40834767,50434912885f3f6e9306b727f61545ec,2022-05-09T13:59:06.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E041_00_DEM,Copernicus_DSM_COG_10_N00_00_E041_00_DEM/Copernicus_DSM_COG_10_N00_00_E041_00_DEM.tif,44994112,e96b181f6d5135df12dc48a4ca9c9dee,2022-05-09T13:59:07.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E042_00_DEM,Copernicus_DSM_COG_10_N00_00_E042_00_DEM/Copernicus_DSM_COG_10_N00_00_E042_00_DEM.tif,46438012,82216924cb493d23d678e3c1ccb41541,2022-05-09T13:59:07.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E043_00_DEM,Copernicus_DSM_COG_10_N00_00_E043_00_DEM/Copernicus_DSM_COG_10_N00_00_E043_00_DEM.tif,17623214,5420fcff9d42c585f7651084c2124e68,2022-05-09T13:59:07.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E072_00_DEM,Copernicus_DSM_COG_10_N00_00_E072_00_DEM/Copernicus_DSM_COG_10_N00_00_E072_00_DEM.tif,120606,d185760d2826d991399a3ae9a2a1765f,2022-05-09T13:59:07.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E073_00_DEM,Copernicus_DSM_COG_10_N00_00_E073_00_DEM/Copernicus_DSM_COG_10_N00_00_E073_00_DEM.tif,371322,95caa8753075368a053526685b4b3fc2,2022-05-09T13:59:07.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E097_00_DEM,Copernicus_DSM_COG_10_N00_00_E097_00_DEM/Copernicus_DSM_COG_10_N00_00_E097_00_DEM.tif,7109238,5d8d02128854b4154dd1d9f429013ef9,2022-05-09T13:59:08.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E098_00_DEM,Copernicus_DSM_COG_10_N00_00_E098_00_DEM/Copernicus_DSM_COG_10_N00_00_E098_00_DEM.tif,1885608,aa6356c3fb52a537e2d94bf540f7c2c5,2022-05-09T13:59:08.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E099_00_DEM,Copernicus_DSM_COG_10_N00_00_E099_00_DEM/Copernicus_DSM_COG_10_N00_00_E099_00_DEM.tif,40475602,10d00a60420b621a95a823a4eebd177b,2022-05-09T13:59:08.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E100_00_DEM,Copernicus_DSM_COG_10_N00_00_E100_00_DEM/Copernicus_DSM_COG_10_N00_00_E100_00_DEM.tif,48813349,40509b7dbe55e554e980df14cb69b80f,2022-05-09T13:59:08.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E101_00_DEM,Copernicus_DSM_COG_10_N00_00_E101_00_DEM/Copernicus_DSM_COG_10_N00_00_E101_00_DEM.tif,51758773,5bb7324aa796629509fac96992d68eb8,2022-05-09T13:59:08.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E102_00_DEM,Copernicus_DSM_COG_10_N00_00_E102_00_DEM/Copernicus_DSM_COG_10_N00_00_E102_00_DEM.tif,48733983,d9f335ea47a5f840a958ae30335f9114,2022-05-09T13:59:08.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E103_00_DEM,Copernicus_DSM_COG_10_N00_00_E103_00_DEM/Copernicus_DSM_COG_10_N00_00_E103_00_DEM.tif,25925478,1c9f9fa97cb5b7c2f5d08527fbf4837c,2022-05-09T13:59:09.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E104_00_DEM,Copernicus_DSM_COG_10_N00_00_E104_00_DEM/Copernicus_DSM_COG_10_N00_00_E104_00_DEM.tif,7431012,8d6fffa751208a9f92bb539c0708c801,2022-05-09T13:59:09.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E106_00_DEM,Copernicus_DSM_COG_10_N00_00_E106_00_DEM/Copernicus_DSM_COG_10_N00_00_E106_00_DEM.tif,106062,4a87c51950c2d76fefab22e5a9d24bdc,2022-05-09T13:59:09.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E107_00_DEM,Copernicus_DSM_COG_10_N00_00_E107_00_DEM/Copernicus_DSM_COG_10_N00_00_E107_00_DEM.tif,464512,f91065fe15c701879160703598172cb0,2022-05-09T13:59:09.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E108_00_DEM,Copernicus_DSM_COG_10_N00_00_E108_00_DEM/Copernicus_DSM_COG_10_N00_00_E108_00_DEM.tif,3391504,8616157d150aba75dba3f16beb4ddbe2,2022-05-09T13:59:09.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E109_00_DEM,Copernicus_DSM_COG_10_N00_00_E109_00_DEM/Copernicus_DSM_COG_10_N00_00_E109_00_DEM.tif,50090913,2894aa6bd41f688d3f5b12bb92742ffb,2022-05-09T13:59:10.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E110_00_DEM,Copernicus_DSM_COG_10_N00_00_E110_00_DEM/Copernicus_DSM_COG_10_N00_00_E110_00_DEM.tif,51385272,fa7e3e0f3095f0fed9590b243acabfb7,2022-05-09T13:59:10.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E111_00_DEM,Copernicus_DSM_COG_10_N00_00_E111_00_DEM/Copernicus_DSM_COG_10_N00_00_E111_00_DEM.tif,51684972,cbdbbc144d5e5fedf8e58668c3a07493,2022-05-09T13:59:10.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E112_00_DEM,Copernicus_DSM_COG_10_N00_00_E112_00_DEM/Copernicus_DSM_COG_10_N00_00_E112_00_DEM.tif,49095321,8bd68ceb818539866ac671d0148a5b01,2022-05-09T13:59:10.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E113_00_DEM,Copernicus_DSM_COG_10_N00_00_E113_00_DEM/Copernicus_DSM_COG_10_N00_00_E113_00_DEM.tif,47519260,bd454d2a0971d934871cccf62651f45e,2022-05-09T13:59:10.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E114_00_DEM,Copernicus_DSM_COG_10_N00_00_E114_00_DEM/Copernicus_DSM_COG_10_N00_00_E114_00_DEM.tif,47099665,cd49cba16f19f368454b7f50f0236592,2022-05-09T13:59:11.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E115_00_DEM,Copernicus_DSM_COG_10_N00_00_E115_00_DEM/Copernicus_DSM_COG_10_N00_00_E115_00_DEM.tif,48742533,7f6c6e625ef1d4ae659a7a8456ab1a3b,2022-05-09T13:59:11.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E116_00_DEM,Copernicus_DSM_COG_10_N00_00_E116_00_DEM/Copernicus_DSM_COG_10_N00_00_E116_00_DEM.tif,50624862,a88f217440a8467f430eaa93f7727613,2022-05-09T13:59:11.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E117_00_DEM,Copernicus_DSM_COG_10_N00_00_E117_00_DEM/Copernicus_DSM_COG_10_N00_00_E117_00_DEM.tif,35025527,333b9b7693668f09c4a89f5f9531eb03,2022-05-09T13:59:11.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E118_00_DEM,Copernicus_DSM_COG_10_N00_00_E118_00_DEM/Copernicus_DSM_COG_10_N00_00_E118_00_DEM.tif,7733586,462b4263e0b2e9d3eb963643d5a97091,2022-05-09T13:59:12.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E119_00_DEM,Copernicus_DSM_COG_10_N00_00_E119_00_DEM/Copernicus_DSM_COG_10_N00_00_E119_00_DEM.tif,3664696,660bfa404f4fc61e75c21f7a3c922bf0,2022-05-09T13:59:12.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E120_00_DEM,Copernicus_DSM_COG_10_N00_00_E120_00_DEM/Copernicus_DSM_COG_10_N00_00_E120_00_DEM.tif,24455285,f3608e8bfb0b7b4827ca69f0f162c9bc,2022-05-09T13:59:12.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E121_00_DEM,Copernicus_DSM_COG_10_N00_00_E121_00_DEM/Copernicus_DSM_COG_10_N00_00_E121_00_DEM.tif,26125751,f67c5e69f97af90758b2da00b9fd6174,2022-05-09T13:59:12.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E122_00_DEM,Copernicus_DSM_COG_10_N00_00_E122_00_DEM/Copernicus_DSM_COG_10_N00_00_E122_00_DEM.tif,23251509,e26a71c1eac7108d0f9cc55004e3055f,2022-05-09T13:59:12.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E123_00_DEM,Copernicus_DSM_COG_10_N00_00_E123_00_DEM/Copernicus_DSM_COG_10_N00_00_E123_00_DEM.tif,26493821,f516867f136e0c0259ae7bf8436d4a0c,2022-05-09T13:59:13.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E124_00_DEM,Copernicus_DSM_COG_10_N00_00_E124_00_DEM/Copernicus_DSM_COG_10_N00_00_E124_00_DEM.tif,17356606,963b93d626b3b0584c6060a4f4c943be,2022-05-09T13:59:13.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E126_00_DEM,Copernicus_DSM_COG_10_N00_00_E126_00_DEM/Copernicus_DSM_COG_10_N00_00_E126_00_DEM.tif,120629,0d0657f3f86ea85dcbb8f30df6421017,2022-05-09T13:59:13.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E127_00_DEM,Copernicus_DSM_COG_10_N00_00_E127_00_DEM/Copernicus_DSM_COG_10_N00_00_E127_00_DEM.tif,17372397,32038ad2294447a7b07f6389bab52ae3,2022-05-09T13:59:13.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E128_00_DEM,Copernicus_DSM_COG_10_N00_00_E128_00_DEM/Copernicus_DSM_COG_10_N00_00_E128_00_DEM.tif,14362753,7c6fa43769e7b75b91acda66e697c4ee,2022-05-09T13:59:13.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E129_00_DEM,Copernicus_DSM_COG_10_N00_00_E129_00_DEM/Copernicus_DSM_COG_10_N00_00_E129_00_DEM.tif,302526,19420af3517b237af39c6cf43947a979,2022-05-09T13:59:13.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E130_00_DEM,Copernicus_DSM_COG_10_N00_00_E130_00_DEM/Copernicus_DSM_COG_10_N00_00_E130_00_DEM.tif,305429,3f971bdc4a718737ad11c24147ebfc7c,2022-05-09T13:59:14.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E131_00_DEM,Copernicus_DSM_COG_10_N00_00_E131_00_DEM/Copernicus_DSM_COG_10_N00_00_E131_00_DEM.tif,152174,c0ca3dec372ff544a9eedb776aecdac7,2022-05-09T13:59:14.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E134_00_DEM,Copernicus_DSM_COG_10_N00_00_E134_00_DEM/Copernicus_DSM_COG_10_N00_00_E134_00_DEM.tif,116379,53a148fea451ef3b175105f44a881376,2022-05-09T13:59:14.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E172_00_DEM,Copernicus_DSM_COG_10_N00_00_E172_00_DEM/Copernicus_DSM_COG_10_N00_00_E172_00_DEM.tif,116329,3ee133bc165ef31b6f83c8e750beacfa,2022-05-09T13:59:14.000Z
glo30,Copernicus_DSM_COG_10_N00_00_E173_00_DEM,Copernicus_DSM_COG_10_N00_00_E173_00_DEM/Copernicus_DSM_COG_10_N00_00_E173_00_DEM.tif,560600,44441eeed37d423c37f36b005aca9ea3,2022-05-09T13:59:14.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W050_00_DEM,Copernicus_DSM_COG_10_N00_00_W050_00_DEM/Copernicus_DSM_COG_10_N00_00_W050_00_DEM.tif,7615535,f1ed8aef728ff7aeee1995d7074d213e,2022-05-09T13:59:14.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W051_00_DEM,Copernicus_DSM_COG_10_N00_00_W051_00_DEM/Copernicus_DSM_COG_10_N00_00_W051_00_DEM.tif,38736888,08a87128efb259b2261fa4567ca4f595,2022-05-09T13:59:15.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W052_00_DEM,Copernicus_DSM_COG_10_N00_00_W052_00_DEM/Copernicus_DSM_COG_10_N00_00_W052_00_DEM.tif,51422118,c252d79b080f5c2314f03beeb39e4241,2022-05-09T13:59:15.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W053_00_DEM,Copernicus_DSM_COG_10_N00_00_W053_00_DEM/Copernicus_DSM_COG_10_N00_00_W053_00_DEM.tif,49665437,a2deab1620a58a51186c9730824a6b74,2022-05-09T13:59:15.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W054_00_DEM,Copernicus_DSM_COG_10_N00_00_W054_00_DEM/Copernicus_DSM_COG_10_N00_00_W054_00_DEM.tif,48526686,04d5842bcacc1a51a6f97efa1a4bcce0,2022-05-09T13:59:15.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W055_00_DEM,Copernicus_DSM_COG_10_N00_00_W055_00_DEM/Copernicus_DSM_COG_10_N00_00_W055_00_DEM.tif,46881190,062bd92ab99291193da950b13ca2f5a0,2022-05-09T13:59:15.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W056_00_DEM,Copernicus_DSM_COG_10_N00_00_W056_00_DEM/Copernicus_DSM_COG_10_N00_00_W056_00_DEM.tif,45961430,c673e16969d559e8608dd407c1e219a6,2022-05-09T13:59:16.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W057_00_DEM,Copernicus_DSM_COG_10_N00_00_W057_00_DEM/Copernicus_DSM_COG_10_N00_00_W057_00_DEM.tif,47544914,01157b72e4fea43718f852a5fb153962,2022-05-09T13:59:16.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W058_00_DEM,Copernicus_DSM_COG_10_N00_00_W058_00_DEM/Copernicus_DSM_COG_10_N00_00_W058_00_DEM.tif,47890044,f730ee0ebc910574661d07d1f96b4770,2022-05-09T13:59:16.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W059_00_DEM,Copernicus_DSM_COG_10_N00_00_W059_00_DEM/Copernicus_DSM_COG_10_N00_00_W059_00_DEM.tif,47551135,4a7c590c7d4feee356100ce12fc15137,2022-05-09T13:59:16.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W060_00_DEM,Copernicus_DSM_COG_10_N00_00_W060_00_DEM/Copernicus_DSM_COG_10_N00_00_W060_00_DEM.tif,48448661,6ff0bc71f0a13edc1807706fa7d3811c,2022-05-09T13:59:16.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W061_00_DEM,Copernicus_DSM_COG_10_N00_00_W061_00_DEM/Copernicus_DSM_COG_10_N00_00_W061_00_DEM.tif,49512532,e305d07716c1e10f11cd46f52a06c632,2022-05-09T13:59:17.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W062_00_DEM,Copernicus_DSM_COG_10_N00_00_W062_00_DEM/Copernicus_DSM_COG_10_N00_00_W062_00_DEM.tif,48453734,aa4a35c13d5cf713dc90c6fab2343c08,2022-05-09T13:59:17.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W063_00_DEM,Copernicus_DSM_COG_10_N00_00_W063_00_DEM/Copernicus_DSM_COG_10_N00_00_W063_00_DEM.tif,48180762,37d6bc7356dac84fc886431bdba7ae9c,2022-05-09T13:59:17.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W064_00_DEM,Copernicus_DSM_COG_10_N00_00_W064_00_DEM/Copernicus_DSM_COG_10_N00_00_W064_00_DEM.tif,48223144,b7a0252563dec84cb9b350ec6f8e3f89,2022-05-09T13:59:17.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W065_00_DEM,Copernicus_DSM_COG_10_N00_00_W065_00_DEM/Copernicus_DSM_COG_10_N00_00_W065_00_DEM.tif,48670694,f6411609cac29024a11a5d58f4f97188,2022-05-09T13:59:18.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W066_00_DEM,Copernicus_DSM_COG_10_N00_00_W066_00_DEM/Copernicus_DSM_COG_10_N00_00_W066_00_DEM.tif,47954838,2a5211beabb8553469fbbe561f098b2b,2022-05-09T13:59:18.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W067_00_DEM,Copernicus_DSM_COG_10_N00_00_W067_00_DEM/Copernicus_DSM_COG_10_N00_00_W067_00_DEM.tif,48557078,76c92d6972b07ac343ab4ba637579fae,2022-05-09T13:59:18.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W068_00_DEM,Copernicus_DSM_COG_10_N00_00_W068_00_DEM/Copernicus_DSM_COG_10_N00_00_W068_00_DEM.tif,47497416,f197cf3dae7d8f06fd2bfa481488414a,2022-05-09T13:59:18.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W069_00_DEM,Copernicus_DSM_COG_10_N00_00_W069_00_DEM/Copernicus_DSM_COG_10_N00_00_W069_00_DEM.tif,47618349,5ccc6f593827aa8efb16b998f44d1521,2022-05-09T13:59:19.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W070_00_DEM,Copernicus_DSM_COG_10_N00_00_W070_00_DEM/Copernicus_DSM_COG_10_N00_00_W070_00_DEM.tif,48131112,945d241e2a568329464a74d4656001c4,2022-05-09T13:59:19.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W071_00_DEM,Copernicus_DSM_COG_10_N00_00_W071_00_DEM/Copernicus_DSM_COG_10_N00_00_W071_00_DEM.tif,47185572,78a33721a713dd57c409b482232329dd,2022-05-09T13:59:19.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W072_00_DEM,Copernicus_DSM_COG_10_N00_00_W072_00_DEM/Copernicus_DSM_COG_10_N00_00_W072_00_DEM.tif,46731306,2fa14340e391033f9f9f77b868489921,2022-05-09T13:59:19.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W073_00_DEM,Copernicus_DSM_COG_10_N00_00_W073_00_DEM/Copernicus_DSM_COG_10_N00_00_W073_00_DEM.tif,46545526,73380b6a7484e0f6d5deed3ce1579c99,2022-05-09T13:59:19.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W074_00_DEM,Copernicus_DSM_COG_10_N00_00_W074_00_DEM/Copernicus_DSM_COG_10_N00_00_W074_00_DEM.tif,46147161,2d4cf3e95af67422b4d223854cb4593f,2022-05-09T13:59:20.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W075_00_DEM,Copernicus_DSM_COG_10_N00_00_W075_00_DEM/Copernicus_DSM_COG_10_N00_00_W075_00_DEM.tif,46679564,6f54e039847b738cc8fc418754dca3cc,2022-05-09T13:59:20.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W076_00_DEM,Copernicus_DSM_COG_10_N00_00_W076_00_DEM/Copernicus_DSM_COG_10_N00_00_W076_00_DEM.tif,46867044,dbdfd8edc35a9d784c45d982410e67d7,2022-05-09T13:59:20.000Z
glo30,Copernicus_DSM_COG_10_N00_00_W077_00_DEM,Copernicus_DSM_COG_10_N00_00_W077_00_DEM/Copernicus_DSM_COG_10_N00_00_W077_00_DEM.tif,45855366,55e8e3d54b7606be525e8e6fdc168855,2022-05-09T13:59:20.000Z
