cell_key,south,west,dominant_region,latitude_band_south,instance,required_object_count,present_object_count,absent_object_count,absent_object_ids,core_object_present,full_halo_object_support,selected_annotation
rgi7.0|global|south=-056|west=-0070,-56,-70,17,-60,glo90,9,7,2,"[""Copernicus_DSM_COG_30_S57_00_W070_00_DEM"",""Copernicus_DSM_COG_30_S57_00_W071_00_DEM""]",True,False,False
rgi7.0|global|south=-056|west=-0069,-56,-69,17,-60,glo30,9,7,2,"[""Copernicus_DSM_COG_10_S57_00_W068_00_DEM"",""Copernicus_DSM_COG_10_S57_00_W070_00_DEM""]",True,False,False
rgi7.0|global|south=-056|west=-0069,-56,-69,17,-60,glo90,9,7,2,"[""Copernicus_DSM_COG_30_S57_00_W068_00_DEM"",""Copernicus_DSM_COG_30_S57_00_W070_00_DEM""]",True,False,False
rgi7.0|global|south=-056|west=-0068,-56,-68,17,-60,glo30,9,7,2,"[""Copernicus_DSM_COG_10_S57_00_W067_00_DEM"",""Copernicus_DSM_COG_10_S57_00_W068_00_DEM""]",True,False,False
rgi7.0|global|south=-056|west=-0068,-56,-68,17,-60,glo90,9,7,2,"[""Copernicus_DSM_COG_30_S57_00_W067_00_DEM"",""Copernicus_DSM_COG_30_S57_00_W068_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0073,-55,-73,17,-60,glo30,9,7,2,"[""Copernicus_DSM_COG_10_S56_00_W073_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W074_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0073,-55,-73,17,-60,glo90,9,7,2,"[""Copernicus_DSM_COG_30_S56_00_W073_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W074_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0072,-55,-72,17,-60,glo30,9,8,1,"[""Copernicus_DSM_COG_10_S56_00_W073_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0072,-55,-72,17,-60,glo90,9,8,1,"[""Copernicus_DSM_COG_30_S56_00_W073_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0071,-55,-71,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-055|west=-0071,-55,-71,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-055|west=-0070,-55,-70,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-055|west=-0070,-55,-70,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-055|west=-0069,-55,-69,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-055|west=-0069,-55,-69,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-055|west=-0068,-55,-68,17,-60,glo30,9,8,1,"[""Copernicus_DSM_COG_10_S54_00_W067_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0068,-55,-68,17,-60,glo90,9,8,1,"[""Copernicus_DSM_COG_30_S54_00_W067_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0038,-55,-38,19,-60,glo30,9,5,4,"[""Copernicus_DSM_COG_10_S54_00_W037_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W037_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W038_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W039_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0038,-55,-38,19,-60,glo90,9,5,4,"[""Copernicus_DSM_COG_30_S54_00_W037_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W037_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W038_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W039_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0037,-55,-37,19,-60,glo30,9,4,5,"[""Copernicus_DSM_COG_10_S54_00_W036_00_DEM"",""Copernicus_DSM_COG_10_S54_00_W037_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W036_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W037_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W038_00_DEM""]",True,False,True
rgi7.0|global|south=-055|west=-0037,-55,-37,19,-60,glo90,9,4,5,"[""Copernicus_DSM_COG_30_S54_00_W036_00_DEM"",""Copernicus_DSM_COG_30_S54_00_W037_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W036_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W037_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W038_00_DEM""]",True,False,True
rgi7.0|global|south=-055|west=-0036,-55,-36,19,-60,glo30,9,3,6,"[""Copernicus_DSM_COG_10_S54_00_W035_00_DEM"",""Copernicus_DSM_COG_10_S54_00_W036_00_DEM"",""Copernicus_DSM_COG_10_S54_00_W037_00_DEM"",""Copernicus_DSM_COG_10_S55_00_W035_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W036_00_DEM"",""Copernicus_DSM_COG_10_S56_00_W037_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=-0036,-55,-36,19,-60,glo90,9,3,6,"[""Copernicus_DSM_COG_30_S54_00_W035_00_DEM"",""Copernicus_DSM_COG_30_S54_00_W036_00_DEM"",""Copernicus_DSM_COG_30_S54_00_W037_00_DEM"",""Copernicus_DSM_COG_30_S55_00_W035_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W036_00_DEM"",""Copernicus_DSM_COG_30_S56_00_W037_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=+0003,-55,3,19,-60,glo30,9,1,8,"[""Copernicus_DSM_COG_10_S54_00_E002_00_DEM"",""Copernicus_DSM_COG_10_S54_00_E003_00_DEM"",""Copernicus_DSM_COG_10_S54_00_E004_00_DEM"",""Copernicus_DSM_COG_10_S55_00_E002_00_DEM"",""Copernicus_DSM_COG_10_S55_00_E004_00_DEM"",""Copernicus_DSM_COG_10_S56_00_E002_00_DEM"",""Copernicus_DSM_COG_10_S56_00_E003_00_DEM"",""Copernicus_DSM_COG_10_S56_00_E004_00_DEM""]",True,False,False
rgi7.0|global|south=-055|west=+0003,-55,3,19,-60,glo90,9,1,8,"[""Copernicus_DSM_COG_30_S54_00_E002_00_DEM"",""Copernicus_DSM_COG_30_S54_00_E003_00_DEM"",""Copernicus_DSM_COG_30_S54_00_E004_00_DEM"",""Copernicus_DSM_COG_30_S55_00_E002_00_DEM"",""Copernicus_DSM_COG_30_S55_00_E004_00_DEM"",""Copernicus_DSM_COG_30_S56_00_E002_00_DEM"",""Copernicus_DSM_COG_30_S56_00_E003_00_DEM"",""Copernicus_DSM_COG_30_S56_00_E004_00_DEM""]",True,False,False
rgi7.0|global|south=-054|west=-0075,-54,-75,17,-60,glo30,9,6,3,"[""Copernicus_DSM_COG_10_S54_00_W076_00_DEM"",""Copernicus_DSM_COG_10_S55_00_W075_00_DEM"",""Copernicus_DSM_COG_10_S55_00_W076_00_DEM""]",True,False,False
rgi7.0|global|south=-054|west=-0075,-54,-75,17,-60,glo90,9,6,3,"[""Copernicus_DSM_COG_30_S54_00_W076_00_DEM"",""Copernicus_DSM_COG_30_S55_00_W075_00_DEM"",""Copernicus_DSM_COG_30_S55_00_W076_00_DEM""]",True,False,False
rgi7.0|global|south=-054|west=-0074,-54,-74,17,-60,glo30,9,8,1,"[""Copernicus_DSM_COG_10_S55_00_W075_00_DEM""]",True,False,False
rgi7.0|global|south=-054|west=-0074,-54,-74,17,-60,glo90,9,8,1,"[""Copernicus_DSM_COG_30_S55_00_W075_00_DEM""]",True,False,False
rgi7.0|global|south=-054|west=-0073,-54,-73,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-054|west=-0073,-54,-73,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-054|west=-0072,-54,-72,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-054|west=-0072,-54,-72,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-054|west=-0038,-54,-38,19,-60,glo30,9,5,4,"[""Copernicus_DSM_COG_10_S53_00_W037_00_DEM"",""Copernicus_DSM_COG_10_S53_00_W038_00_DEM"",""Copernicus_DSM_COG_10_S53_00_W039_00_DEM"",""Copernicus_DSM_COG_10_S54_00_W037_00_DEM""]",True,False,True
rgi7.0|global|south=-054|west=-0038,-54,-38,19,-60,glo90,9,5,4,"[""Copernicus_DSM_COG_30_S53_00_W037_00_DEM"",""Copernicus_DSM_COG_30_S53_00_W038_00_DEM"",""Copernicus_DSM_COG_30_S53_00_W039_00_DEM"",""Copernicus_DSM_COG_30_S54_00_W037_00_DEM""]",True,False,True
rgi7.0|global|south=-054|west=+0073,-54,73,19,-60,glo30,9,3,6,"[""Copernicus_DSM_COG_10_S53_00_E072_00_DEM"",""Copernicus_DSM_COG_10_S53_00_E074_00_DEM"",""Copernicus_DSM_COG_10_S54_00_E074_00_DEM"",""Copernicus_DSM_COG_10_S55_00_E072_00_DEM"",""Copernicus_DSM_COG_10_S55_00_E073_00_DEM"",""Copernicus_DSM_COG_10_S55_00_E074_00_DEM""]",True,False,False
rgi7.0|global|south=-054|west=+0073,-54,73,19,-60,glo90,9,3,6,"[""Copernicus_DSM_COG_30_S53_00_E072_00_DEM"",""Copernicus_DSM_COG_30_S53_00_E074_00_DEM"",""Copernicus_DSM_COG_30_S54_00_E074_00_DEM"",""Copernicus_DSM_COG_30_S55_00_E072_00_DEM"",""Copernicus_DSM_COG_30_S55_00_E073_00_DEM"",""Copernicus_DSM_COG_30_S55_00_E074_00_DEM""]",True,False,False
rgi7.0|global|south=-053|west=-0075,-53,-75,17,-60,glo30,9,8,1,"[""Copernicus_DSM_COG_10_S54_00_W076_00_DEM""]",True,False,False
rgi7.0|global|south=-053|west=-0075,-53,-75,17,-60,glo90,9,8,1,"[""Copernicus_DSM_COG_30_S54_00_W076_00_DEM""]",True,False,False
rgi7.0|global|south=-053|west=-0074,-53,-74,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-053|west=-0074,-53,-74,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-053|west=-0073,-53,-73,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-053|west=-0073,-53,-73,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-053|west=-0072,-53,-72,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-053|west=-0072,-53,-72,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-053|west=+0073,-53,73,19,-60,glo30,9,3,6,"[""Copernicus_DSM_COG_10_S52_00_E072_00_DEM"",""Copernicus_DSM_COG_10_S52_00_E073_00_DEM"",""Copernicus_DSM_COG_10_S52_00_E074_00_DEM"",""Copernicus_DSM_COG_10_S53_00_E072_00_DEM"",""Copernicus_DSM_COG_10_S53_00_E074_00_DEM"",""Copernicus_DSM_COG_10_S54_00_E074_00_DEM""]",True,False,False
rgi7.0|global|south=-053|west=+0073,-53,73,19,-60,glo90,9,3,6,"[""Copernicus_DSM_COG_30_S52_00_E072_00_DEM"",""Copernicus_DSM_COG_30_S52_00_E073_00_DEM"",""Copernicus_DSM_COG_30_S52_00_E074_00_DEM"",""Copernicus_DSM_COG_30_S53_00_E072_00_DEM"",""Copernicus_DSM_COG_30_S53_00_E074_00_DEM"",""Copernicus_DSM_COG_30_S54_00_E074_00_DEM""]",True,False,False
rgi7.0|global|south=-052|west=-0076,-52,-76,17,-60,glo30,9,6,3,"[""Copernicus_DSM_COG_10_S51_00_W077_00_DEM"",""Copernicus_DSM_COG_10_S52_00_W077_00_DEM"",""Copernicus_DSM_COG_10_S53_00_W077_00_DEM""]",True,False,False
rgi7.0|global|south=-052|west=-0076,-52,-76,17,-60,glo90,9,6,3,"[""Copernicus_DSM_COG_30_S51_00_W077_00_DEM"",""Copernicus_DSM_COG_30_S52_00_W077_00_DEM"",""Copernicus_DSM_COG_30_S53_00_W077_00_DEM""]",True,False,False
rgi7.0|global|south=-052|west=-0075,-52,-75,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-052|west=-0075,-52,-75,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-052|west=-0074,-52,-74,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-052|west=-0074,-52,-74,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-052|west=-0073,-52,-73,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-052|west=-0073,-52,-73,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-051|west=-0075,-51,-75,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-051|west=-0075,-51,-75,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-051|west=-0074,-51,-74,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-051|west=-0074,-51,-74,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-051|west=-0073,-51,-73,17,-60,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-051|west=-0073,-51,-73,17,-60,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=-0076,-50,-76,17,-50,glo30,9,6,3,"[""Copernicus_DSM_COG_10_S49_00_W077_00_DEM"",""Copernicus_DSM_COG_10_S50_00_W077_00_DEM"",""Copernicus_DSM_COG_10_S51_00_W077_00_DEM""]",True,False,False
rgi7.0|global|south=-050|west=-0076,-50,-76,17,-50,glo90,9,6,3,"[""Copernicus_DSM_COG_30_S49_00_W077_00_DEM"",""Copernicus_DSM_COG_30_S50_00_W077_00_DEM"",""Copernicus_DSM_COG_30_S51_00_W077_00_DEM""]",True,False,False
rgi7.0|global|south=-050|west=-0075,-50,-75,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=-0075,-50,-75,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=-0074,-50,-74,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=-0074,-50,-74,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=-0073,-50,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=-0073,-50,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-050|west=+0068,-50,68,19,-50,glo30,9,5,4,"[""Copernicus_DSM_COG_10_S49_00_E067_00_DEM"",""Copernicus_DSM_COG_10_S50_00_E067_00_DEM"",""Copernicus_DSM_COG_10_S51_00_E067_00_DEM"",""Copernicus_DSM_COG_10_S51_00_E069_00_DEM""]",True,False,False
rgi7.0|global|south=-050|west=+0068,-50,68,19,-50,glo90,9,5,4,"[""Copernicus_DSM_COG_30_S49_00_E067_00_DEM"",""Copernicus_DSM_COG_30_S50_00_E067_00_DEM"",""Copernicus_DSM_COG_30_S51_00_E067_00_DEM"",""Copernicus_DSM_COG_30_S51_00_E069_00_DEM""]",True,False,False
rgi7.0|global|south=-050|west=+0069,-50,69,19,-50,glo30,9,6,3,"[""Copernicus_DSM_COG_10_S49_00_E070_00_DEM"",""Copernicus_DSM_COG_10_S51_00_E069_00_DEM"",""Copernicus_DSM_COG_10_S51_00_E070_00_DEM""]",True,False,False
rgi7.0|global|south=-050|west=+0069,-50,69,19,-50,glo90,9,6,3,"[""Copernicus_DSM_COG_30_S49_00_E070_00_DEM"",""Copernicus_DSM_COG_30_S51_00_E069_00_DEM"",""Copernicus_DSM_COG_30_S51_00_E070_00_DEM""]",True,False,False
rgi7.0|global|south=-049|west=-0075,-49,-75,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-049|west=-0075,-49,-75,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-049|west=-0074,-49,-74,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-049|west=-0074,-49,-74,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-049|west=-0073,-49,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-049|west=-0073,-49,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0075,-48,-75,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0075,-48,-75,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0074,-48,-74,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0074,-48,-74,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0073,-48,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0073,-48,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0072,-48,-72,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-048|west=-0072,-48,-72,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0075,-47,-75,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0075,-47,-75,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0074,-47,-74,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0074,-47,-74,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0073,-47,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0073,-47,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0072,-47,-72,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=-0072,-47,-72,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-047|west=+0037,-47,37,19,-50,glo30,9,2,7,"[""Copernicus_DSM_COG_10_S46_00_E036_00_DEM"",""Copernicus_DSM_COG_10_S46_00_E037_00_DEM"",""Copernicus_DSM_COG_10_S46_00_E038_00_DEM"",""Copernicus_DSM_COG_10_S47_00_E036_00_DEM"",""Copernicus_DSM_COG_10_S48_00_E036_00_DEM"",""Copernicus_DSM_COG_10_S48_00_E037_00_DEM"",""Copernicus_DSM_COG_10_S48_00_E038_00_DEM""]",True,False,True
